"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Roskilde";22662;23522
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Solrød";3416;3447
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Faxe";7483;6598
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Guldborgsund";12160;12080
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Holbæk";14553;15820
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Kalundborg";11705;9949
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Lolland";8627;7884
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Næstved";16111;16943
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Odsherred";6067;5928
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Ringsted";10336;8087
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Slagelse";18092;18313
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Sorø";6423;6208
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Stevns";3361;3146
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Vordingborg";8579;8792
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Assens";8478;7381
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Faaborg-Midtfyn";10287;9147
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Kerteminde";5900;4393
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Langeland";2315;2268
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Middelfart";10247;9216
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Nordfyns";5504;4722
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Nyborg";5769;5849
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Odense";58575;56941
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Svendborg";11855;12771
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Ærø";1191;1227
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Billund";11221;9757
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Esbjerg";34067;29317
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Fanø";500;670
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Fredericia";17977;12472
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Haderslev";12518;11250
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Kolding";30668;26316
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Sønderborg";17888;15968
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Tønder";8551;8067
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Varde";12423;10255
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Vejen";12061;9060
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Vejle";31133;28773
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Aabenraa";15819;14589
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Favrskov";11286;9624
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Hedensted";13389;9631
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Horsens";25592;23065
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Norddjurs";8261;7492
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Odder";4129;4130
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Randers";21568;21950
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Samsø";934;800
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Silkeborg";23202;21102
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Skanderborg";16242;13623
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Syddjurs";7595;7567
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Aarhus";118072;106980
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Herning";27587;24971
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Holstebro";16035;13680
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Ikast-Brande";13373;11136
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Lemvig";4990;4165
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Ringkøbing-Skjern";17402;13888
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Skive";12575;9573
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Struer";4417;3979
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Viborg";27387;24668
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Brønderslev";6935;6762
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Frederikshavn";15118;12329
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Hjørring";15688;15591
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Jammerbugt";7457;7094
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Læsø";416;367
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Mariagerfjord";11979;9763
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Morsø";5391;4388
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Rebild";7040;5597
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Thisted";11964;10239
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Vesthimmerlands";10021;8088
"TOT Erhverv i alt";"2022";"Dagbefolkning (arbejdsstedskommune)";"Aalborg";64191;57088
