,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Tordenskjoldsgade 81, 3. th.,8200",1.898.000 kr.,Skovvangskolen,536 m,7,3.7,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 10 dage,45 m²,,Ejerudg.: 2.089 kr/md,2 værelser,Opført 1928,1 toilet,8200,https://www.boligsiden.dk/addresses/0a3f50c4-808e-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Egebjergvej 59A,2750",3.895.000 kr.,Skovvejens Skole - Øst,394 m,7.5,3.7,Villa,Energimærke D,Mellem,"25,5%","28,89‰.","Der er 49.274 indbyggere i Ballerup Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,89‰.",Til salg i alt: 110 dage,124 m²,Grund: 591 m²,Ejerudg.: 3.754 kr/md,4 værelser,Opført 1963,1 toilet,2750,https://www.boligsiden.dk/addresses/0a3f50a2-f9db-32b8-e044-0003ba298018,,,,
"Anton Nielsensvej 2,4400",950.000 kr.,Hvidebækskolen,"4,85 km",5.8,3.5,Villa,Energimærke D,Meget høj,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 10 dage,127 m²,Grund: 675 m²,Ejerudg.: 1.430 kr/md,4 værelser,Opført 1960,1 toilet,4400,https://www.boligsiden.dk/addresses/0a3f50ad-7656-32b8-e044-0003ba298018,,,,
"Humlemosevej 1,3320",9.995.000 kr.,Kornmarkskolen,"3,13 km",7.1,3.7,Landejendom,Energimærke E,Høj,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 10 dage,396 m²,Grund: 317235 m²,Ejerudg.: 4.703 kr/md,7 værelser,Opført 1800,3 toiletter,3320,https://www.boligsiden.dk/addresses/0a3f50aa-826d-32b8-e044-0003ba298018,,,,
"Mejløvænget 42,8381",3.295.000 kr.,Skjoldhøjskolen,537 m,6.5,3.6,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 10 dage,133 m²,Grund: 884 m²,Ejerudg.: 3.222 kr/md,5 værelser,Opført 1973,2 toiletter,8381,https://www.boligsiden.dk/addresses/0a3f50c3-a718-32b8-e044-0003ba298018,,,,
"Grønningen 17,6100",1.595.000 kr.,Erlev Skole,583 m,6.5,3.8,Villa,Energimærke D,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 10 dage,129 m²,Grund: 807 m²,Ejerudg.: 1.724 kr/md,5 værelser,Opført 1930,2 toiletter,6100,https://www.boligsiden.dk/addresses/0a3f50b6-b797-32b8-e044-0003ba298018,,,,
"Lokesvej 15,6100",1.595.000 kr.,Erlev Skole,830 m,6.5,3.8,Villa,Energimærke E,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 10 dage,164 m²,Grund: 1126 m²,Ejerudg.: 1.981 kr/md,6 værelser,Opført 1960,1 toilet,6100,https://www.boligsiden.dk/addresses/0a3f50b6-cb0d-32b8-e044-0003ba298018,,,,
"Løvstikkevej 1,8600",2.795.000 kr.,Dybkærskolen,"1,47 km",7.4,3.8,Rækkehus,Energimærke A2015,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 10 dage,120 m²,Grund: 312 m²,Ejerudg.: 2.004 kr/md,4 værelser,Opført 2018,2 toiletter,8600,https://www.boligsiden.dk/addresses/ec9c30b1-695d-4048-8f01-6108d93f6f00,,,,
"Vejlesøvej 72A,2840",16.295.000 kr.,Holte Skole,"1,16 km",8.6,3.8,Villa,Energimærke C,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 10 dage,187 m²,Grund: 1646 m²,Ejerudg.: 11.648 kr/md,4 værelser,Opført 1915,2 toiletter,2840,https://www.boligsiden.dk/addresses/0a3f50a7-0074-32b8-e044-0003ba298018,,,,
"Egernvej 4,8700",2.895.000 kr.,Horsens Byskole,846 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 275 dage,165 m²,Grund: 733 m²,Ejerudg.: 1.771 kr/md,4 værelser,Opført 1973,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-47b7-32b8-e044-0003ba298018,,,,
"Rørthvej 92,8300",2.998.000 kr.,Parkvejens Skole,448 m,7,3.7,Villa,Energimærke C,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 10 dage,158 m²,Grund: 1330 m²,Ejerudg.: 2.772 kr/md,5 værelser,Opført 1966,2 toiletter,8300,https://www.boligsiden.dk/addresses/0a3f50c0-b030-32b8-e044-0003ba298018,,,,
"Beringsvej 72,8700",2.495.000 kr.,Østerhåbskolen,828 m,7.2,3.7,Villa,Energimærke C,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 10 dage,198 m²,Grund: 779 m²,Ejerudg.: 2.495 kr/md,7 værelser,Opført 1968,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-370c-32b8-e044-0003ba298018,,,,
"Bobakken 6, 1. tv.,2720",2.395.000 kr.,Damhusengens Skole,507 m,7.5,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 60 dage,53 m²,,Ejerudg.: 3.155 kr/md,2 værelser,Opført 1940,1 toilet,2720,https://www.boligsiden.dk/addresses/0a3f509d-6707-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Holger Danskes Vej 32, 5. th.,2000",5.995.000 kr.,Skolen på Nyelandsvej,607 m,7.8,3.7,Ejerlejlighed,Energimærke A2010,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 97 dage,91 m²,,Ejerudg.: 5.394 kr/md,2 værelser,Opført 2011,1 toilet,2000,https://www.boligsiden.dk/addresses/5090e87b-7633-4e6b-beac-90aca8b5aec3,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Nørregade 111,9870",1.195.000 kr.,Sindal Skolecenter,538 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Meget lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 10 dage,120 m²,Grund: 1616 m²,Ejerudg.: 1.357 kr/md,3 værelser,Opført 1900,1 toilet,9870,https://www.boligsiden.dk/addresses/0a3f50c9-1c2c-32b8-e044-0003ba298018,,,,
"Vestparken 14,6740",3.098.000 kr.,Nordre Skole,"1,02 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke A2015,Lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 10 dage,141 m²,Grund: 767 m²,Ejerudg.: 1.698 kr/md,5 værelser,Opført 2019,2 toiletter,6740,https://www.boligsiden.dk/addresses/21e9e644-b423-48d2-a7c7-693b934a9bd8,,,,
"Bjerrebyvej 27,5700",4.995.000 kr.,Tåsingeskolen,"7,74 km",7.2,3.7,Villa,Energimærke A2015,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 10 dage,181 m²,Grund: 12747 m²,Ejerudg.: 2.366 kr/md,4 værelser,Opført 1850,1 toilet,5700,https://www.boligsiden.dk/addresses/0a3f50b5-61fe-32b8-e044-0003ba298018,,,,
"Kronosvej 13,9210",4.495.000 kr.,Gug Skole,814 m,7.6,3.8,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 10 dage,181 m²,Grund: 772 m²,Ejerudg.: 3.093 kr/md,5 værelser,Opført 1986,1 toilet,9210,https://www.boligsiden.dk/addresses/0a3f50ca-47c7-32b8-e044-0003ba298018,,,,
"Himmerlandsvej 23, 3. tv.,2720",2.395.000 kr.,Rødkilde Skole,451 m,6.9,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 10 dage,56 m²,,Ejerudg.: 3.262 kr/md,2 værelser,Opført 1934,1 toilet,2720,https://www.boligsiden.dk/addresses/0a3f509e-ac8b-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Skikkild Bjerge 66,6520",995.000 kr.,Toftlund Distriktsskole,"8,15 km",Ikke oplyst,Ikke oplyst,Fritidsbolig/Villa,fejl,Lav,"25,3%","21,24‰.","Der er 36.849 indbyggere i Tønder Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 21,24‰.",Til salg i alt: 10 dage,74 m²,Grund: 876 m²,Ejerudg.: 949 kr/md,4 værelser,Opført 1979,1 toilet,6520,https://www.boligsiden.dk/addresses/0ab7a635-3dc5-0435-e044-0003ba298018,,,,
"Muldager 7,2605",3.795.000 kr.,Brøndbyvester Skole - Tornehøj,"1,12 km",6.7,3.7,Villa,Energimærke E,Høj,"24,3%","20,5‰.","Der er 35.651 indbyggere i Brøndby Kommune. Kommuneskatten er på 24,3% og grundskyldspromillen på 20,5‰.",Til salg i alt: 10 dage,99 m²,Grund: 899 m²,Ejerudg.: 3.533 kr/md,3 værelser,Opført 1963,2 toiletter,2605,https://www.boligsiden.dk/addresses/0a3f50a3-6ad3-32b8-e044-0003ba298018,,,,
"Oehlenschlægersvej 13,6000",3.495.000 kr.,Bakkeskolen,372 m,7.1,3.8,Villa,Energimærke C,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 10 dage,127 m²,Grund: 684 m²,Ejerudg.: 2.363 kr/md,3 værelser,Opført 1949,3 toiletter,6000,https://www.boligsiden.dk/addresses/0a3f50bc-2b0b-32b8-e044-0003ba298018,,,,
"Hans Hermans Gænge 7,3730",1.495.000 kr.,Paradisbakkeskolen,"1,05 km",7,3.7,Villa,Energimærke E,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 10 dage,107 m²,Grund: 162 m²,Ejerudg.: 1.333 kr/md,3 værelser,Opført 1941,2 toiletter,3730,https://www.boligsiden.dk/addresses/0a3f50b1-ed52-32b8-e044-0003ba298018,,,,
"Røgindvej 12,6940",1.795.000 kr.,Lem Stationsskole,"4,09 km",6.9,3.8,Landejendom/Villa,Energimærke C,Meget lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 10 dage,253 m²,Grund: 29800 m²,Ejerudg.: 2.537 kr/md,8 værelser,Opført 1886,2 toiletter,6940,https://www.boligsiden.dk/addresses/0a3f50be-a4ab-32b8-e044-0003ba298018,,,,
"Goldschmidtsvej 10, 2. 2.,4760",1.245.000 kr.,Gåsetårnskolen,676 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke C,Høj,"25,7%","32,32‰.","Der er 45.352 indbyggere i Vordingborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,32‰.",Til salg i alt: 188 dage,69 m²,,Ejerudg.: 2.324 kr/md,3 værelser,Opført 2006,1 toilet,4760,https://www.boligsiden.dk/addresses/0a3f50b1-af97-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Målebakkevej 12,5370",695.000 kr.,Mesingeskolen,"2,61 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Mellem,"26,1%","30,3‰.","Der er 24.034 indbyggere i Kerteminde Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 30,3‰.",Til salg i alt: 212 dage,131 m²,Grund: 530 m²,Ejerudg.: 1.624 kr/md,4 værelser,Opført 1827,1 toilet,5370,https://www.boligsiden.dk/addresses/0a3f50b2-f75f-32b8-e044-0003ba298018,,,,
"Tømmerupvej 28,2770",4.995.000 kr.,Løjtegårdsskolen,"1,02 km",7.3,3.7,Villa,Energimærke D,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 10 dage,135 m²,Grund: 762 m²,Ejerudg.: 3.848 kr/md,5 værelser,Opført 1982,1 toilet,2770,https://www.boligsiden.dk/addresses/0a3f50a7-7044-32b8-e044-0003ba298018,,,,
"Holtlundsvej 8,8882",2.695.000 kr.,Fårvang Skole,"1,1 km",6.9,3.6,Villa,Energimærke D,Mellem,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 154 dage,178 m²,Grund: 11180 m²,Ejerudg.: 2.441 kr/md,7 værelser,Opført 1920,1 toilet,8882,https://www.boligsiden.dk/addresses/0a3f50bf-b53b-32b8-e044-0003ba298018,,,,
"Elmevej 5,6862",1.195.000 kr.,Tistrup Skole,317 m,6.7,3.7,Villa,Energimærke D,Lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 268 dage,161 m²,Grund: 880 m²,Ejerudg.: 1.384 kr/md,4 værelser,Opført 1972,2 toiletter,6862,https://www.boligsiden.dk/addresses/0a3f50ba-299a-32b8-e044-0003ba298018,,,,
"Tværgade 2,9700",635.000 kr.,Skolegades Skole,142 m,Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke C,Mellem,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 10 dage,88 m²,Grund: 231 m²,Ejerudg.: 1.257 kr/md,4 værelser,Opført 1900,1 toilet,9700,https://www.boligsiden.dk/addresses/0a3f50c6-fec4-32b8-e044-0003ba298018,,,,
"Søndergade 11,8960",3.495.000 kr.,Assentoftskolen,"1,22 km",7.3,3.8,Villa,Energimærke C,Mellem,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 10 dage,222 m²,Grund: 1526 m²,Ejerudg.: 2.119 kr/md,7 værelser,Opført 1870,1 toilet,8960,https://www.boligsiden.dk/addresses/0a3f50c2-5345-32b8-e044-0003ba298018,,,,
"Sct. Jørgens Gade 18, st.,6000",1.295.000 kr.,Aalykkeskolen,258 m,7.2,3.8,Ejerlejlighed,Energimærke C,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 10 dage,73 m²,,Ejerudg.: 2.584 kr/md,3 værelser,Opført 1924,1 toilet,6000,https://www.boligsiden.dk/addresses/0a3f50bc-34df-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Dreyersvej 13,2960",22.945.000 kr.,Rungsted Skole,665 m,8.5,3.8,Villa,Energimærke B,Lav,"23,7%","22,1‰.","Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",Til salg i alt: 120 dage,360 m²,Grund: 1338 m²,Ejerudg.: 22.519 kr/md,9 værelser,Opført 1977,4 toiletter,2960,https://www.boligsiden.dk/addresses/0a3f50aa-0793-32b8-e044-0003ba298018,,,,
"Rytterskolevej 9A,7000",2.245.000 kr.,Fjordbakkeskolen,852 m,7.3,3.7,Villa,Energimærke C,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 10 dage,171 m²,Grund: 1280 m²,Ejerudg.: 3.555 kr/md,6 værelser,Opført 1954,2 toiletter,7000,https://www.boligsiden.dk/addresses/0a3f50ba-c9fc-32b8-e044-0003ba298018,,,,
"Mosevej 15,9600",1.448.000 kr.,Sortebakkeskolen,"9,83 km",6.9,3.7,Villa/Landejendom,Energimærke D,Mellem,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 543 dage,155 m²,Grund: 3454 m²,Ejerudg.: 1.270 kr/md,5 værelser,Opført 1934,1 toilet,9600,https://www.boligsiden.dk/addresses/0a3f50c8-c746-32b8-e044-0003ba298018,,,,
"Lykkensdalsvej 71,8220",4.998.000 kr.,Engdalskolen,838 m,7.5,3.8,Villa,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 10 dage,162 m²,Grund: 934 m²,Ejerudg.: 3.171 kr/md,5 værelser,Opført 1971,2 toiletter,8220,https://www.boligsiden.dk/addresses/0a3f50c3-91dd-32b8-e044-0003ba298018,,,,
"Frederiksdalsvej 79, 1. th.,2830",1.995.000 kr.,Fuglsanggårdsskolen,543 m,8.5,3.9,Ejerlejlighed,Energimærke D,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 10 dage,56 m²,,Ejerudg.: 3.576 kr/md,2 værelser,Opført 1944,1 toilet,2830,https://www.boligsiden.dk/addresses/0a3f50a6-29af-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Killerupgade 43,5220",6.495.000 kr.,Holluf Pile Skole,"1,07 km",7.2,3.8,Villa,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 10 dage,324 m²,Grund: 1471 m²,Ejerudg.: 4.523 kr/md,10 værelser,Opført 1999,4 toiletter,5220,https://www.boligsiden.dk/addresses/0a3f50b4-27c2-32b8-e044-0003ba298018,,,,
"Vangedevej 224A, 1. th.,2870",2.295.000 kr.,Munkegårdsskolen,584 m,8,3.7,Ejerlejlighed,Energimærke C,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 10 dage,61 m²,,Ejerudg.: 2.826 kr/md,2 værelser,Opført 1948,1 toilet,2870,https://www.boligsiden.dk/addresses/0a3f50a4-216f-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Vestre Ringgade 208, 5. tv.,8000",2.095.000 kr.,Katrinebjergskolen,537 m,6.8,3.7,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 10 dage,56 m²,,Ejerudg.: 2.605 kr/md,2 værelser,Opført 1950,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c4-ab2a-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Rønvangen 29,8382",4.350.000 kr.,Rønbækskolen,425 m,8,3.8,Villa,Energimærke C,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 10 dage,150 m²,Grund: 918 m²,Ejerudg.: 3.160 kr/md,4 værelser,Opført 1972,2 toiletter,8382,https://www.boligsiden.dk/addresses/0a3f50c0-2329-32b8-e044-0003ba298018,,,,
"Buen 292,6200",1.295.000 kr.,Stubbæk Skole,735 m,7.4,3.8,Villa,Energimærke C,Høj,"25,6%","18,9‰.","Der er 58.693 indbyggere i Aabenraa Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 18,9‰.",Til salg i alt: 10 dage,124 m²,Grund: 923 m²,Ejerudg.: 1.408 kr/md,6 værelser,Opført 1978,1 toilet,6200,https://www.boligsiden.dk/addresses/0a3f50b8-28eb-32b8-e044-0003ba298018,,,,
"Mågevej 10,7400",2.995.000 kr.,Vestervangskolen,872 m,6.8,3.8,Villa,Energimærke B,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 99 dage,156 m²,Grund: 720 m²,Ejerudg.: 2.122 kr/md,5 værelser,Opført 1965,2 toiletter,7400,https://www.boligsiden.dk/addresses/0a3f50bd-8a49-32b8-e044-0003ba298018,,,,
"Zeisesvej 5,6100",2.850.000 kr.,Erlev Skole,542 m,6.5,3.8,Villa,Energimærke D,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 614 dage,231 m²,Grund: 1053 m²,Ejerudg.: 2.520 kr/md,6 værelser,Opført 1935,2 toiletter,6100,https://www.boligsiden.dk/addresses/0a3f50b6-eb7d-32b8-e044-0003ba298018,,,,
"Vigersted Bygade 11,4100",4.395.000 kr.,Vigersted Skole,131 m,6.9,3.6,Villa,Energimærke A2015,Meget høj,"26,1%","24,74‰.","Der er 35.141 indbyggere i Ringsted Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 24,74‰.",Til salg i alt: 10 dage,152 m²,Grund: 1396 m²,Ejerudg.: 2.304 kr/md,5 værelser,Opført 2018,2 toiletter,4100,https://www.boligsiden.dk/addresses/0a3f50ae-59e1-32b8-e044-0003ba298018,,,,
"Vasenvej 60,9900",1.595.000 kr.,Ravnshøj skole,"3,27 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke F,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 10 dage,100 m²,Grund: 64650 m²,Ejerudg.: 1.654 kr/md,3 værelser,Opført 1978,1 toilet,9900,https://www.boligsiden.dk/addresses/0a3f50c7-949a-32b8-e044-0003ba298018,,,,
"Grønnegade 12,6971",1.095.000 kr.,Spjald Skole,"5,9 km",6.9,3.8,Villa,Energimærke C,Lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 10 dage,112 m²,Grund: 957 m²,Ejerudg.: 1.037 kr/md,5 værelser,Opført 1961,1 toilet,6971,https://www.boligsiden.dk/addresses/0a3f50bf-3550-32b8-e044-0003ba298018,,,,
"Jægumsvej 5,6800",1.298.000 kr.,Lykkesgårdskolen,573 m,7.1,3.8,Villa,Energimærke D,Lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 10 dage,89 m²,Grund: 887 m²,Ejerudg.: 1.477 kr/md,2 værelser,Opført 1960,1 toilet,6800,https://www.boligsiden.dk/addresses/0a3f50b9-eb91-32b8-e044-0003ba298018,,,,
"Nordre Farimagsvej 17,4700",2.665.000 kr.,"Ellebækskolen, afd. Kalbyris","1,09 km",6.5,3.7,Villa,Energimærke C,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 170 dage,140 m²,Grund: 328 m²,Ejerudg.: 3.160 kr/md,5 værelser,Opført 1915,1 toilet,4700,https://www.boligsiden.dk/addresses/0a3f50b0-a512-32b8-e044-0003ba298018,,,,
"Tornegårdsvej 61, 1.,2620",2.245.000 kr.,Herstedøster Skole,770 m,6.7,3.7,Ejerlejlighed,Energimærke C,Høj,"25,6%","33,94‰.","Der er 27.599 indbyggere i Albertslund Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 33,94‰.",Til salg i alt: 10 dage,78 m²,,Ejerudg.: 1.941 kr/md,2 værelser,Opført 2008,1 toilet,2620,https://www.boligsiden.dk/addresses/60785193-d23c-2e8d-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Mågevej 5,9000",6.200.000 kr.,Sønderbroskolen,"1,09 km",7.2,3.8,Villa,Energimærke A2020,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 10 dage,130 m²,Grund: 473 m²,Ejerudg.: 1.844 kr/md,3 værelser,Opført 2024,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-6be8-32b8-e044-0003ba298018,,,,
"Brøndsalle 35,8700",1.595.000 kr.,Dagnæsskolen,226 m,7,3.8,Villa,Energimærke C,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 186 dage,75 m²,Grund: 790 m²,Ejerudg.: 1.312 kr/md,3 værelser,Opført 1947,1 toilet,8700,https://www.boligsiden.dk/addresses/0a3f50bb-3ccf-32b8-e044-0003ba298018,,,,
"Birkevej 2,8581",748.000 kr.,Marienhoffskolen,"5,19 km",6.7,3.7,Villa,Energimærke E,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 299 dage,140 m²,Grund: 795 m²,Ejerudg.: 1.076 kr/md,5 værelser,Opført 1967,2 toiletter,8581,https://www.boligsiden.dk/addresses/0a3f50c0-590c-32b8-e044-0003ba298018,,,,
