,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Ræveagrene 20,4700",4.245.000 kr.,"ZBC10, Næstved","1,1 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke A2015,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 78 dage,161 m²,Grund: 979 m²,Ejerudg.: 3.072 kr/md,4 værelser,Opført 2018,2 toiletter,4700,https://www.boligsiden.dk/addresses/ebe2b87c-3fae-4ff6-a5c3-003ee393233d,,,,
"Fynsgade 2, 3. th.,8000",3.595.000 kr.,Samsøgades Skole,249 m,6.9,3.6,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 78 dage,95 m²,,Ejerudg.: 3.840 kr/md,3 værelser,Opført 1936,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c2-e6b7-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Ørbækgårds Alle 411, st. th.,2970",3.995.000 kr.,Hørsholm Skole,927 m,8.4,3.8,Ejerlejlighed,Energimærke C,Lav,"23,7%","22,1‰.","Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",Til salg i alt: 330 dage,97 m²,,Ejerudg.: 4.478 kr/md,3 værelser,Opført 2002,1 toilet,2970,https://www.boligsiden.dk/addresses/0a3f50aa-2b25-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Søndre Tangvej 24E, st.,2791",3.650.000 kr.,Dragør Skole,"1,52 km",8.1,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"24,8%","24,47‰.","Der er 14.640 indbyggere i Dragør Kommune. Kommuneskatten er på 24,8% og grundskyldspromillen på 24,47‰.",Til salg i alt: 78 dage,63 m²,,Ejerudg.: 3.640 kr/md,2 værelser,Opført 2025,-,2791,https://www.boligsiden.dk/addresses/35ae2fd5-c716-4b03-bc9b-d6dc0587da82,Elevator: Nej,Altan: Nej,Terrasse: Ja,
"Parkvej 32,8920",1.795.000 kr.,Vestervangsskolen,"1,02 km",6.8,3.7,Villa,Energimærke C,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 256 dage,128 m²,Grund: 1000 m²,Ejerudg.: 2.405 kr/md,5 værelser,Opført 1978,2 toiletter,8920,https://www.boligsiden.dk/addresses/0a3f50c1-2417-32b8-e044-0003ba298018,,,,
"Søndre Tangvej 24C, 1. mf.,2791",3.750.000 kr.,Dragør Skole,"1,52 km",8.1,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"24,8%","24,47‰.","Der er 14.640 indbyggere i Dragør Kommune. Kommuneskatten er på 24,8% og grundskyldspromillen på 24,47‰.",Til salg i alt: 78 dage,63 m²,,Ejerudg.: 3.706 kr/md,2 værelser,Opført 2025,-,2791,https://www.boligsiden.dk/addresses/bd924355-8725-4d27-a41f-5fb0ae1d984d,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Kvisselholtvej 19,9330",425.000 kr.,Flauenskjold Skole,"2,72 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Lav,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 78 dage,78 m²,Grund: 1048 m²,Ejerudg.: 1.142 kr/md,5 værelser,Opført 1912,1 toilet,9330,https://www.boligsiden.dk/addresses/0a3f50c7-0de3-32b8-e044-0003ba298018,,,,
"Japanvej 37,2300",15.995.000 kr.,Skolen ved Sundet,181 m,7.6,3.8,Villa,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 78 dage,181 m²,Grund: 913 m²,Ejerudg.: 9.102 kr/md,9 værelser,Opført 1932,3 toiletter,2300,https://www.boligsiden.dk/addresses/0a3f509f-0267-32b8-e044-0003ba298018,,,,
"Birk Skovpark 16,6900",2.995.000 kr.,"UCRS, 10´eren Skjern",534 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke B,Lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 78 dage,204 m²,Grund: 1339 m²,Ejerudg.: 2.446 kr/md,6 værelser,Opført 2009,2 toiletter,6900,https://www.boligsiden.dk/addresses/2ef51a73-b949-4ee7-e044-0003ba298018,,,,
"Baldursvej 43,8500",1.595.000 kr.,Søren Kanne-Skolen,983 m,6.5,3.6,Rækkehus,Energimærke A2015,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 78 dage,139 m²,Grund: 275 m²,Ejerudg.: 1.231 kr/md,5 værelser,Opført 2004,1 toilet,8500,https://www.boligsiden.dk/addresses/0a3f50bf-c261-32b8-e044-0003ba298018,,,,
"Uranusvænget 48,6710",3.998.000 kr.,Sønderrisskolen,902 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke A2010,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 78 dage,174 m²,Grund: 1029 m²,Ejerudg.: 2.745 kr/md,5 værelser,Opført 2015,2 toiletter,6710,https://www.boligsiden.dk/addresses/8b6d1114-fc68-4593-ae95-91c89afffa4b,,,,
"Vesterlundvej 88,6830",3.795.000 kr.,Blåbjergskolen,"7,01 km",Ikke oplyst,Ikke oplyst,Landejendom/Landejendom,Energimærke B,Meget lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 78 dage,217 m²,Grund: 86879 m²,Ejerudg.: 4.007 kr/md,6 værelser,Opført 1870,2 toiletter,6830,https://www.boligsiden.dk/addresses/0a3f50b8-7d0f-32b8-e044-0003ba298018,,,,
"Horsegård 73,8464",2.998.000 kr.,Gyvelhøjskolen,"1,04 km",7.2,3.7,Rækkehus,fejl,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 78 dage,108 m²,Grund: 353 m²,Ejerudg.: 1.733 kr/md,4 værelser,Opført 2024,1 toilet,8464,https://www.boligsiden.dk/addresses/4a2676d8-4cdc-4e8b-867d-f35eb998ba52,,,,
"Horsegård 69,8464",2.998.000 kr.,Gyvelhøjskolen,"1,02 km",7.2,3.7,Rækkehus,fejl,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 78 dage,108 m²,Grund: 290 m²,Ejerudg.: 2.072 kr/md,4 værelser,Opført 2024,1 toilet,8464,https://www.boligsiden.dk/addresses/212d8d30-7eee-4734-b145-1316368d9c1b,,,,
"Hvedevænget 4,8600",5.995.000 kr.,Dybkærskolen,956 m,7.4,3.8,Villa,Energimærke C,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 78 dage,226 m²,Grund: 1093 m²,Ejerudg.: 4.237 kr/md,7 værelser,Opført 1968,3 toiletter,8600,https://www.boligsiden.dk/addresses/0a3f50c1-db32-32b8-e044-0003ba298018,,,,
"Langdalsvej 39,8220",6.648.000 kr.,Engdalskolen,957 m,7.5,3.8,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 78 dage,193 m²,Grund: 1326 m²,Ejerudg.: 4.224 kr/md,6 værelser,Opført 1999,2 toiletter,8220,https://www.boligsiden.dk/addresses/0a3f50c3-7b7f-32b8-e044-0003ba298018,,,,
"Dalgade 4B,7100",1.995.000 kr.,Petersmindeskolen,"1,05 km",7.1,3.8,Villa,Energimærke G,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 78 dage,144 m²,Grund: 538 m²,Ejerudg.: 2.659 kr/md,4 værelser,Opført 1916,1 toilet,7100,https://www.boligsiden.dk/addresses/0a3f50bc-a347-32b8-e044-0003ba298018,,,,
"Søndre Tangvej 24B, st.,2791",3.650.000 kr.,Dragør Skole,"1,52 km",8.1,3.8,Ejerlejlighed,Energimærke A2020,Ukendt,"24,8%","24,47‰.","Der er 14.640 indbyggere i Dragør Kommune. Kommuneskatten er på 24,8% og grundskyldspromillen på 24,47‰.",Til salg i alt: 78 dage,63 m²,,Ejerudg.: 3.640 kr/md,2 værelser,Opført 2025,-,2791,https://www.boligsiden.dk/addresses/0997bfec-794a-41b0-8569-3883f0eec25e,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Kildegårdsvej 9,8544",2.498.000 kr.,Mørke Skole,503 m,6.6,3.7,Villa,Energimærke B,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 705 dage,170 m²,Grund: 1030 m²,Ejerudg.: 1.616 kr/md,7 værelser,Opført 1981,2 toiletter,8544,https://www.boligsiden.dk/addresses/0a3f50c1-60c6-32b8-e044-0003ba298018,,,,
"Ivar Huitfeldts Gade 11, 3. th.,9000",1.295.000 kr.,Vesterkærets Skole,544 m,7,3.7,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 78 dage,51 m²,,Ejerudg.: 2.439 kr/md,2 værelser,Opført 1955,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-2ea2-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Næstvedvej 215,4100",1.895.000 kr.,Campusskolen,905 m,6.9,3.6,Villa,Energimærke D,Meget høj,"26,1%","24,74‰.","Der er 35.141 indbyggere i Ringsted Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 24,74‰.",Til salg i alt: 386 dage,127 m²,Grund: 1586 m²,Ejerudg.: 2.949 kr/md,6 værelser,Opført 1929,2 toiletter,4100,https://www.boligsiden.dk/addresses/0a3f50ae-4507-32b8-e044-0003ba298018,,,,
"Vodskovvej 120,9310",3.995.000 kr.,Vodskov Skole,"2,7 km",6.9,3.7,Landejendom/Villa,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 78 dage,162 m²,Grund: 54851 m²,Ejerudg.: 3.278 kr/md,5 værelser,Opført 1981,1 toilet,9310,https://www.boligsiden.dk/addresses/0a3f50cb-0348-32b8-e044-0003ba298018,,,,
"Aarøsund Landevej 232,6100",3.495.000 kr.,Starup-Øsby Skole og Børnehus,"1,13 km",6.4,3.8,Villa,Energimærke E,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 273 dage,316 m²,Grund: 6206 m²,Ejerudg.: 2.278 kr/md,9 værelser,Opført 1872,2 toiletter,6100,https://www.boligsiden.dk/addresses/0a3f50b6-a4e0-32b8-e044-0003ba298018,,,,
"Dybbølsgade 31,7500",2.175.000 kr.,Rolf Krake Skolen,"1,08 km",7.4,3.8,Villa,Energimærke C,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 78 dage,122 m²,Grund: 394 m²,Ejerudg.: 1.669 kr/md,5 værelser,Opført 1924,2 toiletter,7500,https://www.boligsiden.dk/addresses/0a3f50bd-f4cf-32b8-e044-0003ba298018,,,,
"Toxværdtsvej 6,4660",1.345.000 kr.,Store Heddinge Skole,"1,22 km",6.5,3.6,Villa,Energimærke D,Høj,26%,"21,52‰.","Der er 23.473 indbyggere i Stevns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 21,52‰.",Til salg i alt: 78 dage,125 m²,Grund: 791 m²,Ejerudg.: 2.246 kr/md,5 værelser,Opført 1968,2 toiletter,4660,https://www.boligsiden.dk/addresses/0a3f50b1-5bad-32b8-e044-0003ba298018,,,,
"Valmuevej 29,6000",2.295.000 kr.,Brændkjærskolen,885 m,7.1,3.9,Villa,Energimærke D,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 78 dage,162 m²,Grund: 655 m²,Ejerudg.: 2.290 kr/md,3 værelser,Opført 1963,1 toilet,6000,https://www.boligsiden.dk/addresses/0a3f50bc-5474-32b8-e044-0003ba298018,,,,
"Silkeborgvej 36,8464",4.498.000 kr.,Gyvelhøjskolen,979 m,7.2,3.7,Landejendom/Landejendom,Energimærke D,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 325 dage,307 m²,Grund: 20050 m²,Ejerudg.: 3.991 kr/md,9 værelser,Opført 1877,1 toilet,8464,https://www.boligsiden.dk/addresses/0a3f50bf-a932-32b8-e044-0003ba298018,,,,
"Engvej 30,6372",835.000 kr.,Bylderup Skole og Børnehus,790 m,6.9,3.7,Villa,Energimærke B,Mellem,"25,6%","18,9‰.","Der er 58.693 indbyggere i Aabenraa Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 18,9‰.",Til salg i alt: 78 dage,115 m²,Grund: 1167 m²,Ejerudg.: 1.216 kr/md,3 værelser,Opført 1940,1 toilet,6372,https://www.boligsiden.dk/addresses/0a3f50b7-db36-32b8-e044-0003ba298018,,,,
"Torvegade 1C, 1. th.,3000",1.895.000 kr.,Skolen i Bymidten,362 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke D,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 128 dage,87 m²,,Ejerudg.: 4.085 kr/md,4 værelser,Opført 1902,1 toilet,3000,https://www.boligsiden.dk/addresses/0a3f50a9-96c8-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Rolighedsvej 13,9310",1.495.000 kr.,Vester Hassing Skole,"1,06 km",7.3,3.7,Villa,Energimærke C,Meget lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 78 dage,114 m²,Grund: 755 m²,Ejerudg.: 1.936 kr/md,4 værelser,Opført 1969,1 toilet,9310,https://www.boligsiden.dk/addresses/0a3f50c7-d1bf-32b8-e044-0003ba298018,,,,
"Tværvejen 5,6780",1.795.000 kr.,Skærbæk Distriktsskole,"1,04 km",6,3.6,Villa,Energimærke C,Meget lav,"25,3%","21,24‰.","Der er 36.849 indbyggere i Tønder Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 21,24‰.",Til salg i alt: 78 dage,177 m²,Grund: 816 m²,Ejerudg.: 1.365 kr/md,4 værelser,Opført 1943,2 toiletter,6780,https://www.boligsiden.dk/addresses/0a3f50b7-78b3-32b8-e044-0003ba298018,,,,
"Østervangsvej 28,4780",795.000 kr.,Møn skole,681 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke G,Meget høj,"25,7%","32,32‰.","Der er 45.352 indbyggere i Vordingborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,32‰.",Til salg i alt: 78 dage,100 m²,Grund: 804 m²,Ejerudg.: 1.783 kr/md,3 værelser,Opført 1960,1 toilet,4780,https://www.boligsiden.dk/addresses/0a3f50af-fbf9-32b8-e044-0003ba298018,,,,
"Saltgade 10, 1. 3.,6760",2.500.000 kr.,Ansgarskolen,567 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke D,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 78 dage,113 m²,,Ejerudg.: 1.846 kr/md,2 værelser,Opført 1976,1 toilet,6760,https://www.boligsiden.dk/addresses/75e68c7e-1034-45dc-add1-1e691710fcff,Elevator: Ja,Altan: Nej,Terrasse: Nej,
"Bragesvej 30,7800",2.395.000 kr.,Brårup Skole,"1,25 km",7.1,3.8,Villa,Energimærke C,Mellem,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 78 dage,173 m²,Grund: 780 m²,Ejerudg.: 1.703 kr/md,6 værelser,Opført 1998,2 toiletter,7800,https://www.boligsiden.dk/addresses/0a3f50c5-8c11-32b8-e044-0003ba298018,,,,
"Leonora Christinas Vej 15,7430",3.395.000 kr.,Hyldgårdsskolen,818 m,7.3,3.9,Villa,Energimærke B,Lav,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 198 dage,178 m²,Grund: 853 m²,Ejerudg.: 1.731 kr/md,6 værelser,Opført 1986,2 toiletter,7430,https://www.boligsiden.dk/addresses/0a3f50be-4d5b-32b8-e044-0003ba298018,,,,
"Kløvervej 2,5853",1.495.000 kr.,4kløverskolen,749 m,6.7,3.7,Villa,Energimærke C,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 78 dage,157 m²,Grund: 994 m²,Ejerudg.: 1.797 kr/md,7 værelser,Opført 1961,2 toiletter,5853,https://www.boligsiden.dk/addresses/0a3f50b6-19eb-32b8-e044-0003ba298018,,,,
"Gammelgårds Alle 17, 4. 43.,2665",1.425.000 kr.,Egholmskolen,745 m,7.2,3.7,Ejerlejlighed,Energimærke D,Mellem,"25,6%","24,38‰.","Der er 16.488 indbyggere i Vallensbæk Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 24,38‰.",Til salg i alt: 78 dage,49 m²,,Ejerudg.: 2.330 kr/md,2 værelser,Opført 1966,1 toilet,2665,https://www.boligsiden.dk/addresses/0a3f50a7-8031-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Sølystparken 5,2930",19.500.000 kr.,Skovshoved Skole,862 m,8.2,3.9,Villa,Energimærke B,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 78 dage,201 m²,Grund: 805 m²,Ejerudg.: 15.868 kr/md,6 værelser,Opført 2007,3 toiletter,2930,https://www.boligsiden.dk/addresses/0a3f50a4-15f4-32b8-e044-0003ba298018,,,,
"Nordhøjvej 12B,3250",5.495.000 kr.,"Gilbjergskolen, Gilleleje","1,6 km",6.8,3.7,Villa,Energimærke C,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 322 dage,171 m²,Grund: 1105 m²,Ejerudg.: 6.037 kr/md,6 værelser,Opført 1968,1 toilet,3250,https://www.boligsiden.dk/addresses/0a3f50a8-ce34-32b8-e044-0003ba298018,,,,
"Heimdalsvej 5,7500",1.795.000 kr.,Nørre Boulevard Skolen,"1,34 km",7.4,3.8,Villa,Energimærke C,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 469 dage,177 m²,Grund: 850 m²,Ejerudg.: 2.049 kr/md,5 værelser,Opført 1968,2 toiletter,7500,https://www.boligsiden.dk/addresses/0a3f50bd-ff99-32b8-e044-0003ba298018,,,,
"Hovedgaden 16,9760",1.295.000 kr.,Tårs Skole,"7,01 km",6.5,3.7,Villa,Energimærke A2015,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 78 dage,253 m²,Grund: 715 m²,Ejerudg.: 1.667 kr/md,6 værelser,Opført 1901,2 toiletter,9760,https://www.boligsiden.dk/addresses/32c88351-b7b7-1479-e044-0003ba298018,,,,
"Nørregade 68A, st.,3390",1.695.000 kr.,Hundested Skole,"1,16 km",6.6,3.6,Ejerlejlighed,Energimærke D,Ukendt,"25,7%",34‰.,"Der er 31.344 indbyggere i Halsnæs Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 34‰.",Til salg i alt: 78 dage,97 m²,,Ejerudg.: 2.512 kr/md,3 værelser,Opført 1918,-,3390,https://www.boligsiden.dk/addresses/db83f731-9400-45c8-b30c-69abbf30406e,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Lombardigade 5, 2. th.,2300",4.599.000 kr.,Sundbyøster Skole,310 m,5.4,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 78 dage,89 m²,,Ejerudg.: 4.589 kr/md,4 værelser,Opført 1903,1 toilet,2300,https://www.boligsiden.dk/addresses/0a3f509f-7519-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Byskovvej 97,4913",450.000 kr.,Stormarkskolen,"12,45 km",6.1,3.7,Villa,Energimærke F,Meget høj,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 78 dage,120 m²,Grund: 834 m²,Ejerudg.: 1.254 kr/md,4 værelser,Opført 1969,1 toilet,4913,https://www.boligsiden.dk/addresses/0a3f50b1-08e3-32b8-e044-0003ba298018,,,,
"Julagervænget 50,5260",2.595.000 kr.,Hjalleseskolen,891 m,7.1,3.7,Villa,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 78 dage,141 m²,Grund: 805 m²,Ejerudg.: 2.099 kr/md,5 værelser,Opført 1975,1 toilet,5260,https://www.boligsiden.dk/addresses/0a3f50b4-2327-32b8-e044-0003ba298018,,,,
"Studstrup Strandvej 17,8541",8.995.000 kr.,Skødstrup Skole,"2,81 km",7.7,3.7,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 78 dage,152 m²,Grund: 2288 m²,Ejerudg.: 4.564 kr/md,4 værelser,Opført 1973,2 toiletter,8541,https://www.boligsiden.dk/addresses/0a3f50c4-61cb-32b8-e044-0003ba298018,,,,
"Limfjordsgade 92,9440",1.598.000 kr.,Biersted Skole,"10,39 km",7.2,3.7,Villa,Energimærke C,Meget lav,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 78 dage,156 m²,Grund: 1168 m²,Ejerudg.: 1.334 kr/md,6 værelser,Opført 1880,1 toilet,9440,https://www.boligsiden.dk/addresses/0a3f50c9-a44f-32b8-e044-0003ba298018,,,,
"Saksenborgvej 7,4780",1.495.000 kr.,Møn skole,"1,05 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Meget høj,"25,7%","32,32‰.","Der er 45.352 indbyggere i Vordingborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,32‰.",Til salg i alt: 78 dage,132 m²,Grund: 800 m²,Ejerudg.: 1.773 kr/md,4 værelser,Opført 1967,2 toiletter,4780,https://www.boligsiden.dk/addresses/0a3f50af-f0fd-32b8-e044-0003ba298018,,,,
"Havdrupvej 15, 1.,2700",3.995.000 kr.,Brønshøj Skole,248 m,7.1,3.7,Villalejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 78 dage,98 m²,Grund: 388 m²,Ejerudg.: 3.645 kr/md,4 værelser,Opført 1902,1 toilet,2700,https://www.boligsiden.dk/addresses/0a3f509e-912a-32b8-e044-0003ba298018,,,,
"Perikonvej 16,8600",5.495.000 kr.,Sejs Skole,"1,02 km",8.1,3.9,Villa,Energimærke C,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 78 dage,185 m²,Grund: 983 m²,Ejerudg.: 3.556 kr/md,5 værelser,Opført 1965,2 toiletter,8600,https://www.boligsiden.dk/addresses/0a3f50c1-fad1-32b8-e044-0003ba298018,,,,
"Egelien 5,8920",2.998.000 kr.,Vestervangsskolen,"1,11 km",6.8,3.7,Villa,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 78 dage,185 m²,Grund: 832 m²,Ejerudg.: 2.738 kr/md,6 værelser,Opført 1970,2 toiletter,8920,https://www.boligsiden.dk/addresses/0a3f50c0-e049-32b8-e044-0003ba298018,,,,
"Lystbådevej 30,4040",4.595.000 kr.,Nordskolen,690 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 78 dage,217 m²,Grund: 976 m²,Ejerudg.: 4.224 kr/md,7 værelser,Opført 1969,2 toiletter,4040,https://www.boligsiden.dk/addresses/0a3f50ab-3bf6-32b8-e044-0003ba298018,,,,
"Wiuffsvej 18,4540",1.695.000 kr.,Fårevejle Skole,352 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 279 dage,144 m²,Grund: 838 m²,Ejerudg.: 1.929 kr/md,5 værelser,Opført 1979,2 toiletter,4540,https://www.boligsiden.dk/addresses/0a3f50ac-d74b-32b8-e044-0003ba298018,,,,
