,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Rugmarken 1,8520",3.225.000 kr.,Lystrup Skole,"1,18 km",7.8,3.8,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 6 dage,124 m²,Grund: 948 m²,Ejerudg.: 2.764 kr/md,4 værelser,Opført 1977,1 toilet,8520,https://www.boligsiden.dk/addresses/0a3f50c3-f868-32b8-e044-0003ba298018,,,,
"Vibevej 4,9940",1.495.000 kr.,Læsø Skole og Børnehus,"10,65 km",6.5,3.6,Villa/Fritidsbolig,Energimærke E,Meget lav,"26,3%",34‰.,"Der er 1.769 indbyggere i Læsø Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 6 dage,151 m²,Grund: 833 m²,Ejerudg.: 1.167 kr/md,6 værelser,Opført 1936,1 toilet,9940,https://www.boligsiden.dk/addresses/0a3f50c8-7d3a-32b8-e044-0003ba298018,,,,
"Rødovrevej 286B,2610",4.495.000 kr.,Tinderhøj Skole,890 m,6.2,3.6,Rækkehus,Energimærke D,Høj,"25,7%","30,8‰.","Der er 41.382 indbyggere i Rødovre Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 30,8‰.",Til salg i alt: 6 dage,98 m²,Grund: 690 m²,Ejerudg.: 3.445 kr/md,4 værelser,Opført 1976,2 toiletter,2610,https://www.boligsiden.dk/addresses/0a3f50a6-acd4-32b8-e044-0003ba298018,,,,
"Nordgårdsvej 12,4640",1.100.000 kr.,Ny-Øst,"2,25 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 6 dage,80 m²,Grund: 1010 m²,Ejerudg.: 1.441 kr/md,3 værelser,Opført 1965,1 toilet,4640,https://www.boligsiden.dk/addresses/0a3f50af-7b2c-32b8-e044-0003ba298018,,,,
"Klippingevej 13,4671",2.495.000 kr.,Strøbyskolen,"4,43 km",7.2,3.7,Villa,Energimærke D,Meget høj,26%,"21,52‰.","Der er 23.473 indbyggere i Stevns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 21,52‰.",Til salg i alt: 415 dage,160 m²,Grund: 3891 m²,Ejerudg.: 2.825 kr/md,4 værelser,Opført 1900,1 toilet,4671,https://www.boligsiden.dk/addresses/0a3f50ac-7a00-32b8-e044-0003ba298018,,,,
"Tårnvej 157, 2. th.,2610",2.895.000 kr.,Valhøj Skole,418 m,7,3.7,Ejerlejlighed,Energimærke D,Høj,"25,7%","30,8‰.","Der er 41.382 indbyggere i Rødovre Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 30,8‰.",Til salg i alt: 6 dage,79 m²,,Ejerudg.: 4.402 kr/md,3 værelser,Opført 1964,1 toilet,2610,https://www.boligsiden.dk/addresses/0a3f50a6-b85d-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Hans Rostgårdsvej 7,3050",8.495.000 kr.,Humlebæk Skole,"1,07 km",7.8,3.8,Villa,Energimærke C,Mellem,"25,3%","24,65‰.","Der er 41.211 indbyggere i Fredensborg Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 24,65‰.",Til salg i alt: 6 dage,166 m²,Grund: 832 m²,Ejerudg.: 5.500 kr/md,5 værelser,Opført 1964,2 toiletter,3050,https://www.boligsiden.dk/addresses/0a3f50a8-2e0b-32b8-e044-0003ba298018,,,,
"Humlevangen 5,3660",2.895.000 kr.,Ganløse Skole,729 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Høj,"25,7%","23,98‰.","Der er 44.375 indbyggere i Egedal Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,98‰.",Til salg i alt: 6 dage,155 m²,Grund: 802 m²,Ejerudg.: 3.670 kr/md,5 værelser,Opført 1973,2 toiletter,3660,https://www.boligsiden.dk/addresses/0a3f50aa-a037-32b8-e044-0003ba298018,,,,
"Engparken 32,6580",1.795.000 kr.,Vamdrup Skole,"1,89 km",6.9,3.7,Villa,Energimærke C,Mellem,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 6 dage,158 m²,Grund: 810 m²,Ejerudg.: 1.883 kr/md,5 værelser,Opført 1972,1 toilet,6580,https://www.boligsiden.dk/addresses/0a3f50bc-8cc1-32b8-e044-0003ba298018,,,,
"Gyrstinge Bygade 9,4100",1.445.000 kr.,Byskovskolen,"7,92 km",6.8,3.6,Villa,Energimærke E,Meget høj,"26,1%","24,74‰.","Der er 35.141 indbyggere i Ringsted Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 24,74‰.",Til salg i alt: 6 dage,94 m²,Grund: 1406 m²,Ejerudg.: 2.040 kr/md,3 værelser,Opført 1966,1 toilet,4100,https://www.boligsiden.dk/addresses/0a3f50ae-32a3-32b8-e044-0003ba298018,,,,
"Kalmanparken 12,9200",4.495.000 kr.,Frejlev Skole,"1,12 km",7.5,3.8,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 6 dage,197 m²,Grund: 1091 m²,Ejerudg.: 3.238 kr/md,6 værelser,Opført 1974,2 toiletter,9200,https://www.boligsiden.dk/addresses/0a3f50ca-35f0-32b8-e044-0003ba298018,,,,
"Næstvedvej 3, st. th.,4100",1.750.000 kr.,Dagmarskolen,598 m,6.2,3.7,Rækkehus,Energimærke D,Meget høj,"26,1%","24,74‰.","Der er 35.141 indbyggere i Ringsted Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 24,74‰.",Til salg i alt: 111 dage,122 m²,Grund: 993 m²,Ejerudg.: 3.308 kr/md,4 værelser,Opført 1877,2 toiletter,4100,https://www.boligsiden.dk/addresses/0a3f50ae-4499-32b8-e044-0003ba298018,,,,
"Truelsvej 4,2640",5.300.000 kr.,Læringshuset,580 m,6.5,3.4,Villa,Energimærke B,Høj,"24,6%","24,4‰.","Der er 53.053 indbyggere i Høje-Taastrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 24,4‰.",Til salg i alt: 6 dage,188 m²,Grund: 1214 m²,Ejerudg.: 3.442 kr/md,5 værelser,Opført 1929,1 toilet,2640,https://www.boligsiden.dk/addresses/0a3f50a5-ee6c-32b8-e044-0003ba298018,,,,
"Mørkhøj Parkalle 14E,2860",5.495.000 kr.,Mørkhøj Skole,214 m,6.6,3.6,Rækkehus,Energimærke A2010,Lav,"23,6%",23‰.,"Der er 69.259 indbyggere i Gladsaxe Kommune. Kommuneskatten er på 23,6% og grundskyldspromillen på 23‰.",Til salg i alt: 6 dage,147 m²,Grund: 145 m²,Ejerudg.: 3.466 kr/md,5 værelser,Opført 2006,2 toiletter,2860,https://www.boligsiden.dk/addresses/16d19f5b-e331-16bd-e044-0003ba298018,,,,
"Leonora Christinas Vej 32,4930",1.195.000 kr.,"Maribo Skole, Borgerskoleafdelingen",273 m,6.1,3.6,Villa,Energimærke D,Meget høj,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 6 dage,119 m²,Grund: 550 m²,Ejerudg.: 1.649 kr/md,4 værelser,Opført 1936,2 toiletter,4930,https://www.boligsiden.dk/addresses/0a3f50af-ca94-32b8-e044-0003ba298018,,,,
"Vidstrup Parallelvej 17,9800",1.245.000 kr.,Hjørring Nordvestskole,"3,44 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Meget lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 6 dage,139 m²,Grund: 739 m²,Ejerudg.: 1.330 kr/md,5 værelser,Opført 1973,2 toiletter,9800,https://www.boligsiden.dk/addresses/0a3f50c7-f427-32b8-e044-0003ba298018,,,,
"Kildeparken 4,7120",2.795.000 kr.,Hældagerskolen,431 m,7.3,3.8,Villa,Energimærke C,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 6 dage,168 m²,Grund: 893 m²,Ejerudg.: 3.154 kr/md,5 værelser,Opført 1974,2 toiletter,7120,https://www.boligsiden.dk/addresses/0a3f50bc-caf4-32b8-e044-0003ba298018,,,,
"Spontinisvej 4,2450",2.990.000 kr.,Ellebjerg Skole,702 m,6.3,3.7,Villa,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 6 dage,70 m²,Grund: 20721 m²,Ejerudg.: 4.243 kr/md,3 værelser,Opført 1998,1 toilet,2450,https://www.boligsiden.dk/addresses/0a3f50a0-c5c6-32b8-e044-0003ba298018,,,,
"Cirkelbuen 47,3400",4.175.000 kr.,Sophienborgskolen,646 m,8.6,3.8,Rækkehus,Energimærke A2015,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 6 dage,94 m²,Grund: 300 m²,Ejerudg.: 3.484 kr/md,2 værelser,Opført 2021,1 toilet,3400,https://www.boligsiden.dk/addresses/da832727-59e1-473d-82b9-f4a218976aa2,,,,
"Slamrebjergvej 6A,3730",2.395.000 kr.,Paradisbakkeskolen,"2,6 km",7,3.7,Landejendom/Villa,Energimærke D,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 6 dage,158 m²,Grund: 55821 m²,Ejerudg.: 4.263 kr/md,5 værelser,Opført 1923,2 toiletter,3730,https://www.boligsiden.dk/addresses/0a3f50b2-2046-32b8-e044-0003ba298018,,,,
"Sønderborgvej 3D,8600",2.195.000 kr.,Hvinningdalskolen,577 m,7.8,3.8,Ejerlejlighed,Energimærke B,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 175 dage,107 m²,,Ejerudg.: 1.836 kr/md,4 værelser,Opført 1987,1 toilet,8600,https://www.boligsiden.dk/addresses/0a3f50c2-0db9-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"A. Nielsens Vej 3,9670",1.145.000 kr.,Løgstør Skole,942 m,7.1,3.8,Villa,Energimærke F,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 6 dage,119 m²,Grund: 1309 m²,Ejerudg.: 1.385 kr/md,4 værelser,Opført 1960,1 toilet,9670,https://www.boligsiden.dk/addresses/0a3f50c8-7dfd-32b8-e044-0003ba298018,,,,
"Bredgårdsvej 11,8370",4.498.000 kr.,Hadbjerg Skole,"1,37 km",6.9,3.7,Landejendom,Energimærke A2010,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 6 dage,232 m²,Grund: 5516 m²,Ejerudg.: 2.774 kr/md,6 værelser,Opført 1900,2 toiletter,8370,https://www.boligsiden.dk/addresses/0a3f50bf-ec21-32b8-e044-0003ba298018,,,,
"Kilholmvej 42,2720",10.500.000 kr.,Katrinedals Skole,226 m,7.8,3.7,Villa,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 6 dage,180 m²,Grund: 834 m²,Ejerudg.: 6.981 kr/md,8 værelser,Opført 1935,2 toiletter,2720,https://www.boligsiden.dk/addresses/0a3f509f-25f8-32b8-e044-0003ba298018,,,,
"Enrumvej 3,2942",11.800.000 kr.,Vedbæk Skole,"1,7 km",8,3.9,Villa,Energimærke D,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 201 dage,130 m²,Grund: 670 m²,Ejerudg.: 7.361 kr/md,3 værelser,Opført 1937,1 toilet,2942,https://www.boligsiden.dk/addresses/0a3f50a6-cea6-32b8-e044-0003ba298018,,,,
"Fangekrogen 26,3400",6.195.000 kr.,Sophienborgskolen,915 m,8.6,3.8,Villa,Energimærke C,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 6 dage,154 m²,Grund: 875 m²,Ejerudg.: 3.898 kr/md,4 værelser,Opført 1968,2 toiletter,3400,https://www.boligsiden.dk/addresses/0a3f50a9-a7db-32b8-e044-0003ba298018,,,,
"Flamstedvej 43,9260",745.000 kr.,Kongerslev Skole,"6,92 km",6.9,3.7,Villa,Energimærke E,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 6 dage,72 m²,Grund: 1451 m²,Ejerudg.: 1.151 kr/md,2 værelser,Opført 1877,1 toilet,9260,https://www.boligsiden.dk/addresses/0a3f50c9-f48b-32b8-e044-0003ba298018,,,,
"Kongefolden 14, 3. th.,8660",2.545.000 kr.,Morten Børup Skolen,"1,33 km",7.4,3.7,Ejerlejlighed,Energimærke A2015,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 6 dage,79 m²,,Ejerudg.: 3.073 kr/md,3 værelser,Opført 2018,1 toilet,8660,https://www.boligsiden.dk/addresses/e1740ecc-9d59-43a6-be76-3b5ced34c889,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Sortbærvej 30,8600",5.195.000 kr.,Sejs Skole,541 m,8.1,3.9,Villa,Energimærke C,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 6 dage,198 m²,Grund: 958 m²,Ejerudg.: 3.608 kr/md,7 værelser,Opført 1968,2 toiletter,8600,https://www.boligsiden.dk/addresses/0a3f50c2-0ac9-32b8-e044-0003ba298018,,,,
"Hjertingvej 6, 6. tv.,6700",3.098.000 kr.,Danmarksgades Skole,"1,22 km",Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke C,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 6 dage,124 m²,,Ejerudg.: 5.218 kr/md,4 værelser,Opført 1980,2 toiletter,6700,https://www.boligsiden.dk/addresses/0a3f50b8-f468-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Sukkeræble Have 17,5210",5.850.000 kr.,Paarup Skole,"1,07 km",7.4,3.7,Villa,Energimærke A2015,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 6 dage,196 m²,Grund: 975 m²,Ejerudg.: 2.984 kr/md,6 værelser,Opført 2015,2 toiletter,5210,https://www.boligsiden.dk/addresses/fba18e41-5ac8-4280-a260-5b49981260c6,,,,
"Betty Nansens Alle 21, 2. th.,2000",7.245.000 kr.,Søndermarkskolen,570 m,7.4,3.7,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 6 dage,146 m²,,Ejerudg.: 6.806 kr/md,4 værelser,Opført 1976,2 toiletter,2000,https://www.boligsiden.dk/addresses/0a3f50a2-127d-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Åvej 15,3500",5.495.000 kr.,Hareskov Skole,974 m,8.4,3.9,Villa,Energimærke D,Mellem,"24,88%","21,5‰.","Der er 41.402 indbyggere i Furesø Kommune. Kommuneskatten er på 24,88% og grundskyldspromillen på 21,5‰.",Til salg i alt: 6 dage,103 m²,Grund: 993 m²,Ejerudg.: 5.473 kr/md,3 værelser,Opført 1936,1 toilet,3500,https://www.boligsiden.dk/addresses/0a3f50a7-b25b-32b8-e044-0003ba298018,,,,
"Toftebakken 17,3790",2.200.000 kr.,Svartingedal Skole,945 m,6,3.7,Villa,Energimærke C,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 6 dage,206 m²,Grund: 1394 m²,Ejerudg.: 1.917 kr/md,8 værelser,Opført 1976,2 toiletter,3790,https://www.boligsiden.dk/addresses/0a3f50b2-32f2-32b8-e044-0003ba298018,,,,
"Åboulevard 34B, 1. tv.,2200",2.825.000 kr.,Blågård Skole,440 m,5.6,3.6,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 6 dage,42 m²,,Ejerudg.: 3.176 kr/md,2 værelser,Opført 1885,1 toilet,2200,https://www.boligsiden.dk/addresses/0a3f50a1-ee49-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Vandkærvej 8,9560",6.500.000 kr.,Havbakkeskolen,"1,51 km",7.1,3.7,Landejendom,Energimærke C,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 6 dage,363 m²,Grund: 175897 m²,Ejerudg.: 6.532 kr/md,9 værelser,Opført 1930,1 toilet,9560,https://www.boligsiden.dk/addresses/0a3f50c7-b680-32b8-e044-0003ba298018,,,,
"Abildgaardsvej 168,2830",12.995.000 kr.,Virum Skole,709 m,9,3.9,Villa,Energimærke B,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 6 dage,207 m²,Grund: 792 m²,Ejerudg.: 9.172 kr/md,6 værelser,Opført 1957,3 toiletter,2830,https://www.boligsiden.dk/addresses/0a3f50a6-0c16-32b8-e044-0003ba298018,,,,
"Vesterhavnen 19, 2. 1+2.,5800",7.995.000 kr.,Birkhovedskolen,941 m,6.9,3.7,Ejerlejlighed,Energimærke B,Ukendt,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 6 dage,230 m²,,Ejerudg.: 9.615 kr/md,5 værelser,Opført 2006,-,5800,https://www.boligsiden.dk/addresses/9c581e51-abad-4c5b-8417-0d5d9691f01a,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Morelvej 40,2740",4.495.000 kr.,Skovlunde Skole – Rosenlund,465 m,7.2,3.7,Villa,Energimærke C,Mellem,"25,5%","28,89‰.","Der er 49.274 indbyggere i Ballerup Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,89‰.",Til salg i alt: 6 dage,86 m²,Grund: 720 m²,Ejerudg.: 4.140 kr/md,4 værelser,Opført 1965,2 toiletter,2740,https://www.boligsiden.dk/addresses/0a3f50a3-2e2f-32b8-e044-0003ba298018,,,,
"Rhodesiavej 40,2770",5.995.000 kr.,Skelgårdsskolen,629 m,6.6,3.6,Villa,Energimærke C,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 163 dage,149 m²,Grund: 604 m²,Ejerudg.: 4.640 kr/md,5 værelser,Opført 1964,2 toiletter,2770,https://www.boligsiden.dk/addresses/0a3f50a7-606e-32b8-e044-0003ba298018,,,,
"Vinkelvej 13,5690",1.195.000 kr.,Tommerup Skole,471 m,7.1,3.8,Villa,Energimærke E,Høj,"26,1%","22,12‰.","Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",Til salg i alt: 6 dage,112 m²,Grund: 950 m²,Ejerudg.: 1.520 kr/md,3 værelser,Opført 1979,2 toiletter,5690,https://www.boligsiden.dk/addresses/0a3f50b5-e871-32b8-e044-0003ba298018,,,,
"Lærkehaven 59,5330",1.395.000 kr.,Munkebo Skole - mellem nor og fjord,"3,21 km",6.3,3.6,Villa,Energimærke C,Høj,"26,1%","30,3‰.","Der er 24.034 indbyggere i Kerteminde Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 30,3‰.",Til salg i alt: 164 dage,149 m²,Grund: 930 m²,Ejerudg.: 1.585 kr/md,5 værelser,Opført 1977,2 toiletter,5330,https://www.boligsiden.dk/addresses/0a3f50b3-449b-32b8-e044-0003ba298018,,,,
"Voldumvej 59, 2. th.,2610",2.595.000 kr.,Rødovre Skole,443 m,7,3.8,Ejerlejlighed,Energimærke D,Høj,"25,7%","30,8‰.","Der er 41.382 indbyggere i Rødovre Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 30,8‰.",Til salg i alt: 6 dage,60 m²,,Ejerudg.: 4.247 kr/md,2 værelser,Opført 1957,1 toilet,2610,https://www.boligsiden.dk/addresses/0a3f50a6-c3bd-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Pinievej 4C,2880",5.995.000 kr.,Bagsværd Skole,864 m,8,3.7,Rækkehus,Energimærke A2015,Lav,"23,6%",23‰.,"Der er 69.259 indbyggere i Gladsaxe Kommune. Kommuneskatten er på 23,6% og grundskyldspromillen på 23‰.",Til salg i alt: 6 dage,135 m²,Grund: 135 m²,Ejerudg.: 3.932 kr/md,5 værelser,Opført 2017,2 toiletter,2880,https://www.boligsiden.dk/addresses/ec3eb075-04de-4672-845a-94e15f8f979d,,,,
"Kirkevej 6,5771",1.095.000 kr.,Issø-skolen,"2,64 km",6.8,3.7,Villa,Energimærke C,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 6 dage,136 m²,Grund: 690 m²,Ejerudg.: 2.591 kr/md,5 værelser,Opført 1934,1 toilet,5771,https://www.boligsiden.dk/addresses/0a3f50b2-7a6a-32b8-e044-0003ba298018,,,,
"Bjørnehøjvej 8,2640",2.895.000 kr.,Læringshuset,902 m,6.5,3.4,Villa,Energimærke E,Høj,"24,6%","24,4‰.","Der er 53.053 indbyggere i Høje-Taastrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 24,4‰.",Til salg i alt: 236 dage,130 m²,Grund: 843 m²,Ejerudg.: 3.464 kr/md,6 værelser,Opført 1959,2 toiletter,2640,https://www.boligsiden.dk/addresses/0a3f50a5-a785-32b8-e044-0003ba298018,,,,
"Mejlbyparken 6,8530",3.495.000 kr.,Hårup Skole,"1,07 km",7.2,3.7,Villa,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 6 dage,152 m²,Grund: 900 m²,Ejerudg.: 2.099 kr/md,5 værelser,Opført 2008,2 toiletter,8530,https://www.boligsiden.dk/addresses/434d4d3b-1915-0401-e044-0003ba298018,,,,
"Fredensvej 5,2970",6.250.000 kr.,Vallerødskolen,356 m,8.2,3.9,Villa,Energimærke E,Lav,"23,7%","22,1‰.","Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",Til salg i alt: 6 dage,146 m²,Grund: 1052 m²,Ejerudg.: 5.648 kr/md,6 værelser,Opført 1969,2 toiletter,2970,https://www.boligsiden.dk/addresses/0a3f50aa-0a7a-32b8-e044-0003ba298018,,,,
"Hulebækvej 5,3320",3.695.000 kr.,Kornmarkskolen,306 m,7.1,3.7,Villa,Energimærke D,Høj,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 6 dage,125 m²,Grund: 830 m²,Ejerudg.: 2.781 kr/md,5 værelser,Opført 1955,2 toiletter,3320,https://www.boligsiden.dk/addresses/0a3f50aa-8268-32b8-e044-0003ba298018,,,,
"Knudsvej 7,4621",2.995.000 kr.,Gadstrup Skole,897 m,7.2,3.7,Villa,Energimærke A2015,Meget høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 6 dage,112 m²,Grund: 400 m²,Ejerudg.: 2.055 kr/md,3 værelser,Opført 2018,1 toilet,4621,https://www.boligsiden.dk/addresses/0b1cfb2c-9999-419d-8586-52e8f4726b3d,,,,
"Strandhaven 110,2665",3.995.000 kr.,Egholmskolen,875 m,7.2,3.7,Rækkehus,Energimærke B,Mellem,"25,6%","24,38‰.","Der er 16.488 indbyggere i Vallensbæk Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 24,38‰.",Til salg i alt: 6 dage,119 m²,Grund: 134 m²,Ejerudg.: 3.229 kr/md,4 værelser,Opført 2008,2 toiletter,2665,https://www.boligsiden.dk/addresses/45f29248-a077-2b68-e044-0003ba298018,,,,
"Spurvevej 21,7100",2.295.000 kr.,Skibet Skole,"1,6 km",6.9,3.8,Villa,Energimærke D,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 6 dage,151 m²,Grund: 1104 m²,Ejerudg.: 2.140 kr/md,5 værelser,Opført 1969,2 toiletter,7100,https://www.boligsiden.dk/addresses/0a3f50bc-f74d-32b8-e044-0003ba298018,,,,
"Langesvej 35, 1.,3400",4.250.000 kr.,Frederiksborg Byskole,459 m,7.9,3.7,Ejerlejlighed/Villalejlighed,Energimærke D,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 6 dage,122 m²,,Ejerudg.: 2.352 kr/md,5 værelser,Opført 1928,1 toilet,3400,https://www.boligsiden.dk/addresses/0a3f50a9-c222-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Hermansensvej 9,4700",995.000 kr.,"Ellebækskolen, afd. Kildemark",802 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 6 dage,83 m²,Grund: 709 m²,Ejerudg.: 1.982 kr/md,3 værelser,Opført 1963,1 toilet,4700,https://www.boligsiden.dk/addresses/0a3f50b0-871b-32b8-e044-0003ba298018,,,,
