,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Ramserl 6,6440",1.895.000 kr.,Augustenborg Skole,"2,83 km",6.6,3.6,Landejendom/Landejendom,Energimærke D,Høj,"25,7%","27,1‰.","Der er 73.711 indbyggere i Sønderborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 27,1‰.",Til salg i alt: 60 dage,272 m²,Grund: 20084 m²,Ejerudg.: 3.204 kr/md,6 værelser,Opført 1850,1 toilet,6440,https://www.boligsiden.dk/addresses/0a3f50b6-44c3-32b8-e044-0003ba298018,,,,
"Storkestræde 2,8752",2.995.000 kr.,Østbirk Skole,"2,3 km",7.2,3.7,Landejendom/Villa,Energimærke C,Mellem,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 219 dage,345 m²,Grund: 34689 m²,Ejerudg.: 2.924 kr/md,8 værelser,Opført 1914,1 toilet,8752,https://www.boligsiden.dk/addresses/0a3f50ba-f3fe-32b8-e044-0003ba298018,,,,
"Strandvejen 677, st.,2930",6.485.000 kr.,Trongårdsskolen,"4,07 km",8,3.8,Ejerlejlighed,Energimærke F,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 60 dage,103 m²,,Ejerudg.: 4.439 kr/md,3 værelser,Opført 1895,1 toilet,2930,https://www.boligsiden.dk/addresses/0a3f50a6-7854-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Vejle Landevej 75,7000",2.495.000 kr.,Erritsø Fællesskole,"2,64 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke A2015,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 434 dage,224 m²,Grund: 1843 m²,Ejerudg.: 2.442 kr/md,6 værelser,Opført 2023,2 toiletter,7000,https://www.boligsiden.dk/addresses/25d5064b-e92a-47e5-a0cc-b734a8db6c3b,,,,
"Falkoner Alle 57, 3. tv.,2000",7.095.000 kr.,Skolen på Nyelandsvej,583 m,7.8,3.7,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 109 dage,111 m²,,Ejerudg.: 5.786 kr/md,4 værelser,Opført 1898,1 toilet,2000,https://www.boligsiden.dk/addresses/0a3f50a2-30c7-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Hudiksvallvej 22,4930",3.895.000 kr.,"Maribo Skole, Borgerskoleafdelingen","1,09 km",6.1,3.6,Villa,Energimærke C,Meget høj,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 60 dage,300 m²,Grund: 1695 m²,Ejerudg.: 3.241 kr/md,8 værelser,Opført 1971,3 toiletter,4930,https://www.boligsiden.dk/addresses/0a3f50af-c7a0-32b8-e044-0003ba298018,,,,
"Jernbanevej 14,4913",795.000 kr.,Stormarkskolen,"9,81 km",6.1,3.7,Villa,Energimærke B,Meget høj,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 60 dage,173 m²,Grund: 691 m²,Ejerudg.: 1.302 kr/md,7 værelser,Opført 1902,2 toiletter,4913,https://www.boligsiden.dk/addresses/0a3f50b1-0858-32b8-e044-0003ba298018,,,,
"Fjordbakken 7,9560",1.275.000 kr.,Hadsund Skole,"2,25 km",7,3.8,Villa,Energimærke C,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 60 dage,175 m²,Grund: 893 m²,Ejerudg.: 1.689 kr/md,6 værelser,Opført 1978,2 toiletter,9560,https://www.boligsiden.dk/addresses/0a3f50c7-9dd4-32b8-e044-0003ba298018,,,,
"Rundhøj Allé 110, 3. th.,8270",1.698.000 kr.,Rundhøjskolen,265 m,7.7,3.7,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 60 dage,100 m²,,Ejerudg.: 3.415 kr/md,4 værelser,Opført 1967,1 toilet,8270,https://www.boligsiden.dk/addresses/0a3f50c3-fc1e-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Schacksgade 23, 3. tv.,5000",1.695.000 kr.,Ejerslykkeskolen,937 m,6.3,3.7,Ejerlejlighed,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 60 dage,75 m²,,Ejerudg.: 3.680 kr/md,3 værelser,Opført 1939,1 toilet,5000,https://www.boligsiden.dk/addresses/0a3f50b4-a719-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Stadilvej 4,2720",11.500.000 kr.,Damhusengens Skole,411 m,7.5,3.7,Villa,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 60 dage,145 m²,Grund: 502 m²,Ejerudg.: 5.330 kr/md,5 værelser,Opført 1934,2 toiletter,2720,https://www.boligsiden.dk/addresses/0a3f50a0-c6ef-32b8-e044-0003ba298018,,,,
"Bogårdsvej 514,3050",6.375.000 kr.,Langebjergskolen,301 m,8.1,3.8,Villa,Energimærke E,Mellem,"25,3%","24,65‰.","Der er 41.211 indbyggere i Fredensborg Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 24,65‰.",Til salg i alt: 60 dage,127 m²,Grund: 750 m²,Ejerudg.: 4.622 kr/md,4 værelser,Opført 1973,2 toiletter,3050,https://www.boligsiden.dk/addresses/0a3f50a8-2733-32b8-e044-0003ba298018,,,,
"Dag Hammarskjölds Allé 1A, 2.,2100",25.000.000 kr.,Nyboder Skole,317 m,8,3.8,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 204 dage,254 m²,,Ejerudg.: 18.613 kr/md,7 værelser,Opført 1882,3 toiletter,2100,https://www.boligsiden.dk/addresses/0a3f509d-b76c-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Adelgade 18,7860",295.000 kr.,fejl,fejl,fejl,fejl,Villa,Energimærke D,Høj,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 60 dage,170 m²,Grund: 838 m²,Ejerudg.: 1.122 kr/md,4 værelser,Opført 1948,2 toiletter,7860,https://www.boligsiden.dk/addresses/0a3f50c5-c2f5-32b8-e044-0003ba298018,,,,
"Møllehatten 13,3140",2.695.000 kr.,Hellebækskolen,"2,28 km",7.8,3.8,Rækkehus,Energimærke D,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 60 dage,102 m²,Grund: 174 m²,Ejerudg.: 3.135 kr/md,4 værelser,Opført 1977,1 toilet,3140,https://www.boligsiden.dk/addresses/0a3f50a9-61c6-32b8-e044-0003ba298018,,,,
"Bolbrovej 20,5882",1.595.000 kr.,Skårup Skole,"2,82 km",7,3.7,Landejendom/Villa,Energimærke D,Høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 60 dage,183 m²,Grund: 13260 m²,Ejerudg.: 2.023 kr/md,6 værelser,Opført 1900,2 toiletter,5882,https://www.boligsiden.dk/addresses/0a3f50b2-cf3f-32b8-e044-0003ba298018,,,,
"Allindemaglevej 13,4100",2.245.000 kr.,Byskovskolen,"5,31 km",6.8,3.6,Villa,Energimærke C,Meget høj,"26,1%","24,74‰.","Der er 35.141 indbyggere i Ringsted Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 24,74‰.",Til salg i alt: 60 dage,238 m²,Grund: 1644 m²,Ejerudg.: 2.466 kr/md,7 værelser,Opført 1940,2 toiletter,4100,https://www.boligsiden.dk/addresses/0a3f50ae-229f-32b8-e044-0003ba298018,,,,
"Rungsted Strandvej 45,2960",33.000.000 kr.,Rungsted Skole,"1,75 km",8.5,3.8,Villa,Energimærke D,Lav,"23,7%","22,1‰.","Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",Til salg i alt: 646 dage,479 m²,Grund: 5656 m²,Ejerudg.: 19.477 kr/md,10 værelser,Opført 1936,4 toiletter,2960,https://www.boligsiden.dk/addresses/0a3f50aa-1ce7-32b8-e044-0003ba298018,,,,
"Teglbakken 77,2990",4.450.000 kr.,Nivå Skole,294 m,7.4,3.8,Villa,Energimærke A2015,Høj,"25,3%","24,65‰.","Der er 41.211 indbyggere i Fredensborg Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 24,65‰.",Til salg i alt: 60 dage,120 m²,Grund: 387 m²,Ejerudg.: 3.559 kr/md,4 værelser,Opført 2023,2 toiletter,2990,https://www.boligsiden.dk/addresses/f2ad314f-dfb5-4a18-ab30-92839a16bb60,,,,
"Søndergårdsvej 1,9981",285.000 kr.,Strandby Skole,"6,5 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 60 dage,85 m²,Grund: 416 m²,Ejerudg.: 1.050 kr/md,3 værelser,Opført 1924,2 toiletter,9981,https://www.boligsiden.dk/addresses/0a3f50c7-9000-32b8-e044-0003ba298018,,,,
"Vester Altanvej 24, 1. th.,8900",1.945.000 kr.,Hobrovejens Skole,215 m,6.3,3.8,Ejerlejlighed,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 60 dage,112 m²,,Ejerudg.: 2.735 kr/md,4 værelser,Opført 1936,1 toilet,8900,https://www.boligsiden.dk/addresses/0a3f50c1-4b8f-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Tjørnevej 7,5220",2.195.000 kr.,Ejerslykkeskolen,"1,07 km",6.3,3.7,Rækkehus,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 60 dage,90 m²,Grund: 237 m²,Ejerudg.: 1.543 kr/md,4 værelser,Opført 1951,1 toilet,5220,https://www.boligsiden.dk/addresses/0a3f50b4-dd60-32b8-e044-0003ba298018,,,,
"Nordskrænten 12B,3400",5.495.000 kr.,Sophienborgskolen,"2,56 km",8.6,3.8,Villa,Energimærke C,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 286 dage,180 m²,Grund: 918 m²,Ejerudg.: 3.751 kr/md,6 værelser,Opført 2005,2 toiletter,3400,https://www.boligsiden.dk/addresses/0a3f50a9-c79a-32b8-e044-0003ba298018,,,,
"Skolekrogen 54,3500",5.995.000 kr.,Syvstjerneskolen,795 m,8,3.8,Villa,Energimærke D,Mellem,"24,88%","21,5‰.","Der er 41.402 indbyggere i Furesø Kommune. Kommuneskatten er på 24,88% og grundskyldspromillen på 21,5‰.",Til salg i alt: 60 dage,175 m²,Grund: 1063 m²,Ejerudg.: 5.655 kr/md,5 værelser,Opført 1985,2 toiletter,3500,https://www.boligsiden.dk/addresses/0a3f50a7-a731-32b8-e044-0003ba298018,,,,
"Ejsbølvej 44,6100",2.595.000 kr.,Fællesskolen Hammelev-Sct. Severin,780 m,6.7,3.8,Villa,Energimærke E,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 60 dage,190 m²,Grund: 933 m²,Ejerudg.: 1.747 kr/md,6 værelser,Opført 1973,2 toiletter,6100,https://www.boligsiden.dk/addresses/0a3f50b6-b127-32b8-e044-0003ba298018,,,,
"Sundholmsvej 111, 5.,2300",3.600.000 kr.,Peder Lykke Skolen,586 m,6.5,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 60 dage,90 m²,,Ejerudg.: 5.095 kr/md,3 værelser,Opført 1939,1 toilet,2300,https://www.boligsiden.dk/addresses/22729a66-9a55-44d0-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Torben Oxes Allé 2, 4. th.,2300",3.795.000 kr.,Peder Lykke Skolen,592 m,6.5,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 60 dage,83 m²,,Ejerudg.: 5.722 kr/md,3 værelser,Opført 1902,1 toilet,2300,https://www.boligsiden.dk/addresses/0a3f50a1-3b63-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Anlægsvej 5,9620",655.000 kr.,Aalestrup Skole,"1,31 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Høj,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 60 dage,132 m²,Grund: 924 m²,Ejerudg.: 1.152 kr/md,3 værelser,Opført 1957,2 toiletter,9620,https://www.boligsiden.dk/addresses/0a3f50c6-ac27-32b8-e044-0003ba298018,,,,
"Byvejen 60,5620",1.195.000 kr.,Glamsbjergskolen,"1,98 km",7,3.6,Villa,Energimærke C,Høj,"26,1%","22,12‰.","Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",Til salg i alt: 60 dage,105 m²,Grund: 809 m²,Ejerudg.: 1.166 kr/md,3 værelser,Opført 1930,2 toiletter,5620,https://www.boligsiden.dk/addresses/0a3f50b2-c3bf-32b8-e044-0003ba298018,,,,
"Søstjernevej 7,7790",695.000 kr.,Thyholm Skole,"5,38 km",6.8,3.8,Villa/Fritidsbolig,Energimærke D,Høj,"25,3%","22,9‰.","Der er 20.802 indbyggere i Struer Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 22,9‰.",Til salg i alt: 470 dage,204 m²,Grund: 854 m²,Ejerudg.: 1.126 kr/md,6 værelser,Opført 1978,2 toiletter,7790,https://www.boligsiden.dk/addresses/0a3f50bf-0695-32b8-e044-0003ba298018,,,,
"Engtoften 90,7361",965.000 kr.,Ejstrupholm Skole,819 m,6.9,3.6,Rækkehus,Energimærke C,Mellem,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 60 dage,102 m²,Grund: 605 m²,Ejerudg.: 1.023 kr/md,3 værelser,Opført 1980,1 toilet,7361,https://www.boligsiden.dk/addresses/0a3f50bc-69d7-32b8-e044-0003ba298018,,,,
"Islands Brygge 92, 4. 3.,2300",7.495.000 kr.,Skolen i Sydhavnen,924 m,7.7,3.7,Ejerlejlighed,Energimærke A2020,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 60 dage,101 m²,,Ejerudg.: 6.089 kr/md,3 værelser,Opført 2023,1 toilet,2300,https://www.boligsiden.dk/addresses/35d17d27-93cb-42b9-a392-bd56ca5c012f,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Karen Blixens Vej 13,2960",9.800.000 kr.,Rungsted Skole,"1,02 km",8.5,3.8,Rækkehus,Energimærke A2010,Lav,"23,7%","22,1‰.","Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",Til salg i alt: 60 dage,186 m²,Grund: 523 m²,Ejerudg.: 8.122 kr/md,6 værelser,Opført 1986,2 toiletter,2960,https://www.boligsiden.dk/addresses/0a3f50aa-1402-32b8-e044-0003ba298018,,,,
"Stolpevej 18,2605",4.195.000 kr.,Brøndbyøster Skole,961 m,6.4,3.7,Villa,Energimærke E,Høj,"24,3%","20,5‰.","Der er 35.651 indbyggere i Brøndby Kommune. Kommuneskatten er på 24,3% og grundskyldspromillen på 20,5‰.",Til salg i alt: 60 dage,78 m²,Grund: 631 m²,Ejerudg.: 2.523 kr/md,3 værelser,Opført 1959,1 toilet,2605,https://www.boligsiden.dk/addresses/0a3f50a3-73bc-32b8-e044-0003ba298018,,,,
"Næråparken 31,5792",2.745.000 kr.,Broskolen,899 m,7.3,3.8,Villa,Energimærke C,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 60 dage,209 m²,Grund: 985 m²,Ejerudg.: 2.056 kr/md,5 værelser,Opført 1978,2 toiletter,5792,https://www.boligsiden.dk/addresses/0a3f50b6-2bc2-32b8-e044-0003ba298018,,,,
"Niels Bohrs Vej 12,8920",2.295.000 kr.,Vestervangsskolen,"1,33 km",6.8,3.7,Villa,Energimærke C,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 60 dage,183 m²,Grund: 741 m²,Ejerudg.: 2.754 kr/md,6 værelser,Opført 1988,2 toiletter,8920,https://www.boligsiden.dk/addresses/0a3f50c1-173b-32b8-e044-0003ba298018,,,,
"Lundgårdvej 4,6600",3.495.000 kr.,Skodborg Børnecenter,"4,58 km",6.1,3.7,Landejendom,Energimærke C,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 60 dage,318 m²,Grund: 13071 m²,Ejerudg.: 2.927 kr/md,8 værelser,Opført 1869,3 toiletter,6600,https://www.boligsiden.dk/addresses/0a3f50ba-166b-32b8-e044-0003ba298018,,,,
"Snejbjerg Hovedgade 100,7400",1.145.000 kr.,Snejbjerg Skole,320 m,6.9,3.8,Villa,Energimærke D,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 233 dage,149 m²,Grund: 788 m²,Ejerudg.: 1.337 kr/md,5 værelser,Opført 1934,1 toilet,7400,https://www.boligsiden.dk/addresses/0a3f50bd-a6d1-32b8-e044-0003ba298018,,,,
"Tinghusvej 48,4900",795.000 kr.,Byskolen,"1,03 km",6.1,3.6,Villa,Energimærke D,Mellem,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 60 dage,136 m²,Grund: 796 m²,Ejerudg.: 1.283 kr/md,4 værelser,Opført 1938,1 toilet,4900,https://www.boligsiden.dk/addresses/0a3f50b0-1a6d-32b8-e044-0003ba298018,,,,
"Fruering Skovmark 59,8660",3.195.000 kr.,Stilling Skole,"2,27 km",7.5,3.7,Rækkehus,Energimærke A2015,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 60 dage,132 m²,Grund: 205 m²,Ejerudg.: 2.120 kr/md,5 værelser,Opført 2020,2 toiletter,8660,https://www.boligsiden.dk/addresses/26f5efa2-5b29-419f-80d0-b76fc88a5a18,,,,
"Silkeborgvej 601,8220",6.795.000 kr.,Sødalskolen,786 m,6,3.6,Villa,Energimærke E,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 988 dage,432 m²,Grund: 2189 m²,Ejerudg.: 4.113 kr/md,7 værelser,Opført 1877,2 toiletter,8220,https://www.boligsiden.dk/addresses/0a3f50c4-17c5-32b8-e044-0003ba298018,,,,
"Bådsgårdvej 22,7840",1.195.000 kr.,Højslev Skole,"7,28 km",7.5,3.7,Villa,Energimærke G,Mellem,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 60 dage,155 m²,Grund: 10449 m²,Ejerudg.: 2.674 kr/md,5 værelser,Opført 1941,1 toilet,7840,https://www.boligsiden.dk/addresses/0a3f50c5-8896-32b8-e044-0003ba298018,,,,
"Møllevænget 20,4700",2.495.000 kr.,"Lille Næstved Skole, afd. Karrebæk","3,39 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 60 dage,346 m²,Grund: 7332 m²,Ejerudg.: 4.012 kr/md,7 værelser,Opført 1825,2 toiletter,4700,https://www.boligsiden.dk/addresses/0a3f50b0-a375-32b8-e044-0003ba298018,,,,
"Næsbyvej 19,4171",3.775.000 kr.,"Susåskolen, afd. Glumsø","4,06 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 386 dage,188 m²,Grund: 2620 m²,Ejerudg.: 1.834 kr/md,5 værelser,Opført 1904,3 toiletter,4171,https://www.boligsiden.dk/addresses/0a3f50b1-7326-32b8-e044-0003ba298018,,,,
"Nordhøjvej 20A,3250",14.950.000 kr.,"Gilbjergskolen, Gilleleje","1,69 km",6.8,3.7,Villa,Energimærke C,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 60 dage,236 m²,Grund: 803 m²,Ejerudg.: 7.187 kr/md,5 værelser,Opført 1977,3 toiletter,3250,https://www.boligsiden.dk/addresses/0a3f50a8-ce3b-32b8-e044-0003ba298018,,,,
"St Nørgårdsvej 22,6900",975.000 kr.,"Skjern Folkeskole, afd. Enghavevej",384 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 60 dage,120 m²,Grund: 748 m²,Ejerudg.: 1.685 kr/md,5 værelser,Opført 1959,1 toilet,6900,https://www.boligsiden.dk/addresses/0a3f50be-c458-32b8-e044-0003ba298018,,,,
"Søndergade 24,9632",1.695.000 kr.,Møldrup Skole,595 m,6.4,3.6,Villa,Energimærke C,Mellem,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 63 dage,168 m²,Grund: 493 m²,Ejerudg.: 1.358 kr/md,5 værelser,Opført 1935,2 toiletter,9632,https://www.boligsiden.dk/addresses/0a3f50c5-7452-32b8-e044-0003ba298018,,,,
"Blommevej 11,9310",2.698.000 kr.,Vodskov Skole,840 m,6.9,3.7,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 453 dage,173 m²,Grund: 1125 m²,Ejerudg.: 2.710 kr/md,4 værelser,Opført 1965,1 toilet,9310,https://www.boligsiden.dk/addresses/0a3f50c9-c4e8-32b8-e044-0003ba298018,,,,
"Jennumvej 250,7182",3.745.000 kr.,Bredsten-Gadbjerg skole. Bredsten afdeling,"2,54 km",7.4,3.8,Villa,Energimærke B,Mellem,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 60 dage,233 m²,Grund: 11089 m²,Ejerudg.: 2.509 kr/md,6 værelser,Opført 1978,2 toiletter,7182,https://www.boligsiden.dk/addresses/22729a66-a688-44d0-e044-0003ba298018,,,,
"Rødegevej 6,8541",3.995.000 kr.,Skødstrup Skole,506 m,7.7,3.7,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 60 dage,180 m²,Grund: 841 m²,Ejerudg.: 2.637 kr/md,7 værelser,Opført 1972,1 toilet,8541,https://www.boligsiden.dk/addresses/0a3f50c4-0234-32b8-e044-0003ba298018,,,,
"Guldnældevænget 84,4800",3.395.000 kr.,Nordbyskolen,367 m,7.4,3.8,Villa,Energimærke B,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 1007 dage,259 m²,Grund: 1080 m²,Ejerudg.: 3.095 kr/md,5 værelser,Opført 2007,2 toiletter,4800,https://www.boligsiden.dk/addresses/1369ec0c-f574-5517-e044-0003ba298018,,,,
"Knud Bankesgyden 3,5792",1.845.000 kr.,Broskolen,"1,19 km",7.3,3.8,Villa,Energimærke D,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 60 dage,115 m²,Grund: 670 m²,Ejerudg.: 1.700 kr/md,4 værelser,Opført 1962,1 toilet,5792,https://www.boligsiden.dk/addresses/0a3f50b6-298c-32b8-e044-0003ba298018,,,,
"Agnesvej 18,2800",13.500.000 kr.,Kongevejens Skole,907 m,8.5,3.9,Villa,Energimærke C,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 60 dage,184 m²,Grund: 756 m²,Ejerudg.: 10.580 kr/md,8 værelser,Opført 2001,2 toiletter,2800,https://www.boligsiden.dk/addresses/0a3f50a6-0ceb-32b8-e044-0003ba298018,,,,
