,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Grønningen 9, 2. tv.,1270",8.350.000 kr.,Nyboder Skole,404 m,8,3.8,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 74 dage,113 m²,,Ejerudg.: 7.303 kr/md,4 værelser,Opført 1939,2 toiletter,1270,https://www.boligsiden.dk/addresses/0a3f509e-6afd-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Ahornvej 14,2791",4.495.000 kr.,St. Magleby Skole,"2,75 km",7.6,3.7,Villa,Energimærke D,Mellem,"24,8%","24,47‰.","Der er 14.640 indbyggere i Dragør Kommune. Kommuneskatten er på 24,8% og grundskyldspromillen på 24,47‰.",Til salg i alt: 73 dage,136 m²,Grund: 1216 m²,Ejerudg.: 4.299 kr/md,5 værelser,Opført 1976,2 toiletter,2791,https://www.boligsiden.dk/addresses/0a3f50a3-8126-32b8-e044-0003ba298018,,,,
"Gudhjemvej 97,3760",1.495.000 kr.,Kongeskærskolen,"14,07 km",7,3.6,Villa,Energimærke D,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 73 dage,148 m²,Grund: 667 m²,Ejerudg.: 1.563 kr/md,4 værelser,Opført 1918,1 toilet,3760,https://www.boligsiden.dk/addresses/0a3f50b1-ec0b-32b8-e044-0003ba298018,,,,
"Strandvejen 196,9370",2.345.000 kr.,Hals Skole,"9,01 km",6.4,3.7,Villa/Landejendom,Energimærke C,Meget lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 74 dage,186 m²,Grund: 80117 m²,Ejerudg.: 2.350 kr/md,5 værelser,Opført 1877,2 toiletter,9370,https://www.boligsiden.dk/addresses/0a3f50c7-d567-32b8-e044-0003ba298018,,,,
"Elmelundsvej 66,5200",3.995.000 kr.,Provstegårdskolen,"1,61 km",7.3,3.7,Villa,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 568 dage,204 m²,Grund: 12000 m²,Ejerudg.: 3.803 kr/md,8 værelser,Opført 1912,2 toiletter,5200,https://www.boligsiden.dk/addresses/0a3f50b3-ce91-32b8-e044-0003ba298018,,,,
"Hovedgaden 42,6621",995.000 kr.,Østerbyskolen,"6,35 km",6.7,3.8,Villa,Energimærke E,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 74 dage,172 m²,Grund: 904 m²,Ejerudg.: 1.913 kr/md,5 værelser,Opført 1954,2 toiletter,6621,https://www.boligsiden.dk/addresses/0a3f50ba-11c0-32b8-e044-0003ba298018,,,,
"Søndergade 7,9631",295.000 kr.,Farsø Skole,"9,15 km",6.9,3.7,Villa,Energimærke G,Høj,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 74 dage,134 m²,Grund: 139 m²,Ejerudg.: 971 kr/md,4 værelser,Opført 1929,2 toiletter,9631,https://www.boligsiden.dk/addresses/0a3f50c6-b6fe-32b8-e044-0003ba298018,,,,
"Beringgårdsvej 83,2650",5.695.000 kr.,Dansborgskolen,650 m,7.2,3.6,Villa,Energimærke E,Høj,"25,4%","29,7‰.","Der er 53.267 indbyggere i Hvidovre Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,7‰.",Til salg i alt: 74 dage,155 m²,Grund: 745 m²,Ejerudg.: 4.726 kr/md,5 værelser,Opført 1955,2 toiletter,2650,https://www.boligsiden.dk/addresses/0a3f50a5-4463-32b8-e044-0003ba298018,,,,
"Tannisbugtvej 90A,9881",2.195.000 kr.,Bindslev undervisningssted,"5,36 km",Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke A2015,Meget lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 1096 dage,99 m²,,Ejerudg.: 2.083 kr/md,3 værelser,Opført 2019,1 toilet,9881,https://www.boligsiden.dk/addresses/3cb0a0c6-3fe3-0e4a-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Gl Postvej 7,3730",595.000 kr.,Paradisbakkeskolen,755 m,7,3.7,Rækkehus,Energimærke D,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 74 dage,77 m²,Grund: 295 m²,Ejerudg.: 1.236 kr/md,2 værelser,Opført 1941,1 toilet,3730,https://www.boligsiden.dk/addresses/0a3f50b1-e96d-32b8-e044-0003ba298018,,,,
"Langdalen 4,8600",5.995.000 kr.,Sejs Skole,554 m,8.1,3.9,Villa,Energimærke A2020,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 74 dage,180 m²,Grund: 959 m²,Ejerudg.: 4.311 kr/md,7 værelser,Opført 2024,2 toiletter,8600,https://www.boligsiden.dk/addresses/c3f62cb7-3bb3-4325-ba8e-5d049f730325,,,,
"Byvænget 2,2605",5.795.000 kr.,Brøndbyøster Skole,773 m,6.4,3.7,Villa,Energimærke C,Høj,"24,3%","20,5‰.","Der er 35.651 indbyggere i Brøndby Kommune. Kommuneskatten er på 24,3% og grundskyldspromillen på 20,5‰.",Til salg i alt: 74 dage,110 m²,Grund: 985 m²,Ejerudg.: 3.090 kr/md,5 værelser,Opført 1943,2 toiletter,2605,https://www.boligsiden.dk/addresses/0a3f50a3-50ef-32b8-e044-0003ba298018,,,,
"Rimmersvej 11,8680",2.995.000 kr.,Mølleskolen,"4,91 km",7.9,3.9,Villa,Energimærke C,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 74 dage,133 m²,Grund: 857 m²,Ejerudg.: 1.991 kr/md,5 værelser,Opført 1974,2 toiletter,8680,https://www.boligsiden.dk/addresses/0a3f50c1-8c93-32b8-e044-0003ba298018,,,,
"Bøgevej 6,6971",1.395.000 kr.,Spjald Skole,468 m,6.9,3.8,Villa,Energimærke C,Lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 74 dage,152 m²,Grund: 1200 m²,Ejerudg.: 1.222 kr/md,5 værelser,Opført 1965,2 toiletter,6971,https://www.boligsiden.dk/addresses/0a3f50bf-3267-32b8-e044-0003ba298018,,,,
"Vibevej 4,6000",5.995.000 kr.,Aalykkeskolen,685 m,7.2,3.8,Villa,Energimærke D,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 250 dage,229 m²,Grund: 569 m²,Ejerudg.: 3.544 kr/md,9 værelser,Opført 1922,2 toiletter,6000,https://www.boligsiden.dk/addresses/0a3f50bc-5799-32b8-e044-0003ba298018,,,,
"Lokesvej 21,8981",1.198.000 kr.,Blicherskolen,859 m,6.9,3.7,Villa,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 74 dage,140 m²,Grund: 871 m²,Ejerudg.: 1.626 kr/md,4 værelser,Opført 1971,2 toiletter,8981,https://www.boligsiden.dk/addresses/0a3f50c0-c620-32b8-e044-0003ba298018,,,,
"Damvej 80,8471",4.998.000 kr.,Sabro-Korsvejskolen,445 m,7.1,3.6,Villa,Energimærke A2010,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 74 dage,162 m²,Grund: 891 m²,Ejerudg.: 3.117 kr/md,5 værelser,Opført 1983,2 toiletter,8471,https://www.boligsiden.dk/addresses/0a3f50c2-ad52-32b8-e044-0003ba298018,,,,
"Espedalen 72,8240",5.998.000 kr.,Ellevangskolen,316 m,7.7,3.8,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 74 dage,215 m²,Grund: 700 m²,Ejerudg.: 3.961 kr/md,8 værelser,Opført 1966,1 toilet,8240,https://www.boligsiden.dk/addresses/0a3f50c2-ce85-32b8-e044-0003ba298018,,,,
"Engsøparken 229,7200",2.395.000 kr.,Grindsted Vestre Skole,"1,92 km",6.8,3.7,Villa,Energimærke B,Lav,24%,"18,48‰.","Der er 26.631 indbyggere i Billund Kommune. Kommuneskatten er på 24% og grundskyldspromillen på 18,48‰.",Til salg i alt: 74 dage,145 m²,Grund: 848 m²,Ejerudg.: 1.956 kr/md,4 værelser,Opført 2010,2 toiletter,7200,https://www.boligsiden.dk/addresses/76d29f28-248f-3856-e044-00144f3ead67,,,,
"Præstelunden 10,7330",1.995.000 kr.,Artium Skole,377 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 74 dage,260 m²,Grund: 1059 m²,Ejerudg.: 2.057 kr/md,7 værelser,Opført 1960,2 toiletter,7330,https://www.boligsiden.dk/addresses/0a3f50bd-2986-32b8-e044-0003ba298018,,,,
"Vendsysselgade 4, 1.,9000",1.495.000 kr.,Sønderbroskolen,611 m,7.2,3.8,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 74 dage,71 m²,,Ejerudg.: 2.573 kr/md,2 værelser,Opført 1939,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-f1a0-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Hårkjærvej 9,6880",595.000 kr.,Ådum Børneunivers,"10,7 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Meget lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 74 dage,150 m²,Grund: 1653 m²,Ejerudg.: 1.090 kr/md,5 værelser,Opført 1944,2 toiletter,6880,https://www.boligsiden.dk/addresses/0a3f50bd-3e25-32b8-e044-0003ba298018,,,,
"Smedestræde 3,4581",1.150.000 kr.,Højby Skole,"10,5 km",6.5,3.6,Villa,Energimærke F,Lav,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 74 dage,120 m²,Grund: 507 m²,Ejerudg.: 1.479 kr/md,6 værelser,Opført 1918,1 toilet,4581,https://www.boligsiden.dk/addresses/0a3f50ae-1885-32b8-e044-0003ba298018,,,,
"Øster Momhøjvej 4,7400",1.575.000 kr.,Kibæk Skole,"4,07 km",7.1,3.8,Landejendom,Energimærke D,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 969 dage,96 m²,Grund: 22162 m²,Ejerudg.: 2.354 kr/md,6 værelser,Opført 1929,1 toilet,7400,https://www.boligsiden.dk/addresses/8301b2f2-c64e-4c66-9150-e79c05f67d09,,,,
"Oehlenschlægersvej 1C,5230",14.500.000 kr.,Munkebjergskolen,783 m,7.4,3.8,Villa,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 74 dage,280 m²,Grund: 927 m²,Ejerudg.: 4.174 kr/md,7 værelser,Opført 1905,3 toiletter,5230,https://www.boligsiden.dk/addresses/0a3f50b4-0afd-32b8-e044-0003ba298018,,,,
"Uhrevej 8,7470",675.000 kr.,Karup Skole,"1,85 km",6.6,3.7,Villa,Energimærke E,Lav,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 74 dage,197 m²,Grund: 2046 m²,Ejerudg.: 1.369 kr/md,4 værelser,Opført 1940,1 toilet,7470,https://www.boligsiden.dk/addresses/0a3f50c5-1af3-32b8-e044-0003ba298018,,,,
"Hyacintvej 24,8930",1.695.000 kr.,Nørrevangsskolen og UNX-Ung Nord10,319 m,5.8,3.7,Villa,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 74 dage,178 m²,Grund: 678 m²,Ejerudg.: 1.827 kr/md,6 værelser,Opført 1952,2 toiletter,8930,https://www.boligsiden.dk/addresses/0a3f50c0-fc7c-32b8-e044-0003ba298018,,,,
"Ellebæk 18,9400",1.375.000 kr.,Gl Lindholm Skole,946 m,6.9,3.7,Rækkehus,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 74 dage,71 m²,Grund: - m²,Ejerudg.: 2.828 kr/md,3 værelser,Opført 1972,1 toilet,9400,https://www.boligsiden.dk/addresses/0a3f50c9-eae5-32b8-e044-0003ba298018,,,,
"Fyrreskrænten 30,8400",1.995.000 kr.,Ebeltoft Skole,"2,62 km",7.3,3.7,Villa,Energimærke D,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 74 dage,117 m²,Grund: 928 m²,Ejerudg.: 2.199 kr/md,5 værelser,Opført 1997,2 toiletter,8400,https://www.boligsiden.dk/addresses/0a3f50bf-7041-32b8-e044-0003ba298018,,,,
"Langgade 2,8961",2.400.000 kr.,Børneby Nord,"6,46 km",6.2,3.7,Landejendom,Energimærke D,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 74 dage,246 m²,Grund: 14233 m²,Ejerudg.: 2.741 kr/md,5 værelser,Opført 1938,2 toiletter,8961,https://www.boligsiden.dk/addresses/0a3f50c1-743b-32b8-e044-0003ba298018,,,,
"Frederiks Alle 2,8840",745.000 kr.,Rødkærsbro skole,479 m,6.5,3.7,Villa,Energimærke E,Mellem,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 74 dage,129 m²,Grund: 690 m²,Ejerudg.: 1.084 kr/md,5 værelser,Opført 1900,2 toiletter,8840,https://www.boligsiden.dk/addresses/0a3f50c4-d060-32b8-e044-0003ba298018,,,,
"Tarmvej 14,6880",395.000 kr.,Tarm Skole,"3,76 km",6.6,3.7,Villa,Energimærke F,Meget lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 74 dage,130 m²,Grund: 2350 m²,Ejerudg.: 1.102 kr/md,7 værelser,Opført 1952,2 toiletter,6880,https://www.boligsiden.dk/addresses/0a3f50bd-3a91-32b8-e044-0003ba298018,,,,
"Majvænget 8,6000",2.795.000 kr.,Bramdrup Skole,454 m,6.7,3.8,Villa,Energimærke C,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 74 dage,184 m²,Grund: 746 m²,Ejerudg.: 2.450 kr/md,6 værelser,Opført 1972,3 toiletter,6000,https://www.boligsiden.dk/addresses/0a3f50bc-216e-32b8-e044-0003ba298018,,,,
"Strandby Kirkevej 143,6705",1.548.000 kr.,Bakkeskolen,658 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 313 dage,142 m²,Grund: 772 m²,Ejerudg.: 2.191 kr/md,4 værelser,Opført 1946,2 toiletter,6705,https://www.boligsiden.dk/addresses/0a3f50b9-45ab-32b8-e044-0003ba298018,,,,
"Christian 3 Vej 11,6000",3.295.000 kr.,Brændkjærskolen,682 m,7.1,3.9,Villa,Energimærke B,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 74 dage,150 m²,Grund: 617 m²,Ejerudg.: 2.812 kr/md,5 værelser,Opført 1939,3 toiletter,6000,https://www.boligsiden.dk/addresses/0a3f50bb-ebff-32b8-e044-0003ba298018,,,,
"Mommarkvej 23,6400",1.495.000 kr.,Ulkebøl Skole,"1,81 km",7.1,3.8,Villa,Energimærke D,Høj,"25,7%","27,1‰.","Der er 73.711 indbyggere i Sønderborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 27,1‰.",Til salg i alt: 818 dage,200 m²,Grund: 4044 m²,Ejerudg.: 4.145 kr/md,5 værelser,Opført 1777,2 toiletter,6400,https://www.boligsiden.dk/addresses/0a3f50b7-b7af-32b8-e044-0003ba298018,,,,
"Bernhardt Jensens Boulevard 91, 1. tv.,8000",3.850.000 kr.,Samsøgades Skole,"1,48 km",6.9,3.6,Ejerlejlighed,Energimærke A2020,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 242 dage,91 m²,,Ejerudg.: 3.670 kr/md,3 værelser,Opført 2016,1 toilet,8000,https://www.boligsiden.dk/addresses/40b4bca7-6320-4873-b85b-2c1de568c0aa,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Hjortevej 6,8960",1.995.000 kr.,Tirsdalens Skole,822 m,7.2,3.6,Villa,Energimærke B,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 74 dage,107 m²,Grund: 1015 m²,Ejerudg.: 2.149 kr/md,4 værelser,Opført 1966,2 toiletter,8960,https://www.boligsiden.dk/addresses/0a3f50c0-f768-32b8-e044-0003ba298018,,,,
"Lodbergsvej 159C,6950",2.175.000 kr.,Holmsland Skole,"4,03 km",Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke C,Meget lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 74 dage,90 m²,Grund: 2118 m²,Ejerudg.: 1.362 kr/md,4 værelser,Opført 1997,2 toiletter,6950,https://www.boligsiden.dk/addresses/0a3f50bd-cd3a-32b8-e044-0003ba298018,,,,
"Jens Winthers Vej 5,5900",1.295.000 kr.,Ørstedskolen,992 m,Ikke oplyst,Ikke oplyst,Rækkehus/Fritidsbolig,Energimærke D,Høj,"26,3%","24,57‰.","Der er 12.316 indbyggere i Langeland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,57‰.",Til salg i alt: 231 dage,130 m²,Grund: 359 m²,Ejerudg.: 1.258 kr/md,5 værelser,Opført 1910,1 toilet,5900,https://www.boligsiden.dk/addresses/0a3f50b5-4384-32b8-e044-0003ba298018,,,,
"På Højden 2,2900",8.995.000 kr.,Dyssegårdsskolen,390 m,8.4,3.8,Villa,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 74 dage,135 m²,Grund: 1004 m²,Ejerudg.: 5.593 kr/md,5 værelser,Opført 1933,2 toiletter,2900,https://www.boligsiden.dk/addresses/0a3f50a3-f68f-32b8-e044-0003ba298018,,,,
"Dalsøvej 83,7200",1.498.000 kr.,Lynghedeskolen,"1,93 km",7,3.7,Villa,Energimærke C,Lav,24%,"18,48‰.","Der er 26.631 indbyggere i Billund Kommune. Kommuneskatten er på 24% og grundskyldspromillen på 18,48‰.",Til salg i alt: 74 dage,122 m²,Grund: 869 m²,Ejerudg.: 1.301 kr/md,4 værelser,Opført 1979,1 toilet,7200,https://www.boligsiden.dk/addresses/0a3f50b9-8078-32b8-e044-0003ba298018,,,,
"Hedekæret 46, 1. th.,2640",1.795.000 kr.,Fløng Skole,"1,23 km",7,3.7,Ejerlejlighed,Energimærke D,Høj,"24,6%","24,4‰.","Der er 53.053 indbyggere i Høje-Taastrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 24,4‰.",Til salg i alt: 74 dage,76 m²,,Ejerudg.: 4.405 kr/md,3 værelser,Opført 1972,1 toilet,2640,https://www.boligsiden.dk/addresses/0a3f50a5-b84c-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Hvolbækvej 2C,7830",1.795.000 kr.,Skave Skole og Børnehus,"4,9 km",7.1,3.7,Villa,Energimærke B,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 74 dage,241 m²,Grund: 5424 m²,Ejerudg.: 2.003 kr/md,7 værelser,Opført 1850,2 toiletter,7830,https://www.boligsiden.dk/addresses/6243a482-07e8-573d-e044-0003ba298018,,,,
"Obovej 26,8940",1.995.000 kr.,Søndermarkskolen,691 m,6.8,3.8,Villa,Energimærke E,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 74 dage,130 m²,Grund: 817 m²,Ejerudg.: 2.187 kr/md,4 værelser,Opført 1976,1 toilet,8940,https://www.boligsiden.dk/addresses/0a3f50c1-20ee-32b8-e044-0003ba298018,,,,
"Klejtrupvej 39,9500",2.595.000 kr.,Hobro Søndre Skole og MF10,"8,07 km",7,3.7,Landejendom/Landejendom,Energimærke E,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 74 dage,236 m²,Grund: 19994 m²,Ejerudg.: 2.632 kr/md,7 værelser,Opført 1938,4 toiletter,9500,https://www.boligsiden.dk/addresses/0a3f50c8-6495-32b8-e044-0003ba298018,,,,
"Gl Hovedgade 10F,2970",4.195.000 kr.,Hørsholm Skole,573 m,8.4,3.8,Ejerlejlighed,Energimærke C,Lav,"23,7%","22,1‰.","Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",Til salg i alt: 364 dage,135 m²,,Ejerudg.: 5.934 kr/md,3 værelser,Opført 1960,1 toilet,2970,https://www.boligsiden.dk/addresses/0a3f50aa-0c44-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Skolevej 6,8670",1.698.000 kr.,Låsby Skole,91 m,7.1,3.5,Villa,Energimærke D,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 655 dage,105 m²,Grund: 773 m²,Ejerudg.: 1.975 kr/md,4 værelser,Opført 1964,1 toilet,8670,https://www.boligsiden.dk/addresses/0a3f50c1-8f0f-32b8-e044-0003ba298018,,,,
"Bavnebjerg 60,6720",1.898.000 kr.,Fanø Skole,306 m,7.5,3.7,Villa,Energimærke F,Meget lav,"25,66%",34‰.,"Der er 3.427 indbyggere i Fanø Kommune. Kommuneskatten er på 25,66% og grundskyldspromillen på 34‰.",Til salg i alt: 74 dage,128 m²,Grund: 791 m²,Ejerudg.: 1.730 kr/md,5 værelser,Opført 1983,2 toiletter,6720,https://www.boligsiden.dk/addresses/0a3f50b9-6911-32b8-e044-0003ba298018,,,,
"Bejerholmsvej 8,5762",2.695.000 kr.,Vestermarkskolen,567 m,7.1,3.7,Villa,Energimærke B,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 74 dage,208 m²,Grund: 2057 m²,Ejerudg.: 2.231 kr/md,7 værelser,Opført 1877,2 toiletter,5762,https://www.boligsiden.dk/addresses/0a3f50b2-7585-32b8-e044-0003ba298018,,,,
"Keldalsvej 19,8800",1.695.000 kr.,Rødkærsbro skole,"5,08 km",6.5,3.7,Villa,Energimærke C,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 74 dage,163 m²,Grund: 990 m²,Ejerudg.: 1.753 kr/md,5 værelser,Opført 1997,1 toilet,8800,https://www.boligsiden.dk/addresses/0a3f50c6-7462-32b8-e044-0003ba298018,,,,
"Torpvej 20,5560",2.195.000 kr.,Aarupskolen,368 m,7.1,3.7,Villa,Energimærke C,Høj,"26,1%","22,12‰.","Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",Til salg i alt: 580 dage,202 m²,Grund: 1320 m²,Ejerudg.: 2.393 kr/md,6 værelser,Opført 1900,2 toiletter,5560,https://www.boligsiden.dk/addresses/0a3f50b6-3ae4-32b8-e044-0003ba298018,,,,
"Hartmannsvej 29,2900",14.995.000 kr.,Maglegårdsskolen,303 m,8.1,3.9,Villa,Energimærke C,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 74 dage,177 m²,Grund: 707 m²,Ejerudg.: 8.775 kr/md,7 værelser,Opført 1933,2 toiletter,2900,https://www.boligsiden.dk/addresses/0a3f50a3-c555-32b8-e044-0003ba298018,,,,
"Ørbækvej 843,5863",1.495.000 kr.,Broskolen,"6,24 km",7.3,3.8,Villa,Energimærke C,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 721 dage,261 m²,Grund: 1748 m²,Ejerudg.: 1.713 kr/md,6 værelser,Opført 1870,2 toiletter,5863,https://www.boligsiden.dk/addresses/73c6f9d6-2057-0b24-e044-00144f3ead67,,,,
