,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Hulvejen 19,3400",6.795.000 kr.,Frederiksborg Byskole,"2,76 km",7.9,3.7,Villa,Energimærke E,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 108 dage,194 m²,Grund: 1576 m²,Ejerudg.: 4.649 kr/md,7 værelser,Opført 1963,2 toiletter,3400,https://www.boligsiden.dk/addresses/0a3f50a9-b9a0-32b8-e044-0003ba298018,,,,
"Bakkegårdsvej 11,4400",1.275.000 kr.,Rørby Skole,40 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget høj,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 110 dage,139 m²,Grund: 1106 m²,Ejerudg.: 1.760 kr/md,5 værelser,Opført 1957,2 toiletter,4400,https://www.boligsiden.dk/addresses/0a3f50ad-7699-32b8-e044-0003ba298018,,,,
"Fennebakken 23,8800",1.545.000 kr.,Houlkærskolen,765 m,7.2,3.9,Rækkehus,Energimærke C,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 493 dage,105 m²,Grund: 204 m²,Ejerudg.: 1.678 kr/md,4 værelser,Opført 1977,1 toilet,8800,https://www.boligsiden.dk/addresses/0a3f50c6-5d21-32b8-e044-0003ba298018,,,,
"Nyvej 13, 2. th.,8920",1.095.000 kr.,Hobrovejens Skole,241 m,6.3,3.8,Ejerlejlighed,Energimærke C,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 110 dage,74 m²,,Ejerudg.: 2.033 kr/md,3 værelser,Opført 1967,1 toilet,8920,https://www.boligsiden.dk/addresses/0a3f50c1-1be0-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Ahornvej 7,3390",4.250.000 kr.,Hundested Skole,891 m,6.6,3.6,Villa,Energimærke D,Mellem,"25,7%",34‰.,"Der er 31.344 indbyggere i Halsnæs Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 34‰.",Til salg i alt: 109 dage,206 m²,Grund: 1532 m²,Ejerudg.: 3.346 kr/md,6 værelser,Opført 1952,2 toiletter,3390,https://www.boligsiden.dk/addresses/0a3f50a9-e703-32b8-e044-0003ba298018,,,,
"Kragelundtoften 28,8600",2.495.000 kr.,Skægkærskolen,"5,74 km",7,3.7,Villa,Energimærke C,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 110 dage,138 m²,Grund: 1147 m²,Ejerudg.: 2.103 kr/md,4 værelser,Opført 2005,2 toiletter,8600,https://www.boligsiden.dk/addresses/0a3f50c1-e424-32b8-e044-0003ba298018,,,,
"Åkrogs Strandvej 25,8240",7.998.000 kr.,Sølystskolen,"1,14 km",8,3.8,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 110 dage,218 m²,Grund: 1568 m²,Ejerudg.: 5.077 kr/md,6 værelser,Opført 1953,2 toiletter,8240,https://www.boligsiden.dk/addresses/0a3f50c4-c7c0-32b8-e044-0003ba298018,,,,
"Klokkehøj 3,6091",1.795.000 kr.,Sdr. Bjert Skole,930 m,8,3.9,Villa,Energimærke D,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 110 dage,181 m²,Grund: 750 m²,Ejerudg.: 2.522 kr/md,8 værelser,Opført 1976,3 toiletter,6091,https://www.boligsiden.dk/addresses/0a3f50bc-136b-32b8-e044-0003ba298018,,,,
"Stationsvej 12F, 1. th.,4681",1.745.000 kr.,Herfølge Skole,277 m,6.8,3.7,Ejerlejlighed,Energimærke C,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 110 dage,66 m²,,Ejerudg.: 2.513 kr/md,2 værelser,Opført 1912,1 toilet,4681,https://www.boligsiden.dk/addresses/0a3f50ab-8f8f-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Bøgevej 36,9500",1.695.000 kr.,Hobro Søndre Skole og MF10,"1,35 km",7,3.7,Villa,Energimærke C,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 110 dage,146 m²,Grund: 756 m²,Ejerudg.: 1.388 kr/md,6 værelser,Opført 1969,2 toiletter,9500,https://www.boligsiden.dk/addresses/0a3f50c8-58bd-32b8-e044-0003ba298018,,,,
"Flytterupgyden 58A,5471",1.795.000 kr.,Havrehedskolen,"6,71 km",7.8,3.9,Villa,Energimærke C,Høj,26%,"29,98‰.","Der er 29.714 indbyggere i Nordfyns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 29,98‰.",Til salg i alt: 110 dage,292 m²,Grund: 3613 m²,Ejerudg.: 2.463 kr/md,9 værelser,Opført 1986,-,5471,https://www.boligsiden.dk/addresses/73b4621b-1dbc-4e70-8415-f1bdd53b8d79,,,,
"Tretommervej 43,8240",7.599.000 kr.,Risskov Skole,573 m,8.4,3.8,Villa,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 110 dage,177 m²,Grund: 480 m²,Ejerudg.: 4.577 kr/md,6 værelser,Opført 1933,3 toiletter,8240,https://www.boligsiden.dk/addresses/0a3f50c4-8bb7-32b8-e044-0003ba298018,,,,
"Rødegårdsvej 41, 3. th.,5000",1.445.000 kr.,Munkebjergskolen,791 m,7.4,3.8,Ejerlejlighed,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 110 dage,61 m²,,Ejerudg.: 2.352 kr/md,2 værelser,Opført 1935,1 toilet,5000,https://www.boligsiden.dk/addresses/0a3f50b4-9c0c-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Margrethevej 21,2840",13.800.000 kr.,Holte Skole,529 m,8.6,3.8,Villa,Energimærke D,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 110 dage,154 m²,Grund: 794 m²,Ejerudg.: 7.350 kr/md,5 værelser,Opført 1919,3 toiletter,2840,https://www.boligsiden.dk/addresses/0a3f50a6-e214-32b8-e044-0003ba298018,,,,
"Enebærvej 5,9560",650.000 kr.,Hadsund Skole,"1,98 km",7,3.8,Villa,Energimærke D,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 299 dage,80 m²,Grund: 744 m²,Ejerudg.: 1.286 kr/md,4 værelser,Opført 1955,1 toilet,9560,https://www.boligsiden.dk/addresses/0a3f50c7-9d50-32b8-e044-0003ba298018,,,,
"Skyttevej 1,9900",1.145.000 kr.,Frydenstrand - Abildvej skoleafdeling,564 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 109 dage,131 m²,Grund: 926 m²,Ejerudg.: 1.589 kr/md,4 værelser,Opført 1980,1 toilet,9900,https://www.boligsiden.dk/addresses/0a3f50c7-893f-32b8-e044-0003ba298018,,,,
"Krebsvej 2,7700",2.995.000 kr.,Snedsted Skole,"12,38 km",6.8,3.8,Villa/Fritidsbolig,Energimærke B,Høj,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 109 dage,266 m²,Grund: 821 m²,Ejerudg.: 2.672 kr/md,8 værelser,Opført 1980,2 toiletter,7700,https://www.boligsiden.dk/addresses/0a3f50c6-19b3-32b8-e044-0003ba298018,,,,
"Marienborg Alle 123,2860",4.195.000 kr.,Buddinge Skole,488 m,7.2,3.7,Rækkehus,Energimærke C,Lav,"23,6%",23‰.,"Der er 69.259 indbyggere i Gladsaxe Kommune. Kommuneskatten er på 23,6% og grundskyldspromillen på 23‰.",Til salg i alt: 110 dage,74 m²,Grund: 270 m²,Ejerudg.: 3.485 kr/md,4 værelser,Opført 1944,1 toilet,2860,https://www.boligsiden.dk/addresses/0a3f50a4-68e6-32b8-e044-0003ba298018,,,,
"Bringebakken 35,3500",4.750.000 kr.,Egeskolen,497 m,6.3,3.7,Rækkehus,Energimærke C,Mellem,"24,88%","21,5‰.","Der er 41.402 indbyggere i Furesø Kommune. Kommuneskatten er på 24,88% og grundskyldspromillen på 21,5‰.",Til salg i alt: 110 dage,124 m²,Grund: 185 m²,Ejerudg.: 3.563 kr/md,4 værelser,Opført 1980,2 toiletter,3500,https://www.boligsiden.dk/addresses/0a3f50a7-91e4-32b8-e044-0003ba298018,,,,
"Fjordvejen 56,6340",8.295.000 kr.,Lyreskovskolen,"6,7 km",6.5,3.6,Villa,Energimærke E,Høj,"25,6%","18,9‰.","Der er 58.693 indbyggere i Aabenraa Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 18,9‰.",Til salg i alt: 110 dage,244 m²,Grund: 2544 m²,Ejerudg.: 3.239 kr/md,7 værelser,Opført 1900,2 toiletter,6340,https://www.boligsiden.dk/addresses/0a3f50b6-4c75-32b8-e044-0003ba298018,,,,
"Mejlbyvej 8,8250",3.400.000 kr.,Sølystskolen,"1,1 km",8,3.8,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 110 dage,158 m²,Grund: 800 m²,Ejerudg.: 3.371 kr/md,5 værelser,Opført 1900,1 toilet,8250,https://www.boligsiden.dk/addresses/0a3f50c3-a459-32b8-e044-0003ba298018,,,,
"Spongbækken 93,8362",2.498.000 kr.,Højboskolen,531 m,7.3,3.7,Villa,Energimærke C,Høj,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 110 dage,106 m²,Grund: 408 m²,Ejerudg.: 2.326 kr/md,4 værelser,Opført 1992,1 toilet,8362,https://www.boligsiden.dk/addresses/0a3f50c0-35e1-32b8-e044-0003ba298018,,,,
"Egevej 4,6100",1.345.000 kr.,Fællesskolen Hammelev-Sct. Severin,"1,15 km",6.7,3.8,Rækkehus,Energimærke C,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 110 dage,113 m²,Grund: 455 m²,Ejerudg.: 2.119 kr/md,4 værelser,Opført 1949,2 toiletter,6100,https://www.boligsiden.dk/addresses/0a3f50b6-b0e4-32b8-e044-0003ba298018,,,,
"Vestermarksvej 46,9900",1.995.000 kr.,Ravnshøj skole,"2,18 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 109 dage,207 m²,Grund: 1356 m²,Ejerudg.: 1.654 kr/md,5 værelser,Opført 1978,2 toiletter,9900,https://www.boligsiden.dk/addresses/0a3f50c7-95fe-32b8-e044-0003ba298018,,,,
"Nørrebred 153,2625",5.295.000 kr.,Pilehaveskolen,251 m,7.4,3.7,Villa,Energimærke D,Mellem,"25,6%","24,38‰.","Der er 16.488 indbyggere i Vallensbæk Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 24,38‰.",Til salg i alt: 110 dage,179 m²,Grund: 750 m²,Ejerudg.: 4.612 kr/md,5 værelser,Opført 1969,2 toiletter,2625,https://www.boligsiden.dk/addresses/0a3f50a7-88fc-32b8-e044-0003ba298018,,,,
"Kampesmose 26,6070",2.295.000 kr.,Christiansfeld Skole,"1,07 km",6.6,3.8,Villa,Energimærke C,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 110 dage,160 m²,Grund: 926 m²,Ejerudg.: 1.949 kr/md,4 værelser,Opført 1999,2 toiletter,6070,https://www.boligsiden.dk/addresses/0a3f50b6-7abb-32b8-e044-0003ba298018,,,,
"Skodsborgparken 36, 3. th.,2942",7.995.000 kr.,Ravnholm Skole,"2,68 km",8.2,3.8,Ejerlejlighed,Energimærke C,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 284 dage,122 m²,,Ejerudg.: 8.631 kr/md,4 værelser,Opført 1963,1 toilet,2942,https://www.boligsiden.dk/addresses/0a3f50a6-edc0-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Biskop Svanes Vej 65B, 2.,3460",5.650.000 kr.,Rude Skov Skole,956 m,8.3,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 110 dage,142 m²,,Ejerudg.: 7.308 kr/md,4 værelser,Opført 1892,1 toilet,3460,https://www.boligsiden.dk/addresses/0a3f50a7-df07-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Maagevej 18,4760",645.000 kr.,Ungdomsskolen og 10.klasse,"1,99 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke G,Høj,"25,7%","32,32‰.","Der er 45.352 indbyggere i Vordingborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,32‰.",Til salg i alt: 110 dage,86 m²,Grund: 823 m²,Ejerudg.: 1.390 kr/md,4 værelser,Opført 1948,2 toiletter,4760,https://www.boligsiden.dk/addresses/0a3f50b1-bb85-32b8-e044-0003ba298018,,,,
"Kærsti 3,9850",2.395.000 kr.,Hirtshals undervisningssted,"1,75 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Meget lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 110 dage,260 m²,Grund: 898 m²,Ejerudg.: 2.046 kr/md,6 værelser,Opført 1984,3 toiletter,9850,https://www.boligsiden.dk/addresses/08579b7d-827a-41ad-902e-26aa50ef3699,,,,
"Rønnehaven 65,8520",4.499.000 kr.,Lystrup Skole,888 m,7.8,3.8,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 110 dage,185 m²,Grund: 850 m²,Ejerudg.: 3.258 kr/md,5 værelser,Opført 1977,2 toiletter,8520,https://www.boligsiden.dk/addresses/0a3f50c4-04f9-32b8-e044-0003ba298018,,,,
"Buhlsvej 9,6052",3.495.000 kr.,Alminde-Viuf Fællesskole,"1,96 km",7.4,3.8,Villa,Energimærke A2015,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 277 dage,210 m²,Grund: 796 m²,Ejerudg.: 2.317 kr/md,5 værelser,Opført 2018,2 toiletter,6052,https://www.boligsiden.dk/addresses/d2edf47a-ce89-4964-8002-1f837bbedb04,,,,
"Trønninge By 16,4420",1.695.000 kr.,Gislinge Skole,"3,46 km",6,3.7,Villa,Energimærke C,Meget høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 222 dage,177 m²,Grund: 993 m²,Ejerudg.: 1.773 kr/md,6 værelser,Opført 1777,2 toiletter,4420,https://www.boligsiden.dk/addresses/0a3f50af-04f9-32b8-e044-0003ba298018,,,,
"N P Schølersvej 23,8450",1.995.000 kr.,Skovvangskolen,346 m,7.1,3.7,Villa,Energimærke C,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 470 dage,165 m²,Grund: 681 m²,Ejerudg.: 2.065 kr/md,5 værelser,Opført 1960,2 toiletter,8450,https://www.boligsiden.dk/addresses/0a3f50c0-0c1b-32b8-e044-0003ba298018,,,,
"Mulvadparken 54,6740",2.398.000 kr.,Bakkevejens Skole,"1,11 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke B,Lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 110 dage,176 m²,Grund: 1036 m²,Ejerudg.: 1.844 kr/md,5 værelser,Opført 2006,2 toiletter,6740,https://www.boligsiden.dk/addresses/0a3f50b8-a8ee-32b8-e044-0003ba298018,,,,
"Carit Etlars Alle 73,6700",1.098.000 kr.,Præstegårdsskolen,678 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 109 dage,122 m²,Grund: 716 m²,Ejerudg.: 1.929 kr/md,4 værelser,Opført 1961,2 toiletter,6700,https://www.boligsiden.dk/addresses/0a3f50b8-cba8-32b8-e044-0003ba298018,,,,
"Mylius Erichsens Vej 20A,9210",2.499.000 kr.,Solbakkeskolen,"1,09 km",6.1,3.6,Rækkehus,Energimærke B,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 141 dage,110 m²,Grund: 100 m²,Ejerudg.: 1.947 kr/md,4 værelser,Opført 1959,1 toilet,9210,https://www.boligsiden.dk/addresses/0a3f50ca-67e2-32b8-e044-0003ba298018,,,,
"Esperance Alle 20,2920",19.995.000 kr.,Maglegårdsskolen,693 m,8.1,3.9,Rækkehus,Energimærke C,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 302 dage,221 m²,Grund: 444 m²,Ejerudg.: 14.150 kr/md,6 værelser,Opført 1929,1 toilet,2920,https://www.boligsiden.dk/addresses/0a3f50a3-b97b-32b8-e044-0003ba298018,,,,
"Broløkkevej 100,5250",1.999.000 kr.,Provstegårdskolen,"1,33 km",7.3,3.7,Rækkehus,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 109 dage,81 m²,Grund: - m²,Ejerudg.: 1.708 kr/md,3 værelser,Opført 1986,1 toilet,5250,https://www.boligsiden.dk/addresses/0a3f50b3-a732-32b8-e044-0003ba298018,,,,
"Stigtehaven 65,5953",2.375.000 kr.,Nordskolen,"5,55 km",Ikke oplyst,Ikke oplyst,Fritidsbolig/Villa,Energimærke C,Høj,"26,3%","24,57‰.","Der er 12.316 indbyggere i Langeland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,57‰.",Til salg i alt: 110 dage,146 m²,Grund: 801 m²,Ejerudg.: 2.015 kr/md,2 værelser,Opført 2009,2 toiletter,5953,https://www.boligsiden.dk/addresses/4eca26b5-f706-6765-e044-0003ba298018,,,,
"Blegdammen 36,4600",12.800.000 kr.,Sct. Nicolai Skole,701 m,7.5,3.9,Villa,Energimærke A2020,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 109 dage,196 m²,Grund: 820 m²,Ejerudg.: 7.429 kr/md,5 værelser,Opført 2024,2 toiletter,4600,https://www.boligsiden.dk/addresses/0a3f50ab-59db-32b8-e044-0003ba298018,,,,
"Kildestræde 14D,4500",725.000 kr.,Højby Skole,"5,18 km",6.5,3.6,Ejerlejlighed,Energimærke D,Lav,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 110 dage,55 m²,,Ejerudg.: 1.634 kr/md,2 værelser,Opført 1982,1 toilet,4500,https://www.boligsiden.dk/addresses/0a3f50ae-09fa-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Kalundborgvej 229,4300",2.395.000 kr.,Absalon og Orø Skole,"1,99 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 110 dage,136 m²,Grund: 930 m²,Ejerudg.: 2.476 kr/md,4 værelser,Opført 1912,1 toilet,4300,https://www.boligsiden.dk/addresses/0a3f50ad-4355-32b8-e044-0003ba298018,,,,
"Glenstrup Søvej 33,8990",1.795.000 kr.,Hobro Søndre Skole og MF10,"6,67 km",7,3.7,Landejendom,Energimærke D,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 110 dage,297 m²,Grund: 13217 m²,Ejerudg.: 2.442 kr/md,7 værelser,Opført 1877,1 toilet,8990,https://www.boligsiden.dk/addresses/0a3f50c8-5d58-32b8-e044-0003ba298018,,,,
"Stubbe Søvej 7,8400",1.100.000 kr.,Ebeltoft Skole,"6,02 km",7.3,3.7,Villa,Energimærke D,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 110 dage,191 m²,Grund: 16156 m²,Ejerudg.: 1.960 kr/md,5 værelser,Opført 1910,2 toiletter,8400,https://www.boligsiden.dk/addresses/0a3f50bf-9477-32b8-e044-0003ba298018,,,,
"Tegltoften 63,4220",995.000 kr.,Broskolen,365 m,6.1,3.7,Rækkehus,Energimærke D,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 110 dage,100 m²,Grund: 251 m²,Ejerudg.: 1.359 kr/md,4 værelser,Opført 1977,1 toilet,4220,https://www.boligsiden.dk/addresses/0a3f50ad-f298-32b8-e044-0003ba298018,,,,
"Fasanvej 93,9700",1.495.000 kr.,Søndergades Skole,368 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Mellem,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 110 dage,98 m²,Grund: 879 m²,Ejerudg.: 1.521 kr/md,4 værelser,Opført 1962,1 toilet,9700,https://www.boligsiden.dk/addresses/0a3f50c6-e3c4-32b8-e044-0003ba298018,,,,
"Lundehusvej 5,2100",12.995.000 kr.,Lundehusskolen,694 m,6.3,3.7,Villa,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 182 dage,211 m²,Grund: 1220 m²,Ejerudg.: 7.346 kr/md,6 værelser,Opført 1928,3 toiletter,2100,https://www.boligsiden.dk/addresses/0a3f509f-77cb-32b8-e044-0003ba298018,,,,
"Prins Christians Vænge 127,8660",2.899.000 kr.,Niels Ebbesen Skolen,812 m,7.7,3.7,Rækkehus,Energimærke A2010,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 110 dage,108 m²,Grund: 139 m²,Ejerudg.: 2.453 kr/md,4 værelser,Opført 2012,2 toiletter,8660,https://www.boligsiden.dk/addresses/61f1ead7-189e-4d77-afea-1c5bca28ecbb,,,,
"Kaj Munks Gade 5A,4930",1.398.000 kr.,"Maribo Skole, Borgerskoleafdelingen",352 m,6.1,3.6,Rækkehus,Energimærke C,Meget høj,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 110 dage,111 m²,Grund: 125 m²,Ejerudg.: 1.479 kr/md,5 værelser,Opført 1970,2 toiletter,4930,https://www.boligsiden.dk/addresses/0a3f50af-c819-32b8-e044-0003ba298018,,,,
"Gl Strandvej 136,5500",16.000.000 kr.,Strib Skole,"1,9 km",7.4,3.8,Villa,Energimærke A2010,Høj,"25,8%","21,29‰.","Der er 39.603 indbyggere i Middelfart Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 21,29‰.",Til salg i alt: 110 dage,221 m²,Grund: 1607 m²,Ejerudg.: 4.737 kr/md,5 værelser,Opført 1971,2 toiletter,5500,https://www.boligsiden.dk/addresses/0a3f50b3-2190-32b8-e044-0003ba298018,,,,
"Karlslunde Centervej 76,4030",7.695.000 kr.,Tune Skole,"1,06 km",6.8,3.6,Villa/Landejendom,Energimærke C,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 110 dage,240 m²,Grund: 15425 m²,Ejerudg.: 4.735 kr/md,6 værelser,Opført 1906,2 toiletter,4030,https://www.boligsiden.dk/addresses/0a3f50ab-0417-32b8-e044-0003ba298018,,,,
"Egtvedvej 125,6040",1.595.000 kr.,Alminde-Viuf Fællesskole,"6,51 km",7.4,3.8,Landejendom,Energimærke D,Mellem,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 110 dage,113 m²,Grund: 7000 m²,Ejerudg.: 2.160 kr/md,4 værelser,Opført 1875,1 toilet,6040,https://www.boligsiden.dk/addresses/0a3f50ba-6c65-32b8-e044-0003ba298018,,,,
"Møgelbjergparken 63,8500",1.895.000 kr.,Søren Kanne-Skolen,"2,35 km",6.5,3.6,Villa,Energimærke C,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 285 dage,150 m²,Grund: 842 m²,Ejerudg.: 1.641 kr/md,4 værelser,Opført 1986,1 toilet,8500,https://www.boligsiden.dk/addresses/0a3f50bf-d979-32b8-e044-0003ba298018,,,,
