,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Aakjærvej 39,8300",1.498.000 kr.,Gylling Skole,"3,21 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 97 dage,176 m²,Grund: 1230 m²,Ejerudg.: 2.116 kr/md,6 værelser,Opført 1910,2 toiletter,8300,https://www.boligsiden.dk/addresses/0a3f50c0-90ac-32b8-e044-0003ba298018,,,,
"Hovedgaden 10,9500",1.995.000 kr.,Rosendalskolen,"5,49 km",7.4,3.7,Villa,Energimærke C,Lav,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 97 dage,166 m²,Grund: 2021 m²,Ejerudg.: 2.476 kr/md,5 værelser,Opført 1961,1 toilet,9500,https://www.boligsiden.dk/addresses/0a3f50c6-be30-32b8-e044-0003ba298018,,,,
"Kirkevænget 2,8960",2.195.000 kr.,Assentoftskolen,872 m,7.3,3.8,Villa,Energimærke E,Mellem,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 97 dage,115 m²,Grund: 1185 m²,Ejerudg.: 2.419 kr/md,8 værelser,Opført 1960,1 toilet,8960,https://www.boligsiden.dk/addresses/0a3f50c2-4c8c-32b8-e044-0003ba298018,,,,
"Vinkelvej 3,9480",1.785.000 kr.,Løkken undervisningssted,370 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 280 dage,121 m²,Grund: 720 m²,Ejerudg.: 1.502 kr/md,4 værelser,Opført 1980,2 toiletter,9480,https://www.boligsiden.dk/addresses/0a3f50c8-aedd-32b8-e044-0003ba298018,,,,
"Harald Fischers Vej 49A,9480",1.998.000 kr.,Løkken undervisningssted,120 m,Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke E,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 280 dage,161 m²,Grund: 741 m²,Ejerudg.: 2.495 kr/md,5 værelser,Opført 1922,1 toilet,9480,https://www.boligsiden.dk/addresses/0a3f50c8-9e11-32b8-e044-0003ba298018,,,,
"Ejbyvej 49,4623",2.875.000 kr.,Ejby Skole,1 km,7.2,3.8,Villa,Energimærke D,Meget høj,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 97 dage,165 m²,Grund: 421 m²,Ejerudg.: 2.668 kr/md,4 værelser,Opført 1850,1 toilet,4623,https://www.boligsiden.dk/addresses/0a3f50ac-3934-32b8-e044-0003ba298018,,,,
"Tibberup Alle 38,3060",6.485.000 kr.,Tibberupskolen,637 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke A2010,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 97 dage,165 m²,Grund: 700 m²,Ejerudg.: 5.058 kr/md,6 værelser,Opført 1973,2 toiletter,3060,https://www.boligsiden.dk/addresses/0a3f50a9-9514-32b8-e044-0003ba298018,,,,
"Sneslevvej 81,4250",2.495.000 kr.,Vesterlandsskolen,"4,5 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 97 dage,201 m²,Grund: 4999 m²,Ejerudg.: 2.301 kr/md,4 værelser,Opført 2015,2 toiletter,4250,https://www.boligsiden.dk/addresses/0a3f50ac-e2a7-32b8-e044-0003ba298018,,,,
"Ålborggade 26, 2. tv.,2100",3.645.000 kr.,Randersgades Skole,63 m,7.4,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 97 dage,56 m²,,Ejerudg.: 4.559 kr/md,2 værelser,Opført 1895,1 toilet,2100,https://www.boligsiden.dk/addresses/0a3f50a1-f5b9-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Finlandsgade 70,7430",1.145.000 kr.,Ikast Østre Skole,591 m,6.7,3.8,Villa,Energimærke D,Lav,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 615 dage,150 m²,Grund: 800 m²,Ejerudg.: 1.998 kr/md,4 værelser,Opført 1965,2 toiletter,7430,https://www.boligsiden.dk/addresses/0a3f50be-4045-32b8-e044-0003ba298018,,,,
"Olfert Fischers Gade 12, st. tv.,9000",1.348.000 kr.,Vesterkærets Skole,666 m,7,3.7,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 277 dage,71 m²,,Ejerudg.: 2.380 kr/md,3 værelser,Opført 1936,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-7a7c-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Kronprinsesse Sofies Vej 45, st. tv.,2000",2.795.000 kr.,Skolen på Duevej,510 m,8.1,3.8,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 97 dage,56 m²,,Ejerudg.: 3.076 kr/md,2 værelser,Opført 1932,1 toilet,2000,https://www.boligsiden.dk/addresses/0a3f50a2-7b78-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Fabjergvej 6,7620",750.000 kr.,Lemtorpskolen,433 m,7.5,3.9,Villa,Energimærke D,Mellem,"25,46%",28‰.,"Der er 19.398 indbyggere i Lemvig Kommune. Kommuneskatten er på 25,46% og grundskyldspromillen på 28‰.",Til salg i alt: 97 dage,181 m²,Grund: 873 m²,Ejerudg.: 1.585 kr/md,5 værelser,Opført 1967,2 toiletter,7620,https://www.boligsiden.dk/addresses/0a3f50be-6a8b-32b8-e044-0003ba298018,,,,
"Næstrupvej 1,7700",1.995.000 kr.,Sjørring Skole,225 m,7.2,3.8,Villa,Energimærke C,Høj,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 97 dage,260 m²,Grund: 3385 m²,Ejerudg.: 1.946 kr/md,8 værelser,Opført 1924,2 toiletter,7700,https://www.boligsiden.dk/addresses/0a3f50c6-2270-32b8-e044-0003ba298018,,,,
"Bachsvej 24B,7500",1.175.000 kr.,Nørre Boulevard Skolen,578 m,7.4,3.8,Rækkehus,Energimærke B,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 97 dage,60 m²,Grund: 214 m²,Ejerudg.: 1.325 kr/md,3 værelser,Opført 1983,1 toilet,7500,https://www.boligsiden.dk/addresses/0a3f50bd-ec72-32b8-e044-0003ba298018,,,,
"Merkurvej 4,8600",3.445.000 kr.,Tollundskolen,"4,45 km",7.4,3.7,Villa,Energimærke C,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 97 dage,180 m²,Grund: 753 m²,Ejerudg.: 2.352 kr/md,5 værelser,Opført 2007,2 toiletter,8600,https://www.boligsiden.dk/addresses/30699060-1983-6521-e044-0003ba298018,,,,
"Langesvej 26,4600",5.295.000 kr.,Sct. Nicolai Skole,501 m,7.5,3.9,Villa,Energimærke D,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 97 dage,147 m²,Grund: 790 m²,Ejerudg.: 4.540 kr/md,4 værelser,Opført 1952,3 toiletter,4600,https://www.boligsiden.dk/addresses/0a3f50ab-78a9-32b8-e044-0003ba298018,,,,
"Herman Nielsens Vej 4,5700",2.495.000 kr.,Rantzausminde Skole,290 m,7.4,3.7,Villa,Energimærke E,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 97 dage,130 m²,Grund: 744 m²,Ejerudg.: 2.173 kr/md,3 værelser,Opført 1965,2 toiletter,5700,https://www.boligsiden.dk/addresses/0a3f50b5-7b19-32b8-e044-0003ba298018,,,,
"Ærtebjerggårdvej 69,5270",3.095.000 kr.,Kroggårdsskolen,"1,6 km",7.2,3.8,Villa,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 97 dage,173 m²,Grund: 726 m²,Ejerudg.: 2.233 kr/md,5 værelser,Opført 1980,2 toiletter,5270,https://www.boligsiden.dk/addresses/0a3f50b4-ffc7-32b8-e044-0003ba298018,,,,
"Silkeborgvej 100, st. th.,8000",1.895.000 kr.,Møllevangskolen,927 m,6.8,3.7,Ejerlejlighed,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 277 dage,63 m²,,Ejerudg.: 2.288 kr/md,2 værelser,Opført 1935,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c4-1422-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Møllevangs Allé 53,8210",5.998.000 kr.,Møllevangskolen,177 m,6.8,3.7,Rækkehus,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 97 dage,127 m²,Grund: 241 m²,Ejerudg.: 3.458 kr/md,5 værelser,Opført 1947,1 toilet,8210,https://www.boligsiden.dk/addresses/0a3f50c3-b0e9-32b8-e044-0003ba298018,,,,
"Rådhusstræde 2,5400",825.000 kr.,Bogense Skole,216 m,6.5,3.7,Rækkehus,Energimærke C,Mellem,26%,"29,98‰.","Der er 29.714 indbyggere i Nordfyns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 29,98‰.",Til salg i alt: 97 dage,98 m²,Grund: 68 m²,Ejerudg.: 1.450 kr/md,4 værelser,Opført 1877,1 toilet,5400,https://www.boligsiden.dk/addresses/0a3f50b2-6267-32b8-e044-0003ba298018,,,,
"Voldgade 12, 1.,8700",995.000 kr.,Horsens Byskole,379 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke D,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 591 dage,76 m²,,Ejerudg.: 1.753 kr/md,3 værelser,Opført 1917,1 toilet,8700,https://www.boligsiden.dk/addresses/0a3f50bb-a3b1-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Havesangervej 23,7100",2.695.000 kr.,Skibet Skole,"1,96 km",6.9,3.8,Villa,Energimærke D,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 97 dage,171 m²,Grund: 916 m²,Ejerudg.: 2.152 kr/md,5 værelser,Opført 1973,2 toiletter,7100,https://www.boligsiden.dk/addresses/0a3f50bc-bd7c-32b8-e044-0003ba298018,,,,
"Højgårdsvej 37,4683",3.795.000 kr.,"Ny-Øst, Møllevangsskolen","1,18 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 507 dage,246 m²,Grund: 14944 m²,Ejerudg.: 3.820 kr/md,8 værelser,Opført 1876,1 toilet,4683,https://www.boligsiden.dk/addresses/0a3f50b1-2bed-32b8-e044-0003ba298018,,,,
"Sundgade 43,6320",1.145.000 kr.,Gråsten Skole,"2,13 km",7.2,3.7,Villa,Energimærke D,Høj,"25,7%","27,1‰.","Der er 73.711 indbyggere i Sønderborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 27,1‰.",Til salg i alt: 519 dage,211 m²,Grund: 624 m²,Ejerudg.: 1.740 kr/md,7 værelser,Opført 1930,2 toiletter,6320,https://www.boligsiden.dk/addresses/356361e8-e6eb-4eee-bfb4-f2ca8099f574,,,,
"Trørødvej 47A,2950",8.495.000 kr.,Vedbæk Skole,"1,42 km",8,3.9,Villa,Energimærke E,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 97 dage,174 m²,Grund: 1000 m²,Ejerudg.: 8.047 kr/md,6 værelser,Opført 1967,2 toiletter,2950,https://www.boligsiden.dk/addresses/0a3f50a6-fb25-32b8-e044-0003ba298018,,,,
"Langgade 7,5750",549.000 kr.,Nordagerskolen,"5,73 km",6.9,3.7,Villa,Energimærke G,Meget høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 97 dage,107 m²,Grund: 303 m²,Ejerudg.: 1.187 kr/md,5 værelser,Opført 1917,2 toiletter,5750,https://www.boligsiden.dk/addresses/0a3f50b5-3371-32b8-e044-0003ba298018,,,,
"Hyldegårdsvej 34D, st. mf.,2920",1.980.000 kr.,Ordrup Skole,499 m,8.4,3.8,Ejerlejlighed,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 97 dage,46 m²,,Ejerudg.: 2.344 kr/md,1 værelser,Opført 1936,1 toilet,2920,https://www.boligsiden.dk/addresses/0a3f50a3-cd3e-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Elmevej 7C,2950",14.995.000 kr.,Rungsted Skole,"2,63 km",8.5,3.8,Villa,Energimærke D,Lav,"23,7%","22,1‰.","Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",Til salg i alt: 494 dage,289 m²,Grund: 3099 m²,Ejerudg.: 10.303 kr/md,8 værelser,Opført 1910,3 toiletter,2950,https://www.boligsiden.dk/addresses/0a3f50aa-08f4-32b8-e044-0003ba298018,,,,
"Birkebakken 4,8963",1.175.000 kr.,Auning Skole,"4,55 km",6.6,3.6,Villa,Energimærke C,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 835 dage,144 m²,Grund: 790 m²,Ejerudg.: 1.292 kr/md,4 værelser,Opført 1962,1 toilet,8963,https://www.boligsiden.dk/addresses/0a3f50c2-4778-32b8-e044-0003ba298018,,,,
"Skelbækvej 3,4130",3.295.000 kr.,Viby Skole,849 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Meget høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 97 dage,147 m²,Grund: 748 m²,Ejerudg.: 2.756 kr/md,4 værelser,Opført 1963,2 toiletter,4130,https://www.boligsiden.dk/addresses/0a3f50ab-ba98-32b8-e044-0003ba298018,,,,
"Solsortevej 16,6000",1.998.000 kr.,Munkevængets Skole,854 m,6.5,3.9,Villa,Energimærke D,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 97 dage,126 m²,Grund: 536 m²,Ejerudg.: 2.206 kr/md,6 værelser,Opført 1947,2 toiletter,6000,https://www.boligsiden.dk/addresses/0a3f50bc-4492-32b8-e044-0003ba298018,,,,
"Duftrankevej 148,5200",1.999.000 kr.,Vestre Skole,950 m,7.3,3.7,Ejerlejlighed,Energimærke A2015,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 97 dage,74 m²,,Ejerudg.: 1.512 kr/md,3 værelser,Opført 2020,1 toilet,5200,https://www.boligsiden.dk/addresses/964f5dac-086b-4335-b6d4-032e38e99070,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Sognegårdsvej 14,8620",1.595.000 kr.,"Trekløverskolen, Silkeborg","4,79 km",6.8,3.7,Villa,Energimærke D,Mellem,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 838 dage,148 m²,Grund: 1101 m²,Ejerudg.: 1.950 kr/md,5 værelser,Opført 1969,2 toiletter,8620,https://www.boligsiden.dk/addresses/0a3f50c5-2f6c-32b8-e044-0003ba298018,,,,
"Dronningensgade 10,7000",1.445.000 kr.,Kirstinebjergskolen,934 m,Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke D,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 97 dage,138 m²,Grund: 150 m²,Ejerudg.: 1.726 kr/md,5 værelser,Opført 1895,2 toiletter,7000,https://www.boligsiden.dk/addresses/0a3f50ba-8f15-32b8-e044-0003ba298018,,,,
"Blomstermarken 109, st. th.,9000",1.448.000 kr.,Vester Mariendal Skole,774 m,7.4,3.7,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 278 dage,73 m²,,Ejerudg.: 1.809 kr/md,2 værelser,Opført 1970,1 toilet,9000,https://www.boligsiden.dk/addresses/30699060-1a96-6521-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Olaf Ryes Gade 72,6000",3.875.000 kr.,Aalykkeskolen,553 m,7.2,3.8,Villa,Energimærke C,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 1006 dage,146 m²,Grund: 792 m²,Ejerudg.: 2.369 kr/md,5 værelser,Opført 1947,1 toilet,6000,https://www.boligsiden.dk/addresses/0a3f50bc-2beb-32b8-e044-0003ba298018,,,,
"Guldforhovedvej 6,7441",1.195.000 kr.,Ikast Østre Skole,"3,01 km",6.7,3.8,Villa,Energimærke F,Lav,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 97 dage,150 m²,Grund: 8744 m²,Ejerudg.: 1.846 kr/md,5 værelser,Opført 1965,1 toilet,7441,https://www.boligsiden.dk/addresses/0a3f50be-4481-32b8-e044-0003ba298018,,,,
"Skolevej 2,3720",1.295.000 kr.,Hans Rømer Skolen,71 m,6.6,3.6,Villa,Energimærke D,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 284 dage,145 m²,Grund: 700 m²,Ejerudg.: 1.532 kr/md,6 værelser,Opført 1962,2 toiletter,3720,https://www.boligsiden.dk/addresses/0a3f50b2-1ea5-32b8-e044-0003ba298018,,,,
"Helsingborggade 54,5000",3.995.000 kr.,Sct Hans Skole,556 m,7.1,3.7,Villa,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 297 dage,125 m²,Grund: 457 m²,Ejerudg.: 2.534 kr/md,6 værelser,Opført 1933,2 toiletter,5000,https://www.boligsiden.dk/addresses/0a3f50b3-fc18-32b8-e044-0003ba298018,,,,
"Reberbansgade 47A, 1.,9000",3.575.000 kr.,Vesterkærets Skole,"1,21 km",7,3.7,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 263 dage,146 m²,,Ejerudg.: 3.957 kr/md,4 værelser,Opført 1900,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-8d5c-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Ja,
"Samsøvej 10,9460",495.000 kr.,Brovst Skole,"5,49 km",6.8,3.7,Villa,Energimærke C,Meget lav,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 97 dage,210 m²,Grund: 1042 m²,Ejerudg.: 1.099 kr/md,5 værelser,Opført 1974,1 toilet,9460,https://www.boligsiden.dk/addresses/0a3f50c6-d4d8-32b8-e044-0003ba298018,,,,
"Kjeldsensgade 23,8700",2.085.000 kr.,Horsens Byskole,238 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 385 dage,110 m²,Grund: 376 m²,Ejerudg.: 1.861 kr/md,4 værelser,Opført 1920,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-67a1-32b8-e044-0003ba298018,,,,
"Sundkaj 85, st. th.,2150",4.150.000 kr.,Skolen på Strandboulevarden,"1,08 km",6.1,3.7,Ejerlejlighed,Energimærke A2020,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 97 dage,64 m²,,Ejerudg.: 3.501 kr/md,2 værelser,Opført 2019,1 toilet,2150,https://www.boligsiden.dk/addresses/5216b3e2-6776-4bfd-a5e0-0d0a9a47145c,Elevator: Ja,Altan: Nej,Terrasse: Ja,
"Nyhåbsvej 8,7752",425.000 kr.,Koldby Skole,"2,44 km",6.7,3.8,Villa,Energimærke E,Mellem,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 97 dage,146 m²,Grund: 529 m²,Ejerudg.: 1.184 kr/md,3 værelser,Opført 1947,1 toilet,7752,https://www.boligsiden.dk/addresses/0a3f50c5-f328-32b8-e044-0003ba298018,,,,
"Kyømarksvej 12,9240",3.995.000 kr.,Farstrup Skole,"5,96 km",6.5,3.8,Landejendom,Energimærke A2015,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 97 dage,266 m²,Grund: 116570 m²,Ejerudg.: 1.983 kr/md,9 værelser,Opført 1931,3 toiletter,9240,https://www.boligsiden.dk/addresses/0a3f50c8-b7f0-32b8-e044-0003ba298018,,,,
"Kildeparken 21,6000",2.595.000 kr.,Sdr Vang Skole,"1,13 km",7.1,3.9,Villa,Energimærke D,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 450 dage,148 m²,Grund: 787 m²,Ejerudg.: 3.883 kr/md,5 værelser,Opført 1977,2 toiletter,6000,https://www.boligsiden.dk/addresses/0a3f50bc-11e7-32b8-e044-0003ba298018,,,,
"Furesø Parkvej 2, st.,2830",5.495.000 kr.,Virum Skole,237 m,9,3.9,Villalejlighed,Energimærke C,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 97 dage,132 m²,Grund: 1130 m²,Ejerudg.: 3.626 kr/md,5 værelser,Opført 1947,3 toiletter,2830,https://www.boligsiden.dk/addresses/0a3f50a6-2c68-32b8-e044-0003ba298018,,,,
"Dansborg Alle 2A, 2. tv.,2650",1.550.000 kr.,Dansborgskolen,493 m,7.2,3.6,Ejerlejlighed,Energimærke C,Høj,"25,4%","29,7‰.","Der er 53.267 indbyggere i Hvidovre Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,7‰.",Til salg i alt: 97 dage,47 m²,,Ejerudg.: 3.646 kr/md,2 værelser,Opført 1945,1 toilet,2650,https://www.boligsiden.dk/addresses/0a3f50a5-50f4-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Skt. Nicolaus Gade 3, 1. 10.,8000",2.495.000 kr.,Frederiksbjerg Skole,652 m,7.7,3.7,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 97 dage,65 m²,,Ejerudg.: 2.671 kr/md,2 værelser,Opført 1969,1 toilet,8000,https://www.boligsiden.dk/addresses/1a6289df-771c-439a-ba85-8c5f5e87f548,Elevator: Ja,Altan: Nej,Terrasse: Nej,
"Fåborggade 12, 2. th.,8000",2.498.000 kr.,Frederiksbjerg Skole,311 m,7.7,3.7,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 97 dage,58 m²,,Ejerudg.: 2.701 kr/md,2 værelser,Opført 1911,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c2-e892-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Kriegersvej 15,8000",9.000.000 kr.,Frederiksbjerg Skole,517 m,7.7,3.7,Rækkehus,Energimærke A2010,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 249 dage,125 m²,Grund: 143 m²,Ejerudg.: 3.895 kr/md,5 værelser,Opført 1880,2 toiletter,8000,https://www.boligsiden.dk/addresses/0a3f50c3-72ce-32b8-e044-0003ba298018,,,,
