,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Bolthersvej 7,8585",990.000 kr.,Børneby Midt,"5,32 km",6.4,3.7,Villa/Fritidsbolig,Energimærke D,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 388 dage,121 m²,Grund: 1040 m²,Ejerudg.: 1.214 kr/md,4 værelser,Opført 1963,1 toilet,8585,https://www.boligsiden.dk/addresses/0a3f50c0-7914-32b8-e044-0003ba298018,,,,
"Sandalsparken 58, st.,3660",2.275.000 kr.,Lærkeskolen,322 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke D,Ukendt,"25,7%","23,98‰.","Der er 44.375 indbyggere i Egedal Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,98‰.",Til salg i alt: 21 dage,75 m²,,Ejerudg.: 3.355 kr/md,3 værelser,Opført 1976,-,3660,https://www.boligsiden.dk/addresses/d82056a6-cd64-4609-af5b-a0d41bdc61c2,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Hjortevej 23,7100",1.550.000 kr.,NOVAskolen,333 m,6.8,3.8,Villa,Energimærke E,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 616 dage,101 m²,Grund: 662 m²,Ejerudg.: 2.108 kr/md,5 værelser,Opført 1947,1 toilet,7100,https://www.boligsiden.dk/addresses/0a3f50bc-c08c-32b8-e044-0003ba298018,,,,
"Mannavej 8,2605",4.495.000 kr.,Brøndbyvester Skole - Tornehøj,"1,17 km",6.7,3.7,Villa,Energimærke D,Høj,"24,3%","20,5‰.","Der er 35.651 indbyggere i Brøndby Kommune. Kommuneskatten er på 24,3% og grundskyldspromillen på 20,5‰.",Til salg i alt: 20 dage,144 m²,Grund: 688 m²,Ejerudg.: 3.391 kr/md,6 værelser,Opført 1954,2 toiletter,2605,https://www.boligsiden.dk/addresses/0a3f50a3-6a26-32b8-e044-0003ba298018,,,,
"Vesterbro 43,8970",750.000 kr.,Havndal Skole,"1,16 km",7,3.7,Villa,Energimærke E,Mellem,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 21 dage,160 m²,Grund: 2223 m²,Ejerudg.: 1.441 kr/md,5 værelser,Opført 1930,1 toilet,8970,https://www.boligsiden.dk/addresses/0a3f50c0-5685-32b8-e044-0003ba298018,,,,
"Mølledalen 6,3500",6.495.000 kr.,Egeskolen,308 m,6.3,3.7,Villa,Energimærke C,Mellem,"24,88%","21,5‰.","Der er 41.402 indbyggere i Furesø Kommune. Kommuneskatten er på 24,88% og grundskyldspromillen på 21,5‰.",Til salg i alt: 104 dage,190 m²,Grund: 844 m²,Ejerudg.: 4.690 kr/md,5 værelser,Opført 1969,2 toiletter,3500,https://www.boligsiden.dk/addresses/0a3f50a7-935d-32b8-e044-0003ba298018,,,,
"Slagelsevej 32E,4230",2.595.000 kr.,Dalmose skole,"9,47 km",5.8,3.7,Villa,Energimærke D,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 20 dage,194 m²,Grund: 1386 m²,Ejerudg.: 1.999 kr/md,8 værelser,Opført 1970,2 toiletter,4230,https://www.boligsiden.dk/addresses/0a3f50ae-72d2-32b8-e044-0003ba298018,,,,
"Otto Mallings Kvarter 13,9700",935.000 kr.,Søndergades Skole,"1,39 km",Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke C,Mellem,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 21 dage,103 m²,Grund: 250 m²,Ejerudg.: 1.499 kr/md,4 værelser,Opført 1987,2 toiletter,9700,https://www.boligsiden.dk/addresses/0a3f50c6-f47c-32b8-e044-0003ba298018,,,,
"Sdr Aarsdalevej 6,3730",3.195.000 kr.,Paradisbakkeskolen,"3,19 km",7,3.7,Villa/Fritidsbolig,Energimærke D,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 715 dage,333 m²,Grund: 6259 m²,Ejerudg.: 3.964 kr/md,6 værelser,Opført 1877,2 toiletter,3730,https://www.boligsiden.dk/addresses/0a3f50b2-1b53-32b8-e044-0003ba298018,,,,
"Aprilvej 13,8700",1.995.000 kr.,Østerhåbskolen,519 m,7.2,3.7,Villa,Energimærke D,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 21 dage,142 m²,Grund: 918 m²,Ejerudg.: 1.906 kr/md,7 værelser,Opført 1970,1 toilet,8700,https://www.boligsiden.dk/addresses/0a3f50bb-33c4-32b8-e044-0003ba298018,,,,
"Lærkevej 5,6440",1.200.000 kr.,Augustenborg Skole,570 m,6.6,3.6,Villa,Energimærke D,Høj,"25,7%","27,1‰.","Der er 73.711 indbyggere i Sønderborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 27,1‰.",Til salg i alt: 21 dage,153 m²,Grund: 663 m²,Ejerudg.: 1.686 kr/md,5 værelser,Opført 1965,1 toilet,6440,https://www.boligsiden.dk/addresses/0a3f50b6-42c5-32b8-e044-0003ba298018,,,,
"Hølleskovvej 1,6760",1.398.000 kr.,Vadehavsskolen,"11,79 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke A2010,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 21 dage,214 m²,Grund: 1403 m²,Ejerudg.: 1.044 kr/md,6 værelser,Opført 1920,2 toiletter,6760,https://www.boligsiden.dk/addresses/0a3f50b9-c496-32b8-e044-0003ba298018,,,,
"Enebærstien 2,8800",2.995.000 kr.,Hald Ege Skole,"1,84 km",7.3,3.8,Villa,Energimærke C,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 21 dage,182 m²,Grund: 981 m²,Ejerudg.: 2.040 kr/md,6 værelser,Opført 1972,2 toiletter,8800,https://www.boligsiden.dk/addresses/0a3f50c6-59f8-32b8-e044-0003ba298018,,,,
"Rosenvængets Alle 32,9700",1.450.000 kr.,Skolegades Skole,449 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Mellem,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 21 dage,190 m²,Grund: 592 m²,Ejerudg.: 1.588 kr/md,5 værelser,Opført 1963,2 toiletter,9700,https://www.boligsiden.dk/addresses/0a3f50c6-f6b6-32b8-e044-0003ba298018,,,,
"Højbrogade 12,8700",995.000 kr.,Horsens Byskole,571 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 20 dage,76 m²,Grund: 353 m²,Ejerudg.: 1.310 kr/md,2 værelser,Opført 1923,1 toilet,8700,https://www.boligsiden.dk/addresses/0a3f50bb-61a4-32b8-e044-0003ba298018,,,,
"Rahbeks Alle 2A, 4. tv.,1801",10.495.000 kr.,Ny Hollænderskolen,645 m,8,3.8,Ejerlejlighed,Energimærke D,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 79 dage,154 m²,,Ejerudg.: 8.064 kr/md,5 værelser,Opført 1924,1 toilet,1801,https://www.boligsiden.dk/addresses/0a3f50a2-b003-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Meistersvej 21,4700",2.695.000 kr.,Sjølundskolen,344 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 20 dage,145 m²,Grund: 528 m²,Ejerudg.: 2.163 kr/md,5 værelser,Opført 1948,2 toiletter,4700,https://www.boligsiden.dk/addresses/0a3f50b0-a11f-32b8-e044-0003ba298018,,,,
"Holmehave 40,4100",2.795.000 kr.,Byskovskolen,881 m,6.8,3.6,Villa,Energimærke D,Meget høj,"26,1%","24,74‰.","Der er 35.141 indbyggere i Ringsted Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 24,74‰.",Til salg i alt: 21 dage,183 m²,Grund: 784 m²,Ejerudg.: 2.908 kr/md,5 værelser,Opført 1974,2 toiletter,4100,https://www.boligsiden.dk/addresses/0a3f50ae-36a3-32b8-e044-0003ba298018,,,,
"Slåenvej 8,4540",1.695.000 kr.,Fårevejle Skole,807 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 21 dage,155 m²,Grund: 1008 m²,Ejerudg.: 1.789 kr/md,4 værelser,Opført 1980,1 toilet,4540,https://www.boligsiden.dk/addresses/0a3f50ac-cc37-32b8-e044-0003ba298018,,,,
"Kochsvej 7,9800",3.995.000 kr.,Hjørring Ny 10.,944 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 183 dage,194 m²,Grund: 565 m²,Ejerudg.: 1.841 kr/md,6 værelser,Opført 1911,3 toiletter,9800,https://www.boligsiden.dk/addresses/0a3f50c8-25ec-32b8-e044-0003ba298018,,,,
"Nøragervej 7,4291",3.995.000 kr.,Høng Skole,"7,41 km",6.5,3.6,Villa,Energimærke C,Høj,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 454 dage,250 m²,Grund: 2422 m²,Ejerudg.: 2.580 kr/md,5 værelser,Opført 1900,4 toiletter,4291,https://www.boligsiden.dk/addresses/0a3f50ad-8991-32b8-e044-0003ba298018,,,,
"Fjeldstedsvej 33,8680",3.295.000 kr.,Mølleskolen,448 m,7.9,3.9,Villa,Energimærke E,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 21 dage,130 m²,Grund: 1111 m²,Ejerudg.: 3.008 kr/md,4 værelser,Opført 1968,1 toilet,8680,https://www.boligsiden.dk/addresses/0a3f50c1-8333-32b8-e044-0003ba298018,,,,
"Skolevej 71,4900",595.000 kr.,Stormarkskolen,514 m,6.1,3.7,Rækkehus,Energimærke D,Mellem,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 20 dage,122 m²,Grund: 279 m²,Ejerudg.: 969 kr/md,4 værelser,Opført 1919,1 toilet,4900,https://www.boligsiden.dk/addresses/0a3f50b0-15e3-32b8-e044-0003ba298018,,,,
"Højeloft Vænge 179,3500",5.995.000 kr.,Lille Værløse Skole,"1,05 km",7.6,3.8,Villa,Energimærke C,Mellem,"24,88%","21,5‰.","Der er 41.402 indbyggere i Furesø Kommune. Kommuneskatten er på 24,88% og grundskyldspromillen på 21,5‰.",Til salg i alt: 21 dage,146 m²,Grund: 760 m²,Ejerudg.: 4.289 kr/md,4 værelser,Opført 1968,2 toiletter,3500,https://www.boligsiden.dk/addresses/0a3f50a7-9f1d-32b8-e044-0003ba298018,,,,
"Brombærvej 6,8800",1.395.000 kr.,Søndre Skole,194 m,7.2,3.8,Villa,Energimærke E,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 20 dage,188 m²,Grund: 944 m²,Ejerudg.: 2.505 kr/md,5 værelser,Opført 1970,1 toilet,8800,https://www.boligsiden.dk/addresses/0a3f50c6-53ec-32b8-e044-0003ba298018,,,,
"Bøgevej 1A,4690",1.575.000 kr.,Ny-Vest,"1,01 km",Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke C,Høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 20 dage,82 m²,Grund: 364 m²,Ejerudg.: 1.828 kr/md,3 værelser,Opført 1993,1 toilet,4690,https://www.boligsiden.dk/addresses/0a3f50ad-0bd2-32b8-e044-0003ba298018,,,,
"Tovrup 14,6440",3.795.000 kr.,Fynshav Børneunivers,"3,26 km",6.1,3.8,Villa/Landejendom,Energimærke D,Høj,"25,7%","27,1‰.","Der er 73.711 indbyggere i Sønderborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 27,1‰.",Til salg i alt: 20 dage,260 m²,Grund: 3613 m²,Ejerudg.: 2.416 kr/md,5 værelser,Opført 1932,2 toiletter,6440,https://www.boligsiden.dk/addresses/0a3f50b6-47cc-32b8-e044-0003ba298018,,,,
"Smedegårdvej 5,7400",845.000 kr.,Snejbjerg Skole,"1,89 km",6.9,3.8,Villa,Energimærke C,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 304 dage,97 m²,Grund: 1865 m²,Ejerudg.: 1.065 kr/md,2 værelser,Opført 1955,1 toilet,7400,https://www.boligsiden.dk/addresses/0a3f50bd-a663-32b8-e044-0003ba298018,,,,
"Falkevej 33,3200",3.095.000 kr.,Nordstjerneskolen,"1,37 km",6.8,3.6,Villa,Energimærke C,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 21 dage,160 m²,Grund: 702 m²,Ejerudg.: 3.242 kr/md,6 værelser,Opført 1971,2 toiletter,3200,https://www.boligsiden.dk/addresses/0a3f50a8-f302-32b8-e044-0003ba298018,,,,
"Overmarken 26,6670",975.000 kr.,Højmarkskolen,638 m,6.4,3.7,Villa,Energimærke C,Lav,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 20 dage,118 m²,Grund: 929 m²,Ejerudg.: 1.439 kr/md,4 værelser,Opført 1976,1 toilet,6670,https://www.boligsiden.dk/addresses/0a3f50b9-b3e9-32b8-e044-0003ba298018,,,,
"Hallevej 1,8740",3.145.000 kr.,"Brædstrup Skole, folkeskoleafdeling","5,82 km",6.6,3.7,Landejendom,Energimærke C,Mellem,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 21 dage,190 m²,Grund: 21000 m²,Ejerudg.: 2.381 kr/md,5 værelser,Opført 1913,1 toilet,8740,https://www.boligsiden.dk/addresses/0a3f50ba-40d3-32b8-e044-0003ba298018,,,,
"Strædet 48,4600",6.895.000 kr.,Vemmedrupskolen,"3,46 km",6.9,3.7,Villa,Energimærke C,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 101 dage,213 m²,Grund: 3730 m²,Ejerudg.: 3.753 kr/md,5 værelser,Opført 1935,2 toiletter,4600,https://www.boligsiden.dk/addresses/0a3f50ab-92e7-32b8-e044-0003ba298018,,,,
"Lindholmsvej 88C,9400",2.295.000 kr.,Gl Lindholm Skole,79 m,6.9,3.7,Rækkehus,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 21 dage,92 m²,Grund: 232 m²,Ejerudg.: 1.769 kr/md,3 værelser,Opført 1960,1 toilet,9400,https://www.boligsiden.dk/addresses/0a3f50ca-5574-32b8-e044-0003ba298018,,,,
"Lokesvej 10,4060",1.495.000 kr.,Kirke Saaby Skole,"1,78 km",7.1,3.6,Villa,Energimærke E,Høj,"25,31%","28,23‰.","Der er 28.623 indbyggere i Lejre Kommune. Kommuneskatten er på 25,31% og grundskyldspromillen på 28,23‰.",Til salg i alt: 305 dage,170 m²,Grund: 1201 m²,Ejerudg.: 2.761 kr/md,5 værelser,Opført 1802,1 toilet,4060,https://www.boligsiden.dk/addresses/0a3f50ab-5034-32b8-e044-0003ba298018,,,,
"Vester Alle 8,6933",995.000 kr.,Kibæk Skole,888 m,7.1,3.8,Villa,Energimærke D,Meget lav,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 217 dage,89 m²,Grund: 1123 m²,Ejerudg.: 1.357 kr/md,4 værelser,Opført 1955,1 toilet,6933,https://www.boligsiden.dk/addresses/0a3f50bf-5ff2-32b8-e044-0003ba298018,,,,
"Sigynsvej 5,9800",1.850.000 kr.,Bagterp undervisningssted,"1,18 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 155 dage,131 m²,Grund: 869 m²,Ejerudg.: 1.931 kr/md,5 værelser,Opført 1972,2 toiletter,9800,https://www.boligsiden.dk/addresses/0a3f50c8-3a10-32b8-e044-0003ba298018,,,,
"Nyager Vænge 5,2610",6.195.000 kr.,Nyager Skole,230 m,7.4,3.6,Villa,Energimærke C,Høj,"25,7%","30,8‰.","Der er 41.382 indbyggere i Rødovre Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 30,8‰.",Til salg i alt: 20 dage,128 m²,Grund: 595 m²,Ejerudg.: 3.999 kr/md,5 værelser,Opført 1960,1 toilet,2610,https://www.boligsiden.dk/addresses/0a3f50a6-9c8f-32b8-e044-0003ba298018,,,,
"Fasanvej 32, st. th.,8800",825.000 kr.,Vestre Skole,842 m,7,3.8,Ejerlejlighed,Energimærke C,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 427 dage,81 m²,,Ejerudg.: 2.054 kr/md,3 værelser,Opført 1971,1 toilet,8800,https://www.boligsiden.dk/addresses/0a3f50c6-5cf1-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Slagballevej 23,8740",695.000 kr.,"Brædstrup Skole, folkeskoleafdeling","2,82 km",6.6,3.7,Villa,Energimærke G,Mellem,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 21 dage,121 m²,Grund: 1783 m²,Ejerudg.: 1.866 kr/md,4 værelser,Opført 1910,1 toilet,8740,https://www.boligsiden.dk/addresses/0a3f50ba-4844-32b8-e044-0003ba298018,,,,
"Hjortekrogen 3,2800",8.395.000 kr.,Lundtofte Skole,969 m,7.8,3.8,Villa,Energimærke D,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 207 dage,161 m²,Grund: 630 m²,Ejerudg.: 5.873 kr/md,6 værelser,Opført 1972,3 toiletter,2800,https://www.boligsiden.dk/addresses/0a3f50a6-3581-32b8-e044-0003ba298018,,,,
"Kaserneboulevarden 25,8000",12.600.000 kr.,Samsøgades Skole,359 m,6.9,3.6,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 21 dage,216 m²,Grund: 810 m²,Ejerudg.: 6.428 kr/md,5 værelser,Opført 1893,2 toiletter,8000,https://www.boligsiden.dk/addresses/0a3f50c3-5fbb-32b8-e044-0003ba298018,,,,
"Vigsnæsvej 30,4862",975.000 kr.,Sakskøbing Skole,"9,17 km",6.5,3.7,Villa/Fritidsbolig,Energimærke D,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 299 dage,141 m²,Grund: 1379 m²,Ejerudg.: 1.278 kr/md,5 værelser,Opført 1900,2 toiletter,4862,https://www.boligsiden.dk/addresses/0a3f50b1-46b9-32b8-e044-0003ba298018,,,,
"Kornblomsten 9,8700",3.795.000 kr.,Bankagerskolen,"1,76 km",6.8,3.7,Villa,Energimærke A2010,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 21 dage,160 m²,Grund: 811 m²,Ejerudg.: 2.474 kr/md,5 værelser,Opført 2016,2 toiletter,8700,https://www.boligsiden.dk/addresses/b0516c47-b478-4740-94fe-a75db2432470,,,,
"Vibevænget 3,6710",5.495.000 kr.,Hjerting Skole,"1,33 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 628 dage,207 m²,Grund: 1244 m²,Ejerudg.: 3.450 kr/md,5 værelser,Opført 1974,2 toiletter,6710,https://www.boligsiden.dk/addresses/0a3f50b9-5d9a-32b8-e044-0003ba298018,,,,
"Rønne Alle 8,8960",1.195.000 kr.,Assentoftskolen,"1,81 km",7.3,3.8,Villa,Energimærke G,Mellem,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 20 dage,120 m²,Grund: 728 m²,Ejerudg.: 1.880 kr/md,4 værelser,Opført 1965,1 toilet,8960,https://www.boligsiden.dk/addresses/0a3f50c2-50b4-32b8-e044-0003ba298018,,,,
"Orte Byvej 20,5560",1.245.000 kr.,Aarupskolen,"3,94 km",7.1,3.7,Villa,Energimærke D,Høj,"26,1%","22,12‰.","Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",Til salg i alt: 650 dage,236 m²,Grund: 1254 m²,Ejerudg.: 1.658 kr/md,6 værelser,Opført 1852,2 toiletter,5560,https://www.boligsiden.dk/addresses/0a3f50b6-38fe-32b8-e044-0003ba298018,,,,
"Lammeengen 6,2765",5.495.000 kr.,Ung Egedal - Hovedadresse,"1,15 km",Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke A2020,Høj,"25,7%","23,98‰.","Der er 44.375 indbyggere i Egedal Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,98‰.",Til salg i alt: 21 dage,133 m²,Grund: 314 m²,Ejerudg.: 3.880 kr/md,4 værelser,Opført 2021,2 toiletter,2765,https://www.boligsiden.dk/addresses/95f6ae31-8e1c-4071-be90-62ff8575fcf9,,,,
"Kjellerupsgade 25, 3. tv.,9000",1.695.000 kr.,Sønderbroskolen,548 m,7.2,3.8,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 21 dage,74 m²,,Ejerudg.: 2.896 kr/md,2 værelser,Opført 1989,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-3d85-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Hjertingvej 6, 2. tv.,6700",1.775.000 kr.,Danmarksgades Skole,"1,22 km",Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke C,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 21 dage,86 m²,,Ejerudg.: 3.648 kr/md,3 værelser,Opført 1980,2 toiletter,6700,https://www.boligsiden.dk/addresses/0a3f50b8-f45e-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Møllevej 14,5610",695.000 kr.,Peter Willemoesskolen,651 m,6.6,3.6,Villa,Energimærke E,Mellem,"26,1%","22,12‰.","Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",Til salg i alt: 453 dage,78 m²,Grund: 237 m²,Ejerudg.: 1.091 kr/md,3 værelser,Opført 1905,1 toilet,5610,https://www.boligsiden.dk/addresses/0a3f50b2-4cea-32b8-e044-0003ba298018,,,,
"Dybetsgade 10,9700",2.395.000 kr.,Søndergades Skole,186 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke A2015,Mellem,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 246 dage,130 m²,Grund: 523 m²,Ejerudg.: 1.172 kr/md,3 værelser,Opført 2023,2 toiletter,9700,https://www.boligsiden.dk/addresses/0a3f50c6-e192-32b8-e044-0003ba298018,,,,
"Erantisvej 15,4420",2.795.000 kr.,"Nr. Jernløse, Knabstrup og Undløse Skole","1,24 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 21 dage,141 m²,Grund: 780 m²,Ejerudg.: 2.012 kr/md,6 værelser,Opført 2001,1 toilet,4420,https://www.boligsiden.dk/addresses/0a3f50ad-9105-32b8-e044-0003ba298018,,,,
"Anemonevej 117,8700",1.995.000 kr.,Bankagerskolen,575 m,6.8,3.7,Villa,Energimærke D,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 21 dage,133 m²,Grund: 953 m²,Ejerudg.: 1.933 kr/md,5 værelser,Opført 1974,1 toilet,8700,https://www.boligsiden.dk/addresses/0a3f50bb-32e6-32b8-e044-0003ba298018,,,,
"Buhlsvej 1,6052",1.195.000 kr.,Alminde-Viuf Fællesskole,"2,01 km",7.4,3.8,Villa,Energimærke F,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 21 dage,78 m²,Grund: 901 m²,Ejerudg.: 1.494 kr/md,1 værelser,Opført 1959,2 toiletter,6052,https://www.boligsiden.dk/addresses/0a3f50bb-e972-32b8-e044-0003ba298018,,,,
