,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Søndre Molevej 10B, 2. 13.,4600",2.775.000 kr.,Sct. Nicolai Skole,"1,17 km",7.5,3.9,Ejerlejlighed,Energimærke A2015,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 99 dage,65 m²,,Ejerudg.: 3.332 kr/md,2 værelser,Opført 2024,-,4600,https://www.boligsiden.dk/addresses/9fd767e6-0e21-41a6-ba7c-330aeed62cb8,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Idomvej 8,7500",1.595.000 kr.,Sønderlandsskolen,617 m,6.8,3.7,Villa,Energimærke D,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 99 dage,108 m²,Grund: 1006 m²,Ejerudg.: 1.724 kr/md,4 værelser,Opført 1955,1 toilet,7500,https://www.boligsiden.dk/addresses/0a3f50be-04d7-32b8-e044-0003ba298018,,,,
"Søndre Molevej 10B, 6. 29.,4600",7.445.000 kr.,Sct. Nicolai Skole,"1,17 km",7.5,3.9,Ejerlejlighed,Energimærke A2015,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 99 dage,150 m²,,Ejerudg.: 8.208 kr/md,6 værelser,Opført 2024,-,4600,https://www.boligsiden.dk/addresses/0e48df31-074c-40b8-89ea-bc15392fe6ec,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Klemmen 2A,9990",5.495.000 kr.,Skagen Skole,702 m,Ikke oplyst,Ikke oplyst,Rækkehus/Fritidsbolig,Energimærke E,Meget lav,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 99 dage,127 m²,Grund: 408 m²,Ejerudg.: 4.784 kr/md,6 værelser,Opført 1880,1 toilet,9990,https://www.boligsiden.dk/addresses/0a3f50c9-3201-32b8-e044-0003ba298018,,,,
"Nakskovvej 162, st. tv.,2500",2.495.000 kr.,Hanssted Skole,206 m,7.3,3.8,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 99 dage,67 m²,,Ejerudg.: 3.565 kr/md,2 værelser,Opført 1939,1 toilet,2500,https://www.boligsiden.dk/addresses/0a3f50a1-ac38-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Søndre Molevej 10B, 1. 7.,4600",3.195.000 kr.,Sct. Nicolai Skole,"1,17 km",7.5,3.9,Ejerlejlighed,Energimærke A2015,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 99 dage,72 m²,,Ejerudg.: 3.752 kr/md,3 værelser,Opført 2024,-,4600,https://www.boligsiden.dk/addresses/3f607313-a3d2-4f91-b331-2c0568269d81,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Enghave 21A,2960",11.250.000 kr.,Rungsted Skole,418 m,8.5,3.8,Villa,Energimærke E,Lav,"23,7%","22,1‰.","Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",Til salg i alt: 99 dage,165 m²,Grund: 1182 m²,Ejerudg.: 9.157 kr/md,6 værelser,Opført 1935,2 toiletter,2960,https://www.boligsiden.dk/addresses/0a3f50aa-0919-32b8-e044-0003ba298018,,,,
"Søndre Molevej 10B, 1. 1.,4600",5.895.000 kr.,Sct. Nicolai Skole,"1,17 km",7.5,3.9,Ejerlejlighed,Energimærke A2015,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 99 dage,137 m²,,Ejerudg.: 7.033 kr/md,6 værelser,Opført 2024,-,4600,https://www.boligsiden.dk/addresses/6783b22c-3516-4f7d-b2cf-2df79669e6f0,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Hadsundvej 18,9575",595.000 kr.,KILDEN- Børne- og Ungeunivers,"3,95 km",6.5,3.7,Villa,Energimærke E,Meget lav,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 99 dage,130 m²,Grund: 398 m²,Ejerudg.: 1.250 kr/md,4 værelser,Opført 1897,1 toilet,9575,https://www.boligsiden.dk/addresses/0a3f50c9-4cc2-32b8-e044-0003ba298018,,,,
"Bøgebjergvej 2,5600",995.000 kr.,Bøgebjergskolen,162 m,5.9,3.6,Villa,Energimærke D,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 99 dage,125 m²,Grund: 700 m²,Ejerudg.: 1.066 kr/md,5 værelser,Opført 1961,1 toilet,5600,https://www.boligsiden.dk/addresses/0a3f50b2-9cf8-32b8-e044-0003ba298018,,,,
"Degneløkken 117,5540",1.798.000 kr.,Vibeskolen,"1,53 km",6.5,3.7,Villa,Energimærke C,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 99 dage,108 m²,Grund: 803 m²,Ejerudg.: 1.353 kr/md,5 værelser,Opført 1986,1 toilet,5540,https://www.boligsiden.dk/addresses/0a3f50b5-f6f1-32b8-e044-0003ba298018,,,,
"Idrætsvej 38,4532",3.195.000 kr.,Gislinge Skole,232 m,6,3.7,Villa,Energimærke C,Meget høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 322 dage,168 m²,Grund: 754 m²,Ejerudg.: 2.257 kr/md,6 værelser,Opført 2009,2 toiletter,4532,https://www.boligsiden.dk/addresses/434d4d3b-125d-0401-e044-0003ba298018,,,,
"Nørregade 39,7830",645.000 kr.,Vinderup Skole,678 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 718 dage,168 m²,Grund: 913 m²,Ejerudg.: 1.552 kr/md,6 værelser,Opført 1912,2 toiletter,7830,https://www.boligsiden.dk/addresses/0a3f50bf-4ba0-32b8-e044-0003ba298018,,,,
"Vorhøjvej 4,8983",1.095.000 kr.,Blicherskolen,"3,61 km",6.9,3.7,Villa,Energimærke F,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 99 dage,116 m²,Grund: 5944 m²,Ejerudg.: 1.954 kr/md,2 værelser,Opført 1860,1 toilet,8983,https://www.boligsiden.dk/addresses/0a3f50c0-7632-32b8-e044-0003ba298018,,,,
"Bøgebakken 45,7400",3.995.000 kr.,Lundgårdskolen,"2,24 km",7.5,3.8,Villa,Energimærke A2015,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 99 dage,172 m²,Grund: 802 m²,Ejerudg.: 2.663 kr/md,5 værelser,Opført 2024,2 toiletter,7400,https://www.boligsiden.dk/addresses/0a1b7e00-6f31-4086-9ce6-ee17e49ca306,,,,
"Strandtoften 38,8250",3.895.000 kr.,Skæring Skole,"2,4 km",7.9,3.8,Ejerlejlighed,Energimærke E,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 99 dage,43 m²,,Ejerudg.: 3.777 kr/md,2 værelser,Opført 1988,-,8250,https://www.boligsiden.dk/addresses/0a3f50c4-5fc9-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Apeldoorn Alle 10,2791",6.495.000 kr.,Skelgårdsskolen,"1,27 km",6.6,3.6,Villa,Energimærke B,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 99 dage,151 m²,Grund: 778 m²,Ejerudg.: 4.767 kr/md,5 værelser,Opført 2013,2 toiletter,2791,https://www.boligsiden.dk/addresses/0a3f50a7-30b9-32b8-e044-0003ba298018,,,,
"Bøjdenvejen 23,5772",595.000 kr.,Tre Ege Skolen,"6,03 km",5.8,3.6,Villa,Energimærke C,Meget høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 99 dage,106 m²,Grund: 724 m²,Ejerudg.: 1.075 kr/md,4 værelser,Opført 1877,1 toilet,5772,https://www.boligsiden.dk/addresses/0a3f50b5-50e9-32b8-e044-0003ba298018,,,,
"Bøgevænget 8,8464",3.298.000 kr.,Gyvelhøjskolen,271 m,7.2,3.7,Villa,Energimærke D,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 99 dage,156 m²,Grund: 972 m²,Ejerudg.: 2.847 kr/md,4 værelser,Opført 1975,2 toiletter,8464,https://www.boligsiden.dk/addresses/0a3f50bf-9ed7-32b8-e044-0003ba298018,,,,
"Lunbakkevej 11,8444",1.249.000 kr.,Rosmus Skole,"2,44 km",7.3,3.8,Villa/Fritidsbolig,Energimærke D,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 99 dage,138 m²,Grund: 6150 m²,Ejerudg.: 1.387 kr/md,4 værelser,Opført 1961,1 toilet,8444,https://www.boligsiden.dk/addresses/0a3f50bf-7f2f-32b8-e044-0003ba298018,,,,
"Kamillevej 12A,8680",2.795.000 kr.,Mølleskolen,"1,07 km",7.9,3.9,Rækkehus,Energimærke C,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 99 dage,118 m²,Grund: 1226 m²,Ejerudg.: 2.310 kr/md,4 værelser,Opført 1972,1 toilet,8680,https://www.boligsiden.dk/addresses/0a3f50c1-86db-32b8-e044-0003ba298018,,,,
"Varpelev Bygade 2,4652",3.250.000 kr.,Hotherskolen,"2,7 km",6.5,3.6,Villa/Helårsgrund,Energimærke G,Meget høj,26%,"21,52‰.","Der er 23.473 indbyggere i Stevns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 21,52‰.",Til salg i alt: 141 dage,145 m²,Grund: 8922 m²,Ejerudg.: 2.077 kr/md,3 værelser,Opført 1877,1 toilet,4652,https://www.boligsiden.dk/addresses/0a3f50ac-84f2-32b8-e044-0003ba298018,,,,
"Rafns Alle 7,9530",1.795.000 kr.,Bavnebakkeskolen,582 m,7.5,3.8,Rækkehus,Energimærke C,Lav,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 99 dage,111 m²,Grund: 313 m²,Ejerudg.: 1.569 kr/md,4 værelser,Opført 1990,1 toilet,9530,https://www.boligsiden.dk/addresses/0a3f50c9-6b74-32b8-e044-0003ba298018,,,,
"Barmosevej 26,5220",4.695.000 kr.,Tingkærskolen,"3,13 km",7,3.6,Villa,Energimærke A2020,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 99 dage,186 m²,Grund: 13726 m²,Ejerudg.: 2.439 kr/md,7 værelser,Opført 2019,2 toiletter,5220,https://www.boligsiden.dk/addresses/0a3f50b3-90be-32b8-e044-0003ba298018,,,,
"Smakkegårdsvej 175, 2. th.,2820",2.945.000 kr.,Tjørnegårdsskolen,756 m,8.1,3.8,Ejerlejlighed,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 99 dage,67 m²,,Ejerudg.: 3.928 kr/md,2 værelser,Opført 1946,1 toilet,2820,https://www.boligsiden.dk/addresses/0a3f50a4-0230-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Glentevej 4,9900",2.695.000 kr.,Frydenstrand - Buhlsvej Skoleafdeling,"1,01 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 99 dage,211 m²,Grund: 935 m²,Ejerudg.: 1.404 kr/md,6 værelser,Opført 1937,2 toiletter,9900,https://www.boligsiden.dk/addresses/0a3f50c7-5d3b-32b8-e044-0003ba298018,,,,
"Stenvinkelsvej 3, 2. tv.,3000",1.450.000 kr.,Skolen i Bymidten,178 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke G,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 282 dage,49 m²,,Ejerudg.: 3.648 kr/md,2 værelser,Opført 1900,1 toilet,3000,https://www.boligsiden.dk/addresses/0a3f50a9-8654-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Banevænget 8,7800",1.295.000 kr.,Højslev Skole,"2,43 km",7.5,3.7,Villa,Energimærke D,Mellem,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 185 dage,184 m²,Grund: 753 m²,Ejerudg.: 1.514 kr/md,5 værelser,Opført 1969,2 toiletter,7800,https://www.boligsiden.dk/addresses/0a3f50c5-89c5-32b8-e044-0003ba298018,,,,
"Borgåvej 2,8800",2.395.000 kr.,Vestervang Skole,"1,04 km",6.9,3.7,Rækkehus,Energimærke C,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 99 dage,137 m²,Grund: 473 m²,Ejerudg.: 2.083 kr/md,5 værelser,Opført 1990,1 toilet,8800,https://www.boligsiden.dk/addresses/0a3f50c6-52c3-32b8-e044-0003ba298018,,,,
"Mastruphøj 56,9530",2.495.000 kr.,Karensmindeskolen,619 m,8,3.8,Rækkehus,Energimærke C,Lav,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 99 dage,106 m²,Grund: 404 m²,Ejerudg.: 1.555 kr/md,4 værelser,Opført 1987,1 toilet,9530,https://www.boligsiden.dk/addresses/0a3f50c9-6859-32b8-e044-0003ba298018,,,,
"Rømøvej 6,6520",995.000 kr.,Toftlund Distriktsskole,"2,01 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"25,3%","21,24‰.","Der er 36.849 indbyggere i Tønder Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 21,24‰.",Til salg i alt: 99 dage,130 m²,Grund: 10199 m²,Ejerudg.: 1.819 kr/md,3 værelser,Opført 1832,1 toilet,6520,https://www.boligsiden.dk/addresses/5661ca25-f474-25c4-e044-0003ba298018,,,,
"Korsør Landevej 620,4242",1.545.000 kr.,Baggesenskolen,"6,05 km",6.7,3.6,Villa,Energimærke D,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 99 dage,160 m²,Grund: 6021 m²,Ejerudg.: 1.754 kr/md,4 værelser,Opført 1940,1 toilet,4242,https://www.boligsiden.dk/addresses/0a3f50ae-68e3-32b8-e044-0003ba298018,,,,
"Ryttervej 36,6600",1.295.000 kr.,Østerbyskolen,"5,11 km",6.7,3.8,Villa,Energimærke F,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 99 dage,154 m²,Grund: 884 m²,Ejerudg.: 1.475 kr/md,6 værelser,Opført 1979,2 toiletter,6600,https://www.boligsiden.dk/addresses/0a3f50ba-1e28-32b8-e044-0003ba298018,,,,
"Christiansfeldvej 39,8600",3.895.000 kr.,Hvinningdalskolen,644 m,7.8,3.8,Villa,Energimærke B,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 348 dage,170 m²,Grund: 978 m²,Ejerudg.: 2.990 kr/md,6 værelser,Opført 2001,2 toiletter,8600,https://www.boligsiden.dk/addresses/0a3f50c1-c008-32b8-e044-0003ba298018,,,,
"Svalevej 45,7900",1.295.000 kr.,Dueholmskolen,380 m,6.9,3.7,Villa,Energimærke E,Mellem,"25,8%","24,68‰.","Der er 20.068 indbyggere i Morsø Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 24,68‰.",Til salg i alt: 99 dage,110 m²,Grund: 782 m²,Ejerudg.: 1.317 kr/md,3 værelser,Opført 1961,1 toilet,7900,https://www.boligsiden.dk/addresses/0a3f50c5-60cb-32b8-e044-0003ba298018,,,,
"Katrinedalsvej 46, st. 9.,2720",3.295.000 kr.,Katrinedals Skole,491 m,7.8,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 99 dage,76 m²,,Ejerudg.: 5.606 kr/md,4 værelser,Opført 1972,1 toilet,2720,https://www.boligsiden.dk/addresses/0a3f509f-2199-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Mustrupvej 9,8355",4.100.000 kr.,Solbjergskolen,"1,87 km",7.4,3.7,Villa/Landejendom,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 99 dage,272 m²,Grund: 4104 m²,Ejerudg.: 3.995 kr/md,8 værelser,Opført 1926,2 toiletter,8355,https://www.boligsiden.dk/addresses/0a3f50c3-ad81-32b8-e044-0003ba298018,,,,
"Lupinvej 101,8700",2.795.000 kr.,Bankagerskolen,902 m,6.8,3.7,Villa,Energimærke D,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 99 dage,176 m²,Grund: 1132 m²,Ejerudg.: 2.088 kr/md,6 værelser,Opført 1975,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-7083-32b8-e044-0003ba298018,,,,
"Pilevej 16,7000",1.895.000 kr.,Fjordbakkeskolen,298 m,7.3,3.7,Villa,Energimærke F,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 99 dage,175 m²,Grund: 748 m²,Ejerudg.: 1.790 kr/md,5 værelser,Opført 1965,2 toiletter,7000,https://www.boligsiden.dk/addresses/0a3f50ba-c3aa-32b8-e044-0003ba298018,,,,
"Hedetoften 11, st. th.,2640",1.895.000 kr.,Læringshuset,"1,13 km",6.5,3.4,Ejerlejlighed,Energimærke D,Høj,"24,6%","24,4‰.","Der er 53.053 indbyggere i Høje-Taastrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 24,4‰.",Til salg i alt: 99 dage,79 m²,,Ejerudg.: 3.525 kr/md,3 værelser,Opført 1964,1 toilet,2640,https://www.boligsiden.dk/addresses/0a3f50a5-b8e1-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Sundparken 22A,2300",3.795.000 kr.,Lergravsparkens Skole,571 m,6.9,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 99 dage,69 m²,,Ejerudg.: 5.769 kr/md,3 værelser,Opført 1940,2 toiletter,2300,https://www.boligsiden.dk/addresses/09b9ba31-be67-42c1-aa77-684ff54aea27,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Kappelvej 1,4900",1.695.000 kr.,Byskolen,"9,06 km",6.1,3.6,Villa,Energimærke D,Høj,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 99 dage,376 m²,Grund: 8000 m²,Ejerudg.: 1.525 kr/md,12 værelser,Opført 1882,2 toiletter,4900,https://www.boligsiden.dk/addresses/0a3f50b1-0df4-32b8-e044-0003ba298018,,,,
"Drosselvangen 7,3230",2.550.000 kr.,Gribskolen  Græsted,692 m,6.5,3.6,Villa,Energimærke B,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 99 dage,135 m²,Grund: 775 m²,Ejerudg.: 2.758 kr/md,5 værelser,Opført 1968,2 toiletter,3230,https://www.boligsiden.dk/addresses/0a3f50a8-b415-32b8-e044-0003ba298018,,,,
"Vestergaardsvej 57,9293",1.875.000 kr.,Kongerslev Skole,871 m,6.9,3.7,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 99 dage,180 m²,Grund: 780 m²,Ejerudg.: 1.742 kr/md,7 værelser,Opført 1996,2 toiletter,9293,https://www.boligsiden.dk/addresses/0a3f50c9-0ec8-32b8-e044-0003ba298018,,,,
"Fensmarkvej 32,4700",2.295.000 kr.,"Ellebækskolen, afd. Kalbyris","1,03 km",6.5,3.7,Villa,Energimærke D,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 99 dage,93 m²,Grund: 700 m²,Ejerudg.: 2.022 kr/md,3 værelser,Opført 1956,1 toilet,4700,https://www.boligsiden.dk/addresses/0a3f50b0-767b-32b8-e044-0003ba298018,,,,
"Hyldestykket 16,2970",7.495.000 kr.,Rude Skov Skole,"2,82 km",8.3,3.7,Villa,Energimærke A2020,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 337 dage,204 m²,Grund: 998 m²,Ejerudg.: 6.724 kr/md,6 værelser,Opført 2015,3 toiletter,2970,https://www.boligsiden.dk/addresses/b34f167a-3c7e-4544-972e-ab29afee341c,,,,
"Vinkelalle 18,7700",1.095.000 kr.,Tingstrup Skole,"1,14 km",7.3,3.8,Villa,Energimærke D,Høj,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 99 dage,134 m²,Grund: 900 m²,Ejerudg.: 1.574 kr/md,7 værelser,Opført 1959,2 toiletter,7700,https://www.boligsiden.dk/addresses/0a3f50c6-3a29-32b8-e044-0003ba298018,,,,
"Vejs Ende 2,3450",3.995.000 kr.,Engholmskolen,"2,51 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Høj,"25,3%","23,8‰.","Der er 25.867 indbyggere i Allerød Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 23,8‰.",Til salg i alt: 99 dage,145 m²,Grund: 1858 m²,Ejerudg.: 5.685 kr/md,3 værelser,Opført 1755,2 toiletter,3450,https://www.boligsiden.dk/addresses/0a3f50a7-d75d-32b8-e044-0003ba298018,,,,
"Vølundsgade 29, st. tv.,2200",4.995.000 kr.,Rådmandsgades Skole,225 m,6.1,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 99 dage,103 m²,,Ejerudg.: 5.635 kr/md,3 værelser,Opført 1905,1 toilet,2200,https://www.boligsiden.dk/addresses/0a3f50a1-c97a-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Bakkevej 1,5700",1.395.000 kr.,Vestre Skole,"1,4 km",5.9,3.7,Ejerlejlighed,Energimærke C,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 99 dage,112 m²,,Ejerudg.: 3.143 kr/md,3 værelser,Opført 1895,2 toiletter,5700,https://www.boligsiden.dk/addresses/0a3f50b5-5f7d-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Merkurvej 56,8800",1.595.000 kr.,Overlund Skole,605 m,7.8,3.8,Rækkehus,Energimærke C,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 99 dage,83 m²,Grund: 305 m²,Ejerudg.: 1.285 kr/md,4 værelser,Opført 1992,1 toilet,8800,https://www.boligsiden.dk/addresses/0a3f50c6-8109-32b8-e044-0003ba298018,,,,
"Bjælkerupvej 98D,4660",2.350.000 kr.,Store Heddinge Skole,"1,05 km",6.5,3.6,Villa,Energimærke C,Høj,26%,"21,52‰.","Der er 23.473 indbyggere i Stevns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 21,52‰.",Til salg i alt: 99 dage,149 m²,Grund: 712 m²,Ejerudg.: 2.399 kr/md,6 værelser,Opført 2001,2 toiletter,4660,https://www.boligsiden.dk/addresses/0a3f50b1-490c-32b8-e044-0003ba298018,,,,
"Fløjbjergvej 43,6580",1.995.000 kr.,Vamdrup Skole,"5,3 km",6.9,3.7,Villa,Energimærke C,Mellem,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 324 dage,191 m²,Grund: 1100 m²,Ejerudg.: 1.603 kr/md,5 værelser,Opført 1964,2 toiletter,6580,https://www.boligsiden.dk/addresses/0a3f50bc-8d34-32b8-e044-0003ba298018,,,,
