,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Åvej 17,6510",745.000 kr.,Gram Skole,858 m,6.4,3.6,Villa,Energimærke E,Mellem,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 34 dage,97 m²,Grund: 961 m²,Ejerudg.: 1.031 kr/md,3 værelser,Opført 1951,1 toilet,6510,https://www.boligsiden.dk/addresses/0a3f50b6-92f7-32b8-e044-0003ba298018,,,,
"Åhaven 3,8586",995.000 kr.,Børneby Midt,"5,04 km",6.4,3.7,Villa,Energimærke D,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 271 dage,123 m²,Grund: 3341 m²,Ejerudg.: 1.775 kr/md,5 værelser,Opført 1960,1 toilet,8586,https://www.boligsiden.dk/addresses/0a3f50c0-8fcb-32b8-e044-0003ba298018,,,,
"Nyvej 36,4600",4.995.000 kr.,Kirstinedalsskolen,"1,03 km",6.5,3.7,Villa,Energimærke C,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 384 dage,163 m²,Grund: 1242 m²,Ejerudg.: 3.773 kr/md,3 værelser,Opført 1957,2 toiletter,4600,https://www.boligsiden.dk/addresses/0a3f50ab-8071-32b8-e044-0003ba298018,,,,
"Ellegårds Alle 18,8960",1.895.000 kr.,Tirsdalens Skole,920 m,7.2,3.6,Villa,Energimærke C,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 34 dage,219 m²,Grund: 1376 m²,Ejerudg.: 2.388 kr/md,5 værelser,Opført 1974,2 toiletter,8960,https://www.boligsiden.dk/addresses/0a3f50c0-e0bd-32b8-e044-0003ba298018,,,,
"Due Odde 6,8210",4.495.000 kr.,Hasle Skole,"1,1 km",6.7,3.7,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 217 dage,137 m²,Grund: 623 m²,Ejerudg.: 3.890 kr/md,7 værelser,Opført 1947,1 toilet,8210,https://www.boligsiden.dk/addresses/0a3f50c2-b3c7-32b8-e044-0003ba298018,,,,
"Søndre Strandvej 26A, 1.,3000",6.795.000 kr.,Skolen i Bymidten,"1,18 km",Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke E,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 443 dage,245 m²,,Ejerudg.: 4.285 kr/md,7 værelser,Opført 1902,3 toiletter,3000,https://www.boligsiden.dk/addresses/434d4d3b-1025-0401-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Pilevænget 18,6900",695.000 kr.,Faster-Astrup Skole,335 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 33 dage,160 m²,Grund: 981 m²,Ejerudg.: 1.101 kr/md,4 værelser,Opført 1974,2 toiletter,6900,https://www.boligsiden.dk/addresses/0a3f50be-bf82-32b8-e044-0003ba298018,,,,
"Slotsherrensvej 299,2610",3.295.000 kr.,Islev Skole,495 m,6.9,3.6,Villa,Energimærke C,Høj,"25,7%","30,8‰.","Der er 41.382 indbyggere i Rødovre Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 30,8‰.",Til salg i alt: 34 dage,86 m²,Grund: 533 m²,Ejerudg.: 3.118 kr/md,3 værelser,Opført 1952,1 toilet,2610,https://www.boligsiden.dk/addresses/0a3f50a6-b2c5-32b8-e044-0003ba298018,,,,
"Roskildevej 276,4390",1.995.000 kr.,Vipperød og Ågerup Skole,556 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 243 dage,148 m²,Grund: 725 m²,Ejerudg.: 1.881 kr/md,6 værelser,Opført 1925,3 toiletter,4390,https://www.boligsiden.dk/addresses/0a3f50ad-60c9-32b8-e044-0003ba298018,,,,
"Roshagevej 17,2720",6.495.000 kr.,Kirkebjerg Skole,994 m,7.6,3.7,Villa,Energimærke E,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 34 dage,78 m²,Grund: 653 m²,Ejerudg.: 4.796 kr/md,2 værelser,Opført 1934,1 toilet,2720,https://www.boligsiden.dk/addresses/0a3f50a0-56ce-32b8-e044-0003ba298018,,,,
"Julsgårdsvej 8,7430",895.000 kr.,Ikast Nordre Skole,"1,21 km",6.7,3.7,Villa,Energimærke C,Lav,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 406 dage,103 m²,Grund: 703 m²,Ejerudg.: 1.583 kr/md,4 værelser,Opført 1969,1 toilet,7430,https://www.boligsiden.dk/addresses/0a3f50be-48f8-32b8-e044-0003ba298018,,,,
"Ledøje Bygade 43,2765",2.995.000 kr.,Boesagerskolen,"2,51 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"25,7%","23,98‰.","Der er 44.375 indbyggere i Egedal Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,98‰.",Til salg i alt: 34 dage,127 m²,Grund: 425 m²,Ejerudg.: 3.403 kr/md,4 værelser,Opført 1790,2 toiletter,2765,https://www.boligsiden.dk/addresses/0a3f50a5-faf0-32b8-e044-0003ba298018,,,,
"Horsbækken 25,9440",3.495.000 kr.,Aabybro Skole,"1,47 km",7.4,3.8,Villa,Energimærke A2015,Meget lav,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 163 dage,164 m²,Grund: 1006 m²,Ejerudg.: 2.654 kr/md,5 værelser,Opført 2019,2 toiletter,9440,https://www.boligsiden.dk/addresses/6c84aef7-11d8-4838-9f32-a6fdca19170c,,,,
"Pilegårdsvej 33,8361",2.995.000 kr.,Bavnehøj Skole,"1,39 km",6.7,3.6,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 34 dage,135 m²,Grund: 810 m²,Ejerudg.: 2.704 kr/md,5 værelser,Opført 1978,1 toilet,8361,https://www.boligsiden.dk/addresses/0a3f50c3-de64-32b8-e044-0003ba298018,,,,
"Nymøllevej 143,9240",1.045.000 kr.,Farstrup Skole,128 m,6.5,3.8,Villa,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 34 dage,78 m²,Grund: 885 m²,Ejerudg.: 1.107 kr/md,3 værelser,Opført 1960,2 toiletter,9240,https://www.boligsiden.dk/addresses/0a3f50c8-ba2a-32b8-e044-0003ba298018,,,,
"Strandvejen 6,4300",4.195.000 kr.,Udby Skole,"2,25 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 34 dage,277 m²,Grund: 985 m²,Ejerudg.: 3.193 kr/md,8 værelser,Opført 1961,2 toiletter,4300,https://www.boligsiden.dk/addresses/0a3f50ad-6b88-32b8-e044-0003ba298018,,,,
"Prinsensgade 8, st.,9000",1.998.000 kr.,Sønderbroskolen,"1,07 km",7.2,3.8,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 207 dage,104 m²,,Ejerudg.: 2.976 kr/md,3 værelser,Opført 1906,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-86bd-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Højtoften 35,9600",1.645.000 kr.,Aars Skole,"1,17 km",6.5,3.8,Villa,Energimærke C,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 296 dage,137 m²,Grund: 810 m²,Ejerudg.: 1.926 kr/md,5 værelser,Opført 1985,1 toilet,9600,https://www.boligsiden.dk/addresses/0a3f50cb-1d7c-32b8-e044-0003ba298018,,,,
"Terpsvej 17,4780",1.295.000 kr.,Møn skole,"2,02 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget høj,"25,7%","32,32‰.","Der er 45.352 indbyggere i Vordingborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,32‰.",Til salg i alt: 34 dage,123 m²,Grund: 710 m²,Ejerudg.: 1.446 kr/md,4 værelser,Opført 1970,2 toiletter,4780,https://www.boligsiden.dk/addresses/0a3f50af-f72c-32b8-e044-0003ba298018,,,,
"Møllegade 39, 1. tv.,7400",1.545.000 kr.,Brændgårdskolen,341 m,7.1,3.8,Ejerlejlighed,Energimærke D,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 34 dage,82 m²,,Ejerudg.: 2.637 kr/md,2 værelser,Opført 1945,1 toilet,7400,https://www.boligsiden.dk/addresses/0a3f50bd-8ec5-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Havrebakken 23,7100",1.895.000 kr.,NOVAskolen,"5,08 km",6.8,3.8,Villa,Energimærke D,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 34 dage,153 m²,Grund: 700 m²,Ejerudg.: 1.910 kr/md,4 værelser,Opført 1968,2 toiletter,7100,https://www.boligsiden.dk/addresses/0a3f50bc-7b3a-32b8-e044-0003ba298018,,,,
"Hørve Enghave 5,4534",2.990.000 kr.,Hørve Skole,"1,07 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke E,Høj,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 34 dage,196 m²,Grund: 21044 m²,Ejerudg.: 2.265 kr/md,4 værelser,Opført 1920,1 toilet,4534,https://www.boligsiden.dk/addresses/0a3f50ac-ba9e-32b8-e044-0003ba298018,,,,
"Krekærtoften 62,8340",2.798.000 kr.,Malling Skole,"1,43 km",7.7,3.7,Rækkehus,Energimærke A2015,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 428 dage,124 m²,Grund: 164 m²,Ejerudg.: 2.127 kr/md,4 værelser,Opført 2018,2 toiletter,8340,https://www.boligsiden.dk/addresses/308632a2-5df7-4414-b42b-57f378f7c155,,,,
"Rudegårds Alle 41,2840",7.495.000 kr.,Holte Skole,"1,18 km",8.6,3.8,Villa,Energimærke D,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 34 dage,111 m²,Grund: 1001 m²,Ejerudg.: 6.046 kr/md,7 værelser,Opført 1915,1 toilet,2840,https://www.boligsiden.dk/addresses/0a3f50a6-e8fd-32b8-e044-0003ba298018,,,,
"Slettebjerget 11,3400",3.195.000 kr.,Frederiksborg Byskole,"3,03 km",7.9,3.7,Rækkehus,Energimærke C,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 34 dage,128 m²,Grund: 127 m²,Ejerudg.: 3.557 kr/md,3 værelser,Opført 1976,2 toiletter,3400,https://www.boligsiden.dk/addresses/0a3f50a9-d370-32b8-e044-0003ba298018,,,,
"Banevænget 9,5270",2.995.000 kr.,Næsby Skole,428 m,6.9,3.7,Villa,Energimærke F,Ukendt,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 34 dage,170 m²,Grund: 880 m²,Ejerudg.: 2.702 kr/md,5 værelser,Opført 1939,-,5270,https://www.boligsiden.dk/addresses/a1e8c12e-6dd4-4461-ae88-102ff882f3a3,,,,
"Nygade 39, st. th.,4220",875.000 kr.,Baggesenskolen,450 m,6.7,3.6,Ejerlejlighed,Energimærke C,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 34 dage,96 m²,,Ejerudg.: 1.628 kr/md,3 værelser,Opført 1938,1 toilet,4220,https://www.boligsiden.dk/addresses/0a3f50ad-e711-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Folehaven 114, st. tv.,2500",1.825.000 kr.,Harrestrup Å Skole,677 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 207 dage,53 m²,,Ejerudg.: 2.360 kr/md,2 værelser,Opført 1937,1 toilet,2500,https://www.boligsiden.dk/addresses/0a3f509e-1234-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Parallelvej 2,3070",4.495.000 kr.,Borupgårdskolen,539 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 34 dage,73 m²,Grund: 216 m²,Ejerudg.: 3.845 kr/md,2 værelser,Opført 1890,1 toilet,3070,https://www.boligsiden.dk/addresses/0a3f50a9-6cc2-32b8-e044-0003ba298018,,,,
"Røglevænget 7,3450",3.850.000 kr.,Engholmskolen,480 m,Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke D,Høj,"25,3%","23,8‰.","Der er 25.867 indbyggere i Allerød Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 23,8‰.",Til salg i alt: 34 dage,135 m²,Grund: 281 m²,Ejerudg.: 4.254 kr/md,2 værelser,Opført 1973,2 toiletter,3450,https://www.boligsiden.dk/addresses/0a3f50a7-cd84-32b8-e044-0003ba298018,,,,
"Østerbro 37A, 2. th.,9000",2.698.000 kr.,Sønderbroskolen,839 m,7.2,3.8,Ejerlejlighed,Energimærke A2010,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 34 dage,109 m²,,Ejerudg.: 2.711 kr/md,3 værelser,Opført 2016,1 toilet,9000,https://www.boligsiden.dk/addresses/3061bfe7-aadc-46b1-ae42-b609916e71eb,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Skrædderbakken 5,3650",7.600.000 kr.,Stengårdsskolen,"2,3 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke B,Høj,"25,7%","23,98‰.","Der er 44.375 indbyggere i Egedal Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,98‰.",Til salg i alt: 34 dage,190 m²,Grund: 154018 m²,Ejerudg.: 4.103 kr/md,5 værelser,Opført 1847,1 toilet,3650,https://www.boligsiden.dk/addresses/0a3f50aa-c217-32b8-e044-0003ba298018,,,,
"Sneppevænget 32,4733",1.550.000 kr.,"Fladsåskolen, afd. Korskilde","1,07 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke A2010,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 34 dage,126 m²,Grund: 868 m²,Ejerudg.: 1.479 kr/md,4 værelser,Opført 1978,1 toilet,4733,https://www.boligsiden.dk/addresses/0a3f50af-91b0-32b8-e044-0003ba298018,,,,
"Lindevej 37,3200",2.388.000 kr.,Nordstjerneskolen,618 m,6.8,3.6,Rækkehus,Energimærke E,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 34 dage,102 m²,Grund: 267 m²,Ejerudg.: 2.414 kr/md,4 værelser,Opført 1974,2 toiletter,3200,https://www.boligsiden.dk/addresses/0a3f50a9-019c-32b8-e044-0003ba298018,,,,
"Mågevej 9,4683",1.795.000 kr.,"Ny-Øst, Møllevangsskolen","1,31 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 34 dage,130 m²,Grund: 804 m²,Ejerudg.: 1.760 kr/md,4 værelser,Opført 1988,1 toilet,4683,https://www.boligsiden.dk/addresses/0a3f50b1-2f40-32b8-e044-0003ba298018,,,,
"Hampetoften 2,3660",3.795.000 kr.,Ganløse Skole,735 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,7%","23,98‰.","Der er 44.375 indbyggere i Egedal Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,98‰.",Til salg i alt: 34 dage,150 m²,Grund: 700 m²,Ejerudg.: 3.785 kr/md,5 værelser,Opført 1968,2 toiletter,3660,https://www.boligsiden.dk/addresses/0a3f50aa-9f4e-32b8-e044-0003ba298018,,,,
"Elmevej 8,7080",1.445.000 kr.,Fælleshåbsskolen,"4,99 km",7.2,3.8,Villa,Energimærke C,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 1084 dage,150 m²,Grund: 874 m²,Ejerudg.: 1.765 kr/md,5 værelser,Opført 1967,2 toiletter,7080,https://www.boligsiden.dk/addresses/0a3f50ba-5384-32b8-e044-0003ba298018,,,,
"Nørrebakken 10,8883",3.695.000 kr.,Fårvang Skole,"4,53 km",6.9,3.6,Villa,Energimærke C,Mellem,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 458 dage,152 m²,Grund: 892 m²,Ejerudg.: 1.851 kr/md,5 værelser,Opført 1975,2 toiletter,8883,https://www.boligsiden.dk/addresses/0a3f50bf-ba01-32b8-e044-0003ba298018,,,,
"Gaden 8,3740",2.795.000 kr.,Paradisbakkeskolen,"4,6 km",7,3.7,Villa/Fritidsbolig,Energimærke C,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 34 dage,149 m²,Grund: 289 m²,Ejerudg.: 2.783 kr/md,5 værelser,Opført 1890,3 toiletter,3740,https://www.boligsiden.dk/addresses/0a3f50b1-e7e8-32b8-e044-0003ba298018,,,,
"Skærødvej 50,3200",3.895.000 kr.,Bjørnehøjskolen,979 m,7.6,3.8,Villa,Energimærke E,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 34 dage,150 m²,Grund: 4492 m²,Ejerudg.: 4.366 kr/md,5 værelser,Opført 1932,2 toiletter,3200,https://www.boligsiden.dk/addresses/0a3f50a9-0ffe-32b8-e044-0003ba298018,,,,
"Refshalevej 73,4930",3.625.000 kr.,"Maribo Skole, Borgerskoleafdelingen",580 m,6.1,3.6,Villa,Energimærke D,Meget høj,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 34 dage,214 m²,Grund: 939 m²,Ejerudg.: 2.596 kr/md,6 værelser,Opført 1947,3 toiletter,4930,https://www.boligsiden.dk/addresses/0a3f50af-cfce-32b8-e044-0003ba298018,,,,
"Vesterbrogade 85, 5.,1620",6.595.000 kr.,Oehlenschlægersgades Skole,517 m,7.2,3.6,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 343 dage,133 m²,,Ejerudg.: 6.873 kr/md,5 værelser,Opført 1859,1 toilet,1620,https://www.boligsiden.dk/addresses/0a3f50a1-9454-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Sandbjergvej 5B,8220",5.498.000 kr.,Engdalskolen,"1,51 km",7.5,3.8,Villa,Energimærke E,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 34 dage,80 m²,Grund: 1049 m²,Ejerudg.: 3.303 kr/md,5 værelser,Opført 1938,1 toilet,8220,https://www.boligsiden.dk/addresses/0a3f50c4-0b83-32b8-e044-0003ba298018,,,,
"Bie Rasmussens Vænge 11,8660",1.998.000 kr.,Morten Børup Skolen,391 m,7.4,3.7,Rækkehus,Energimærke A2010,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 34 dage,84 m²,Grund: 120 m²,Ejerudg.: 2.480 kr/md,4 værelser,Opført 1989,1 toilet,8660,https://www.boligsiden.dk/addresses/0a3f50c2-2235-32b8-e044-0003ba298018,,,,
"Stenledvej 6,8400",1.198.000 kr.,Rosmus Skole,"2,01 km",7.3,3.8,Villa,Energimærke E,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 34 dage,154 m²,Grund: 1636 m²,Ejerudg.: 1.344 kr/md,5 værelser,Opført 1970,1 toilet,8400,https://www.boligsiden.dk/addresses/0a3f50bf-92e9-32b8-e044-0003ba298018,,,,
"Vestkærs Alle 12,2650",6.495.000 kr.,Risbjergskolen,885 m,7.3,3.7,Villa,Energimærke C,Høj,"25,4%","29,7‰.","Der er 53.267 indbyggere i Hvidovre Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,7‰.",Til salg i alt: 34 dage,129 m²,Grund: 928 m²,Ejerudg.: 5.156 kr/md,6 værelser,Opført 1934,2 toiletter,2650,https://www.boligsiden.dk/addresses/0a3f50a5-9fbc-32b8-e044-0003ba298018,,,,
"Østrupvej 79,8930",600.000 kr.,Korshøjskolen,"2,9 km",6.4,3.7,Villa,Energimærke F,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 34 dage,168 m²,Grund: 2291 m²,Ejerudg.: 1.687 kr/md,7 værelser,Opført 1864,2 toiletter,8930,https://www.boligsiden.dk/addresses/0a3f50c0-76f0-32b8-e044-0003ba298018,,,,
"Gærdesmuttevej 22,8400",1.445.000 kr.,Ebeltoft Skole,"1,16 km",7.3,3.7,Villa,Energimærke E,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 804 dage,180 m²,Grund: 1283 m²,Ejerudg.: 1.863 kr/md,7 værelser,Opført 1988,2 toiletter,8400,https://www.boligsiden.dk/addresses/0a3f50bf-73ae-32b8-e044-0003ba298018,,,,
"Bygholmen 3,9000",2.398.000 kr.,Filstedvejens Skole,764 m,6.6,3.7,Villa,Energimærke G,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 34 dage,106 m²,Grund: 687 m²,Ejerudg.: 2.566 kr/md,4 værelser,Opført 1948,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50c9-d2d9-32b8-e044-0003ba298018,,,,
"Almind Østergade 2,6051",1.595.000 kr.,Alminde-Viuf Fællesskole,499 m,7.4,3.8,Villa,Energimærke C,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 34 dage,247 m²,Grund: 965 m²,Ejerudg.: 2.531 kr/md,4 værelser,Opført 1747,3 toiletter,6051,https://www.boligsiden.dk/addresses/0a3f50bb-dc86-32b8-e044-0003ba298018,,,,
"Sydtoften 39,8260",2.848.000 kr.,Søndervangskolen,391 m,5.8,3.8,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 34 dage,123 m²,Grund: 766 m²,Ejerudg.: 2.307 kr/md,4 værelser,Opført 1969,1 toilet,8260,https://www.boligsiden.dk/addresses/0a3f50c4-63a6-32b8-e044-0003ba298018,,,,
"Kærgårdsvej 19,8660",2.498.000 kr.,Stilling Skole,385 m,7.5,3.7,Villa,Energimærke D,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 34 dage,102 m²,Grund: 770 m²,Ejerudg.: 2.444 kr/md,4 værelser,Opført 1966,1 toilet,8660,https://www.boligsiden.dk/addresses/0a3f50c2-3270-32b8-e044-0003ba298018,,,,
"Stenvadet 6,8240",8.700.000 kr.,Sølystskolen,988 m,8,3.8,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 34 dage,182 m²,Grund: 711 m²,Ejerudg.: 4.908 kr/md,6 værelser,Opført 1986,2 toiletter,8240,https://www.boligsiden.dk/addresses/0a3f50c4-5aaf-32b8-e044-0003ba298018,,,,
"Firhøj 71,2690",3.245.000 kr.,Strandskolen,817 m,7.4,3.8,Rækkehus,Energimærke F,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 34 dage,110 m²,Grund: 313 m²,Ejerudg.: 2.648 kr/md,4 værelser,Opført 1974,2 toiletter,2690,https://www.boligsiden.dk/addresses/0a3f50aa-ee1f-32b8-e044-0003ba298018,,,,
