"Alder i alt";"I alt";"1801 Frederiksberg C (Frederiksberg Kommune)";364
"Alder i alt";"I alt";"1802 Frederiksberg C (Frederiksberg Kommune)";234
"Alder i alt";"I alt";"1803 Frederiksberg C (Frederiksberg Kommune)";94
"Alder i alt";"I alt";"1804 Frederiksberg C (Frederiksberg Kommune)";268
"Alder i alt";"I alt";"1805 Frederiksberg C (Frederiksberg Kommune)";28
"Alder i alt";"I alt";"1806 Frederiksberg C (Frederiksberg Kommune)";191
"Alder i alt";"I alt";"1807 Frederiksberg C (Frederiksberg Kommune)";197
"Alder i alt";"I alt";"1808 Frederiksberg C (Frederiksberg Kommune)";120
"Alder i alt";"I alt";"1809 Frederiksberg C (Frederiksberg Kommune)";222
"Alder i alt";"I alt";"1810 Frederiksberg C (Frederiksberg Kommune)";747
"Alder i alt";"I alt";"1811 Frederiksberg C (Frederiksberg Kommune)";57
"Alder i alt";"I alt";"1812 Frederiksberg C (Frederiksberg Kommune)";468
"Alder i alt";"I alt";"1813 Frederiksberg C (Frederiksberg Kommune)";602
"Alder i alt";"I alt";"1814 Frederiksberg C (Frederiksberg Kommune)";437
"Alder i alt";"I alt";"1815 Frederiksberg C (Frederiksberg Kommune)";240
"Alder i alt";"I alt";"1816 Frederiksberg C (Frederiksberg Kommune)";151
"Alder i alt";"I alt";"1817 Frederiksberg C (Frederiksberg Kommune)";449
"Alder i alt";"I alt";"1818 Frederiksberg C (Frederiksberg Kommune)";133
"Alder i alt";"I alt";"1819 Frederiksberg C (Frederiksberg Kommune)";167
"Alder i alt";"I alt";"1820 Frederiksberg C (Frederiksberg Kommune)";1351
"Alder i alt";"I alt";"1822 Frederiksberg C (Frederiksberg Kommune)";90
"Alder i alt";"I alt";"1823 Frederiksberg C (Frederiksberg Kommune)";79
"Alder i alt";"I alt";"1824 Frederiksberg C (Frederiksberg Kommune)";341
"Alder i alt";"I alt";"1825 Frederiksberg C (Frederiksberg Kommune)";120
"Alder i alt";"I alt";"1826 Frederiksberg C (Frederiksberg Kommune)";165
"Alder i alt";"I alt";"1827 Frederiksberg C (Frederiksberg Kommune)";349
"Alder i alt";"I alt";"1828 Frederiksberg C (Frederiksberg Kommune)";279
"Alder i alt";"I alt";"1829 Frederiksberg C (Frederiksberg Kommune)";319
"Alder i alt";"I alt";"1850 Frederiksberg C (Frederiksberg Kommune)";1849
"Alder i alt";"I alt";"1851 Frederiksberg C (Frederiksberg Kommune)";421
"Alder i alt";"I alt";"1852 Frederiksberg C (Frederiksberg Kommune)";211
"Alder i alt";"I alt";"1853 Frederiksberg C (Frederiksberg Kommune)";363
"Alder i alt";"I alt";"1854 Frederiksberg C (Frederiksberg Kommune)";279
"Alder i alt";"I alt";"1855 Frederiksberg C (Frederiksberg Kommune)";405
"Alder i alt";"I alt";"1856 Frederiksberg C (Frederiksberg Kommune)";120
"Alder i alt";"I alt";"1857 Frederiksberg C (Frederiksberg Kommune)";63
"Alder i alt";"I alt";"1860 Frederiksberg C (Frederiksberg Kommune)";227
"Alder i alt";"I alt";"1861 Frederiksberg C (Frederiksberg Kommune)";184
"Alder i alt";"I alt";"1862 Frederiksberg C (Frederiksberg Kommune)";138
"Alder i alt";"I alt";"1863 Frederiksberg C (Frederiksberg Kommune)";96
"Alder i alt";"I alt";"1864 Frederiksberg C (Frederiksberg Kommune)";620
"Alder i alt";"I alt";"1865 Frederiksberg C (Frederiksberg Kommune)";71
"Alder i alt";"I alt";"1866 Frederiksberg C (Frederiksberg Kommune)";181
"Alder i alt";"I alt";"1867 Frederiksberg C (Frederiksberg Kommune)";23
"Alder i alt";"I alt";"1868 Frederiksberg C (Frederiksberg Kommune)";277
"Alder i alt";"I alt";"1870 Frederiksberg C (Frederiksberg Kommune)";681
"Alder i alt";"I alt";"1871 Frederiksberg C (Frederiksberg Kommune)";617
"Alder i alt";"I alt";"1872 Frederiksberg C (Frederiksberg Kommune)";80
"Alder i alt";"I alt";"1873 Frederiksberg C (Frederiksberg Kommune)";39
"Alder i alt";"I alt";"1874 Frederiksberg C (Frederiksberg Kommune)";458
"Alder i alt";"I alt";"1875 Frederiksberg C (Frederiksberg Kommune)";225
"Alder i alt";"I alt";"1876 Frederiksberg C (Frederiksberg Kommune)";108
"Alder i alt";"I alt";"1877 Frederiksberg C (Frederiksberg Kommune)";51
"Alder i alt";"I alt";"1878 Frederiksberg C (Frederiksberg Kommune)";88
"Alder i alt";"I alt";"1879 Frederiksberg C (Frederiksberg Kommune)";1557
"Alder i alt";"I alt";"1900 Frederiksberg C (Frederiksberg Kommune)";991
"Alder i alt";"I alt";"1901 Frederiksberg C (Frederiksberg Kommune)";33
"Alder i alt";"I alt";"1902 Frederiksberg C (Frederiksberg Kommune)";819
"Alder i alt";"I alt";"1903 Frederiksberg C (Frederiksberg Kommune)";337
"Alder i alt";"I alt";"1904 Frederiksberg C (Frederiksberg Kommune)";799
"Alder i alt";"I alt";"1905 Frederiksberg C (Frederiksberg Kommune)";259
"Alder i alt";"I alt";"1906 Frederiksberg C (Frederiksberg Kommune)";139
